#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 05 01 13 15 00 1 1778.106
2022 05 01 13 00 00 1 1778.022
2022 05 01 12 45 00 1 1777.948
2022 05 01 12 30 00 1 1777.874
2022 05 01 12 15 00 1 1777.814
2022 05 01 12 00 00 1 1777.764
2022 05 01 11 45 00 1 1777.719
2022 05 01 11 30 00 1 1777.686
2022 05 01 11 15 00 1 1777.669
2022 05 01 11 00 00 1 1777.657
2022 05 01 10 45 00 1 1777.661
2022 05 01 10 30 00 1 1777.681
2022 05 01 10 15 00 1 1777.709
2022 05 01 10 00 00 1 1777.742
2022 05 01 09 45 00 1 1777.786
2022 05 01 09 30 00 1 1777.842
2022 05 01 09 15 00 1 1777.913
2022 05 01 09 00 00 1 1777.979
2022 05 01 08 45 00 1 1778.050
2022 05 01 08 30 00 1 1778.125
2022 05 01 08 15 00 1 1778.206
2022 05 01 08 00 00 1 1778.287
2022 05 01 07 45 00 1 1778.365
2022 05 01 07 30 00 1 1778.445
2022 05 01 07 15 00 1 1778.523
2022 05 01 07 00 00 1 1778.597
2022 05 01 06 45 00 1 1778.666
2022 05 01 06 30 00 1 1778.728
2022 05 01 06 15 00 1 1778.779
2022 05 01 06 00 00 1 1778.816
2022 05 01 05 45 00 1 1778.846
2022 05 01 05 30 00 1 1778.862
2022 05 01 05 15 00 1 1778.870
2022 05 01 05 00 00 1 1778.867
2022 05 01 04 45 00 1 1778.859
2022 05 01 04 30 00 1 1778.836
2022 05 01 04 15 00 1 1778.805
2022 05 01 04 00 00 1 1778.761
2022 05 01 03 45 00 1 1778.707
2022 05 01 03 30 00 1 1778.649
2022 05 01 03 15 00 1 1778.579
2022 05 01 03 00 00 1 1778.502
2022 05 01 02 45 00 1 1778.422
2022 05 01 02 30 00 1 1778.338
2022 05 01 02 15 00 1 1778.251
2022 05 01 02 00 00 1 1778.165
2022 05 01 01 45 00 1 1778.082
2022 05 01 01 30 00 1 1778.001
2022 05 01 01 15 00 1 1777.925
2022 05 01 01 00 00 1 1777.853
2022 05 01 00 45 00 1 1777.783
2022 05 01 00 30 00 1 1777.720
2022 05 01 00 15 00 1 1777.664
2022 05 01 00 00 00 1 1777.622
2022 04 30 23 45 00 1 1777.587
2022 04 30 23 30 00 1 1777.566
2022 04 30 23 15 00 1 1777.551
2022 04 30 23 00 00 1 1777.554
2022 04 30 22 45 00 1 1777.567
2022 04 30 22 30 00 1 1777.592
2022 04 30 22 15 00 1 1777.630
2022 04 30 22 00 00 1 1777.681
2022 04 30 21 45 00 1 1777.745
2022 04 30 21 30 00 1 1777.812
2022 04 30 21 15 00 1 1777.887
2022 04 30 21 00 00 1 1777.969
2022 04 30 20 45 00 1 1778.058
2022 04 30 20 30 00 1 1778.147
2022 04 30 20 15 00 1 1778.243
2022 04 30 20 00 00 1 1778.344
2022 04 30 19 45 00 1 1778.448
2022 04 30 19 30 00 1 1778.549
2022 04 30 19 15 00 1 1778.653
2022 04 30 19 00 00 1 1778.745
2022 04 30 18 45 00 1 1778.828
2022 04 30 18 30 00 1 1778.908
2022 04 30 18 15 00 1 1778.979
2022 04 30 18 00 00 1 1779.041
2022 04 30 17 45 00 1 1779.094
2022 04 30 17 30 00 1 1779.133
2022 04 30 17 15 00 1 1779.160
2022 04 30 17 00 00 1 1779.171
2022 04 30 16 45 00 1 1779.172
2022 04 30 16 30 00 1 1779.162
2022 04 30 16 15 00 1 1779.138
2022 04 30 16 00 00 1 1779.105
2022 04 30 15 45 00 1 1779.064
2022 04 30 15 30 00 1 1779.010
2022 04 30 15 15 00 1 1778.946
2022 04 30 15 00 00 1 1778.868
2022 04 30 14 45 00 1 1778.785
2022 04 30 14 30 00 1 1778.700
2022 04 30 14 15 00 1 1778.611
2022 04 30 14 00 00 1 1778.518
2022 04 30 13 45 00 1 1778.421
2022 04 30 13 30 00 1 1778.322
2022 04 30 13 15 00 1 1778.228
2022 04 30 13 00 00 1 1778.134
2022 04 30 12 45 00 1 1778.041
2022 04 30 12 30 00 1 1777.955
2022 04 30 12 15 00 1 1777.873
2022 04 30 12 00 00 1 1777.804
2022 04 30 11 45 00 1 1777.743
2022 04 30 11 30 00 1 1777.693
2022 04 30 11 15 00 1 1777.654
2022 04 30 11 00 00 1 1777.628
2022 04 30 10 45 00 1 1777.610
2022 04 30 10 30 00 1 1777.605
2022 04 30 10 15 00 1 1777.613
2022 04 30 10 00 00 1 1777.636
2022 04 30 09 45 00 1 1777.666
2022 04 30 09 30 00 1 1777.711
2022 04 30 09 15 00 1 1777.760
2022 04 30 09 00 00 1 1777.822
2022 04 30 08 45 00 1 1777.892
2022 04 30 08 30 00 1 1777.969
2022 04 30 08 15 00 1 1778.049
2022 04 30 08 00 00 1 1778.134
2022 04 30 07 45 00 1 1778.219
2022 04 30 07 30 00 1 1778.307
2022 04 30 07 15 00 1 1778.396
2022 04 30 07 00 00 1 1778.480
2022 04 30 06 45 00 1 1778.554
2022 04 30 06 30 00 1 1778.628
2022 04 30 06 15 00 1 1778.701
2022 04 30 06 00 00 1 1778.763
2022 04 30 05 45 00 1 1778.815
2022 04 30 05 30 00 1 1778.857
2022 04 30 05 15 00 1 1778.890
2022 04 30 05 00 00 1 1778.913
2022 04 30 04 45 00 1 1778.929
2022 04 30 04 30 00 1 1778.926
2022 04 30 04 15 00 1 1778.912
2022 04 30 04 00 00 1 1778.883
2022 04 30 03 45 00 1 1778.847
2022 04 30 03 30 00 1 1778.801
2022 04 30 03 15 00 1 1778.744
2022 04 30 03 00 00 1 1778.681
2022 04 30 02 45 00 1 1778.610
2022 04 30 02 30 00 1 1778.537
2022 04 30 02 15 00 1 1778.459
2022 04 30 02 00 00 1 1778.375
2022 04 30 01 45 00 1 1778.288
2022 04 30 01 30 00 1 1778.199
2022 04 30 01 15 00 1 1778.109
2022 04 30 01 00 00 1 1778.027
2022 04 30 00 45 00 1 1777.947
2022 04 30 00 30 00 1 1777.870
2022 04 30 00 15 00 1 1777.798
2022 04 30 00 00 00 1 1777.731
2022 04 29 23 45 00 1 1777.677
2022 04 29 23 30 00 1 1777.638
2022 04 29 23 15 00 1 1777.600
2022 04 29 23 00 00 1 1777.580
2022 04 29 22 45 00 1 1777.570
2022 04 29 22 30 00 1 1777.572
2022 04 29 22 15 00 1 1777.586
2022 04 29 22 00 00 1 1777.612
2022 04 29 21 45 00 1 1777.648
2022 04 29 21 30 00 1 1777.697
2022 04 29 21 15 00 1 1777.756
2022 04 29 21 00 00 1 1777.822
2022 04 29 20 45 00 1 1777.901
2022 04 29 20 30 00 1 1777.986
2022 04 29 20 15 00 1 1778.077
2022 04 29 20 00 00 1 1778.170
2022 04 29 19 45 00 1 1778.269
2022 04 29 19 30 00 1 1778.371
2022 04 29 19 15 00 1 1778.469
2022 04 29 19 00 00 1 1778.564
2022 04 29 18 45 00 1 1778.659
2022 04 29 18 30 00 1 1778.748
2022 04 29 18 15 00 1 1778.830
2022 04 29 18 00 00 1 1778.907
2022 04 29 17 45 00 1 1778.977
2022 04 29 17 30 00 1 1779.036
2022 04 29 17 15 00 1 1779.084
2022 04 29 17 00 00 1 1779.122
2022 04 29 16 45 00 1 1779.142
2022 04 29 16 30 00 1 1779.149
2022 04 29 16 15 00 1 1779.147
2022 04 29 16 00 00 1 1779.138
2022 04 29 15 45 00 1 1779.119
2022 04 29 15 30 00 1 1779.084
2022 04 29 15 15 00 1 1779.033
2022 04 29 15 00 00 1 1778.973
2022 04 29 14 45 00 1 1778.904
2022 04 29 14 30 00 1 1778.824
2022 04 29 14 15 00 1 1778.740
2022 04 29 14 00 00 1 1778.655
2022 04 29 13 45 00 1 1778.559
2022 04 29 13 30 00 1 1778.460
2022 04 29 13 15 00 1 1778.357
2022 04 29 13 00 00 1 1778.259
2022 04 29 12 45 00 1 1778.162
2022 04 29 12 30 00 1 1778.067
2022 04 29 12 15 00 1 1777.982
2022 04 29 12 00 00 1 1777.897
2022 04 29 11 45 00 1 1777.823
2022 04 29 11 30 00 1 1777.754
2022 04 29 11 15 00 1 1777.696
2022 04 29 11 00 00 1 1777.648
2022 04 29 10 45 00 1 1777.615
2022 04 29 10 30 00 1 1777.594
2022 04 29 10 15 00 1 1777.580
2022 04 29 10 00 00 1 1777.578
2022 04 29 09 45 00 1 1777.593
2022 04 29 09 30 00 1 1777.626
2022 04 29 09 15 00 1 1777.664
2022 04 29 09 00 00 1 1777.709
2022 04 29 08 45 00 1 1777.764
2022 04 29 08 30 00 1 1777.828
2022 04 29 08 15 00 1 1777.903
2022 04 29 08 00 00 1 1777.983
2022 04 29 07 45 00 1 1778.067
2022 04 29 07 30 00 1 1778.155
2022 04 29 07 15 00 1 1778.245
2022 04 29 07 00 00 1 1778.336
2022 04 29 06 45 00 1 1778.424
2022 04 29 06 30 00 1 1778.515
2022 04 29 06 15 00 1 1778.600
2022 04 29 06 00 00 1 1778.681
2022 04 29 05 45 00 1 1778.752
2022 04 29 05 30 00 1 1778.812
2022 04 29 05 15 00 1 1778.871
2022 04 29 05 00 00 1 1778.913
2022 04 29 04 45 00 1 1778.948
2022 04 29 04 30 00 1 1778.974
2022 04 29 04 15 00 1 1778.985
2022 04 29 04 00 00 1 1778.984
2022 04 29 03 45 00 1 1778.971
2022 04 29 03 30 00 1 1778.949
2022 04 29 03 15 00 1 1778.917
2022 04 29 03 00 00 1 1778.872
2022 04 29 02 45 00 1 1778.812
2022 04 29 02 30 00 1 1778.737
2022 04 29 02 15 00 1 1778.669
2022 04 29 02 00 00 1 1778.595
2022 04 29 01 45 00 1 1778.513
2022 04 29 01 30 00 1 1778.426
2022 04 29 01 15 00 1 1778.344
2022 04 29 01 00 00 1 1778.259
2022 04 29 00 45 00 1 1778.169
2022 04 29 00 30 00 1 1778.085
2022 04 29 00 15 00 1 1778.004
2022 04 29 00 00 00 1 1777.927
2022 04 28 23 45 00 1 1777.857
2022 04 28 23 30 00 1 1777.793
2022 04 28 23 15 00 1 1777.737
2022 04 28 23 00 00 1 1777.687
2022 04 28 22 45 00 1 1777.653
2022 04 28 22 30 00 1 1777.632
2022 04 28 22 15 00 1 1777.621
2022 04 28 22 00 00 1 1777.620
2022 04 28 21 45 00 1 1777.633
2022 04 28 21 30 00 1 1777.656
2022 04 28 21 15 00 1 1777.693
2022 04 28 21 00 00 1 1777.739
2022 04 28 20 45 00 1 1777.794
2022 04 28 20 30 00 1 1777.859
2022 04 28 20 15 00 1 1777.931
2022 04 28 20 00 00 1 1778.014
2022 04 28 19 45 00 1 1778.102
2022 04 28 19 30 00 1 1778.192
2022 04 28 19 15 00 1 1778.286
2022 04 28 19 00 00 1 1778.378
2022 04 28 18 45 00 1 1778.475
2022 04 28 18 30 00 1 1778.566
2022 04 28 18 15 00 1 1778.649
2022 04 28 18 00 00 1 1778.731
2022 04 28 17 45 00 1 1778.806
2022 04 28 17 30 00 1 1778.876
2022 04 28 17 15 00 1 1778.934
2022 04 28 17 00 00 1 1778.989
2022 04 28 16 45 00 1 1779.033
2022 04 28 16 30 00 1 1779.066
2022 04 28 16 15 00 1 1779.081
2022 04 28 16 00 00 1 1779.089
2022 04 28 15 45 00 1 1779.088
2022 04 28 15 30 00 1 1779.071
2022 04 28 15 15 00 1 1779.045
2022 04 28 15 00 00 1 1779.007
2022 04 28 14 45 00 1 1778.958
2022 04 28 14 30 00 1 1778.898
2022 04 28 14 15 00 1 1778.824
2022 04 28 14 00 00 1 1778.743
2022 04 28 13 45 00 1 1778.658
2022 04 28 13 30 00 1 1778.572
2022 04 28 13 15 00 1 1778.480
2022 04 28 13 00 00 1 1778.391
2022 04 28 12 45 00 1 1778.293
2022 04 28 12 30 00 1 1778.200
2022 04 28 12 15 00 1 1778.105
2022 04 28 12 00 00 1 1778.017
2022 04 28 11 45 00 1 1777.934
2022 04 28 11 30 00 1 1777.855
2022 04 28 11 15 00 1 1777.788
2022 04 28 11 00 00 1 1777.727
2022 04 28 10 45 00 1 1777.673
2022 04 28 10 30 00 1 1777.629
2022 04 28 10 15 00 1 1777.593
2022 04 28 10 00 00 1 1777.567
2022 04 28 09 45 00 1 1777.562
2022 04 28 09 30 00 1 1777.567
2022 04 28 09 15 00 1 1777.590
2022 04 28 09 00 00 1 1777.623
2022 04 28 08 45 00 1 1777.661
2022 04 28 08 30 00 1 1777.714
2022 04 28 08 15 00 1 1777.774
2022 04 28 08 00 00 1 1777.843
2022 04 28 07 45 00 1 1777.915
2022 04 28 07 30 00 1 1777.993
2022 04 28 07 15 00 1 1778.079
2022 04 28 07 00 00 1 1778.168
2022 04 28 06 45 00 1 1778.259
2022 04 28 06 30 00 1 1778.351
2022 04 28 06 15 00 1 1778.440
2022 04 28 06 00 00 1 1778.532
2022 04 28 05 45 00 1 1778.614
2022 04 28 05 30 00 1 1778.690
2022 04 28 05 15 00 1 1778.766
2022 04 28 05 00 00 1 1778.828
2022 04 28 04 45 00 1 1778.884
2022 04 28 04 30 00 1 1778.930
2022 04 28 04 15 00 1 1778.968
2022 04 28 04 00 00 1 1778.995
2022 04 28 03 45 00 1 1779.009
2022 04 28 03 30 00 1 1779.018
2022 04 28 03 15 00 1 1779.011
2022 04 28 03 00 00 1 1778.988
2022 04 28 02 45 00 1 1778.952
2022 04 28 02 30 00 1 1778.908
2022 04 28 02 15 00 1 1778.857
2022 04 28 02 00 00 1 1778.798
2022 04 28 01 45 00 1 1778.731
2022 04 28 01 30 00 1 1778.659
2022 04 28 01 15 00 1 1778.584
2022 04 28 01 00 00 1 1778.499
2022 04 28 00 45 00 1 1778.418
2022 04 28 00 30 00 1 1778.333
2022 04 28 00 15 00 1 1778.253
2022 04 28 00 00 00 1 1778.176
2022 04 27 23 45 00 1 1778.101
2022 04 27 23 30 00 1 1778.027
2022 04 27 23 15 00 1 1777.953
2022 04 27 23 00 00 1 1777.895
2022 04 27 22 45 00 1 1777.845
2022 04 27 22 30 00 1 1777.799
2022 04 27 22 15 00 1 1777.764
2022 04 27 22 00 00 1 1777.734
2022 04 27 21 45 00 1 1777.713
2022 04 27 21 30 00 1 1777.713
2022 04 27 21 15 00 1 1777.721
2022 04 27 21 00 00 1 1777.737
2022 04 27 20 45 00 1 1777.763
2022 04 27 20 30 00 1 1777.801
2022 04 27 20 15 00 1 1777.855
2022 04 27 20 00 00 1 1777.919
2022 04 27 19 45 00 1 1777.981
2022 04 27 19 30 00 1 1778.055
2022 04 27 19 15 00 1 1778.134
2022 04 27 19 00 00 1 1778.217
2022 04 27 18 45 00 1 1778.296
2022 04 27 18 30 00 1 1778.383
2022 04 27 18 15 00 1 1778.466
2022 04 27 18 00 00 1 1778.547
2022 04 27 17 45 00 1 1778.624
2022 04 27 17 30 00 1 1778.694
2022 04 27 17 15 00 1 1778.758
2022 04 27 17 00 00 1 1778.818
2022 04 27 16 45 00 1 1778.866
2022 04 27 16 30 00 1 1778.914
2022 04 27 16 15 00 1 1778.950
2022 04 27 16 00 00 1 1778.976
2022 04 27 15 45 00 1 1778.991
2022 04 27 15 30 00 1 1778.999
2022 04 27 15 15 00 1 1778.993
2022 04 27 15 00 00 1 1778.980
2022 04 27 14 45 00 1 1778.949
2022 04 27 14 30 00 1 1778.913
2022 04 27 14 15 00 1 1778.864
2022 04 27 14 00 00 1 1778.813
2022 04 27 13 45 00 1 1778.747
2022 04 27 13 30 00 1 1778.674
2022 04 27 13 15 00 1 1778.599
2022 04 27 13 00 00 1 1778.517
2022 04 27 12 45 00 1 1778.433
2022 04 27 12 30 00 1 1778.347
2022 04 27 12 15 00 1 1778.259
2022 04 27 12 00 00 1 1778.170
2022 04 27 11 45 00 1 1778.084
2022 04 27 11 30 00 1 1778.000
2022 04 27 11 15 00 1 1777.920
2022 04 27 11 00 00 1 1777.850
2022 04 27 10 45 00 1 1777.788
2022 04 27 10 30 00 1 1777.728
2022 04 27 10 15 00 1 1777.679
2022 04 27 10 00 00 1 1777.643
2022 04 27 09 45 00 1 1777.619
2022 04 27 09 30 00 1 1777.603
2022 04 27 09 15 00 1 1777.597
2022 04 27 09 00 00 1 1777.601
2022 04 27 08 45 00 1 1777.616
2022 04 27 08 30 00 1 1777.646
2022 04 27 08 15 00 1 1777.682
2022 04 27 08 00 00 1 1777.726
2022 04 27 07 45 00 1 1777.784
2022 04 27 07 30 00 1 1777.850
2022 04 27 07 15 00 1 1777.918
2022 04 27 07 00 00 1 1777.997
2022 04 27 06 45 00 1 1778.079
2022 04 27 06 30 00 1 1778.163
2022 04 27 06 15 00 1 1778.249
2022 04 27 06 00 00 1 1778.334
2022 04 27 05 45 00 1 1778.416
2022 04 27 05 30 00 1 1778.498
2022 04 27 05 15 00 1 1778.581
2022 04 27 05 00 00 1 1778.657
2022 04 27 04 45 00 1 1778.729
2022 04 27 04 30 00 1 1778.792
2022 04 27 04 15 00 1 1778.851
2022 04 27 04 00 00 1 1778.899
2022 04 27 03 45 00 1 1778.931
2022 04 27 03 30 00 1 1778.958
2022 04 27 03 15 00 1 1778.974
2022 04 27 03 00 00 1 1778.972
2022 04 27 02 45 00 1 1778.965
2022 04 27 02 30 00 1 1778.951
2022 04 27 02 15 00 1 1778.929
2022 04 27 02 00 00 1 1778.893
2022 04 27 01 45 00 1 1778.855
2022 04 27 01 30 00 1 1778.808
2022 04 27 01 15 00 1 1778.751
2022 04 27 01 00 00 1 1778.688
2022 04 27 00 45 00 1 1778.620
2022 04 27 00 30 00 1 1778.547
2022 04 27 00 15 00 1 1778.476
2022 04 27 00 00 00 1 1778.405
2022 04 26 23 45 00 1 1778.331
2022 04 26 23 30 00 1 1778.261
2022 04 26 23 15 00 1 1778.191
2022 04 26 23 00 00 1 1778.126
2022 04 26 22 45 00 1 1778.064
2022 04 26 22 30 00 1 1778.011
2022 04 26 22 15 00 1 1777.959
2022 04 26 22 00 00 1 1777.916
2022 04 26 21 45 00 1 1777.879
2022 04 26 21 30 00 1 1777.851
2022 04 26 21 15 00 1 1777.836
2022 04 26 21 00 00 1 1777.826
2022 04 26 20 45 00 1 1777.826
2022 04 26 20 30 00 1 1777.841
2022 04 26 20 15 00 1 1777.865
2022 04 26 20 00 00 1 1777.897
2022 04 26 19 45 00 1 1777.937
2022 04 26 19 30 00 1 1777.985
2022 04 26 19 15 00 1 1778.036
2022 04 26 19 00 00 1 1778.097
2022 04 26 18 45 00 1 1778.164
2022 04 26 18 30 00 1 1778.224
2022 04 26 18 15 00 1 1778.297
2022 04 26 18 00 00 1 1778.364
2022 04 26 17 45 00 1 1778.430
2022 04 26 17 30 00 1 1778.496
2022 04 26 17 15 00 1 1778.560
2022 04 26 17 00 00 1 1778.621
2022 04 26 16 45 00 1 1778.681
2022 04 26 16 30 00 1 1778.729
2022 04 26 16 15 00 1 1778.773
2022 04 26 16 00 00 1 1778.810
2022 04 26 15 45 00 1 1778.840
2022 04 26 15 30 00 1 1778.861
2022 04 26 15 15 00 1 1778.872
2022 04 26 15 00 00 1 1778.872
2022 04 26 14 45 00 1 1778.869
2022 04 26 14 30 00 1 1778.853
2022 04 26 14 15 00 1 1778.829
2022 04 26 14 00 00 1 1778.797
2022 04 26 13 45 00 1 1778.757
2022 04 26 13 30 00 1 1778.706
2022 04 26 13 15 00 1 1778.650
2022 04 26 13 00 00 1 1778.587
2022 04 26 12 45 00 1 1778.519
2022 04 26 12 30 00 1 1778.442
2022 04 26 12 15 00 1 1778.370
2022 04 26 12 00 00 1 1778.296
2022 04 26 11 45 00 1 1778.225
2022 04 26 11 30 00 1 1778.152
2022 04 26 11 15 00 1 1778.074
2022 04 26 11 00 00 1 1777.996
2022 04 26 10 45 00 1 1777.932
2022 04 26 10 30 00 1 1777.872
2022 04 26 10 15 00 1 1777.816
2022 04 26 10 00 00 1 1777.763
2022 04 26 09 45 00 1 1777.720
2022 04 26 09 30 00 1 1777.685
2022 04 26 09 15 00 1 1777.656
2022 04 26 09 00 00 1 1777.635
2022 04 26 08 45 00 1 1777.625
2022 04 26 08 30 00 1 1777.627
2022 04 26 08 15 00 1 1777.643
2022 04 26 08 00 00 1 1777.663
2022 04 26 07 45 00 1 1777.693
2022 04 26 07 30 00 1 1777.731
2022 04 26 07 15 00 1 1777.782
2022 04 26 07 00 00 1 1777.836
2022 04 26 06 45 00 1 1777.901
2022 04 26 06 30 00 1 1777.969
