#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 05 02 18 52 00 2 3379.163
2022 05 02 18 51 00 2 3379.152
2022 05 02 18 50 00 2 3379.144
2022 05 02 18 49 00 2 3379.134
2022 05 02 18 48 00 2 3379.125
2022 05 02 18 47 00 2 3379.117
2022 05 02 18 46 00 2 3379.106
2022 05 02 18 45 00 2 3379.097
2022 05 02 18 44 00 2 3379.088
2022 05 02 18 43 00 2 3379.078
2022 05 02 18 42 00 2 3379.069
2022 05 02 18 41 00 2 3379.059
2022 05 02 18 40 00 2 3379.049
2022 05 02 18 39 00 2 3379.039
2022 05 02 18 38 00 2 3379.031
2022 05 02 18 37 00 2 3379.021
2022 05 02 18 36 00 2 3379.012
2022 05 02 18 35 00 2 3379.003
2022 05 02 18 34 00 2 3378.993
2022 05 02 18 33 00 2 3378.983
2022 05 02 18 32 00 2 3378.974
2022 05 02 18 31 00 2 3378.965
2022 05 02 18 30 00 2 3378.955
2022 05 02 18 29 00 2 3378.946
2022 05 02 18 28 00 2 3378.937
2022 05 02 18 27 00 2 3378.928
2022 05 02 18 26 00 2 3378.919
2022 05 02 18 25 00 2 3378.910
2022 05 02 18 24 00 2 3378.901
2022 05 02 18 23 00 2 3378.892
2022 05 02 18 22 00 2 3378.883
2022 05 02 18 21 00 2 3378.874
2022 05 02 18 20 00 2 3378.866
2022 05 02 18 19 00 2 3378.857
2022 05 02 18 18 00 2 3378.847
2022 05 02 18 17 00 2 3378.839
2022 05 02 18 16 00 2 3378.830
2022 05 02 18 15 00 2 3378.821
2022 05 02 18 14 00 2 3378.813
2022 05 02 18 13 00 2 3378.806
2022 05 02 18 12 00 2 3378.796
2022 05 02 18 11 00 2 3378.788
2022 05 02 18 10 00 2 3378.779
2022 05 02 18 09 00 2 3378.771
2022 05 02 18 08 00 2 3378.762
2022 05 02 18 07 00 2 3378.754
2022 05 02 18 06 00 2 3378.746
2022 05 02 18 05 00 2 3378.738
2022 05 02 18 04 00 2 3378.729
2022 05 02 18 03 00 2 3378.721
2022 05 02 18 02 00 2 3378.714
2022 05 02 18 01 00 2 3378.706
2022 05 02 18 00 00 2 3378.698
2022 05 02 17 59 00 2 3378.690
2022 05 02 17 58 00 2 3378.682
2022 05 02 17 57 00 2 3378.674
2022 05 02 17 56 00 2 3378.665
2022 05 02 17 55 00 2 3378.657
2022 05 02 17 54 00 2 3378.651
2022 05 02 17 53 00 2 3378.641
2022 05 02 17 52 00 2 3378.634
2022 05 02 17 51 00 2 3378.625
2022 05 02 17 50 00 2 3378.618
2022 05 02 17 49 00 2 3378.610
2022 05 02 17 48 00 2 3378.603
2022 05 02 17 47 00 2 3378.596
2022 05 02 17 46 00 2 3378.587
2022 05 02 17 45 00 2 3378.581
2022 05 02 17 44 00 2 3378.573
2022 05 02 17 43 00 2 3378.566
2022 05 02 17 42 00 2 3378.558
2022 05 02 17 41 00 2 3378.551
2022 05 02 17 40 00 2 3378.545
2022 05 02 17 39 00 2 3378.538
2022 05 02 17 38 00 2 3378.531
2022 05 02 17 37 00 2 3378.526
2022 05 02 17 36 00 2 3378.518
2022 05 02 17 35 00 2 3378.511
2022 05 02 17 34 00 2 3378.505
2022 05 02 17 33 00 2 3378.498
2022 05 02 17 32 00 2 3378.491
2022 05 02 17 31 00 2 3378.485
2022 05 02 17 30 00 2 3378.479
2022 05 02 17 29 00 2 3378.472
2022 05 02 17 28 00 2 3378.467
2022 05 02 17 27 00 2 3378.461
2022 05 02 17 26 00 2 3378.455
2022 05 02 17 25 00 2 3378.448
2022 05 02 17 24 00 2 3378.443
2022 05 02 17 23 00 2 3378.436
2022 05 02 17 22 00 2 3378.430
2022 05 02 17 21 00 2 3378.424
2022 05 02 17 20 00 2 3378.419
2022 05 02 17 19 00 2 3378.413
2022 05 02 17 18 00 2 3378.406
2022 05 02 17 17 00 2 3378.401
2022 05 02 17 16 00 2 3378.397
2022 05 02 17 15 00 2 3378.392
2022 05 02 17 14 00 2 3378.386
2022 05 02 17 13 00 2 3378.380
2022 05 02 17 12 00 2 3378.376
2022 05 02 17 11 00 2 3378.370
2022 05 02 17 10 00 2 3378.365
2022 05 02 17 09 00 2 3378.361
2022 05 02 17 08 00 2 3378.355
2022 05 02 17 07 00 2 3378.350
2022 05 02 17 06 00 2 3378.345
2022 05 02 17 05 00 2 3378.340
2022 05 02 17 04 00 2 3378.335
2022 05 02 17 03 00 2 3378.330
2022 05 02 17 02 00 2 3378.326
2022 05 02 17 01 00 2 3378.321
2022 05 02 17 00 00 2 3378.317
2022 05 02 16 59 00 2 3378.312
2022 05 02 16 58 00 2 3378.308
2022 05 02 16 57 00 2 3378.304
2022 05 02 16 56 00 2 3378.300
2022 05 02 16 55 00 2 3378.295
2022 05 02 16 54 00 2 3378.291
2022 05 02 16 53 00 2 3378.288
2022 05 02 16 52 00 2 3378.284
2022 05 02 16 51 00 2 3378.282
2022 05 02 16 50 00 2 3378.277
2022 05 02 16 49 00 2 3378.274
2022 05 02 16 48 00 2 3378.271
2022 05 02 16 47 00 2 3378.266
2022 05 02 16 46 00 2 3378.263
2022 05 02 16 45 00 2 3378.259
2022 05 02 16 44 00 2 3378.256
2022 05 02 16 43 00 2 3378.254
2022 05 02 16 42 00 2 3378.250
2022 05 02 16 41 00 2 3378.247
2022 05 02 16 40 00 2 3378.244
2022 05 02 16 39 00 2 3378.241
2022 05 02 16 38 00 2 3378.238
2022 05 02 16 37 00 2 3378.234
2022 05 02 16 36 00 2 3378.234
2022 05 02 16 35 00 2 3378.229
2022 05 02 16 34 00 2 3378.228
2022 05 02 16 33 00 2 3378.225
2022 05 02 16 32 00 2 3378.223
2022 05 02 16 31 00 2 3378.219
2022 05 02 16 30 00 2 3378.218
2022 05 02 16 29 00 2 3378.216
2022 05 02 16 28 00 2 3378.214
2022 05 02 16 27 00 2 3378.211
2022 05 02 16 26 00 2 3378.210
2022 05 02 16 25 00 2 3378.209
2022 05 02 16 24 00 2 3378.206
2022 05 02 16 23 00 2 3378.205
2022 05 02 16 22 00 2 3378.204
2022 05 02 16 21 00 2 3378.203
2022 05 02 16 20 00 2 3378.202
2022 05 02 16 19 00 2 3378.201
2022 05 02 16 18 00 2 3378.201
2022 05 02 16 17 00 2 3378.200
2022 05 02 16 16 00 2 3378.198
2022 05 02 16 15 00 2 3378.197
2022 05 02 16 14 00 2 3378.197
2022 05 02 16 13 00 2 3378.197
2022 05 02 16 12 00 2 3378.195
2022 05 02 16 11 00 2 3378.195
2022 05 02 16 10 00 2 3378.194
2022 05 02 16 09 00 2 3378.194
2022 05 02 16 08 00 2 3378.193
2022 05 02 16 07 00 2 3378.193
2022 05 02 16 06 00 2 3378.192
2022 05 02 16 05 00 2 3378.193
2022 05 02 16 04 00 2 3378.193
2022 05 02 16 03 00 2 3378.193
2022 05 02 16 02 00 2 3378.192
2022 05 02 16 01 00 2 3378.194
2022 05 02 16 00 00 2 3378.194
2022 05 02 15 59 00 2 3378.195
2022 05 02 15 58 00 2 3378.195
2022 05 02 15 57 00 2 3378.196
2022 05 02 15 56 00 2 3378.197
2022 05 02 15 55 00 2 3378.198
2022 05 02 15 54 00 2 3378.199
2022 05 02 15 53 00 2 3378.199
2022 05 02 15 52 00 2 3378.200
2022 05 02 15 51 00 2 3378.201
2022 05 02 15 50 00 2 3378.203
2022 05 02 15 49 00 2 3378.204
2022 05 02 15 48 00 2 3378.205
2022 05 02 15 47 00 2 3378.207
2022 05 02 15 46 00 2 3378.207
2022 05 02 15 45 00 2 3378.210
2022 05 02 15 44 00 2 3378.211
2022 05 02 15 43 00 2 3378.213
2022 05 02 15 42 00 2 3378.216
2022 05 02 15 41 00 2 3378.217
2022 05 02 15 40 00 2 3378.218
2022 05 02 15 39 00 2 3378.220
2022 05 02 15 38 00 2 3378.223
2022 05 02 15 37 00 2 3378.225
2022 05 02 15 36 00 2 3378.227
2022 05 02 15 35 00 2 3378.229
2022 05 02 15 34 00 2 3378.233
2022 05 02 15 33 45 3 3378.235
2022 05 02 15 33 30 3 3378.236
2022 05 02 15 33 15 3 3378.237
2022 05 02 15 33 00 3 3378.238
2022 05 02 15 33 00 2 3378.236
2022 05 02 15 32 45 3 3378.238
2022 05 02 15 32 30 3 3378.238
2022 05 02 15 32 15 3 3378.239
2022 05 02 15 32 00 3 3378.240
2022 05 02 15 32 00 2 3378.239
2022 05 02 15 31 45 3 3378.240
2022 05 02 15 31 30 3 3378.240
2022 05 02 15 31 15 3 3378.241
2022 05 02 15 31 00 3 3378.242
2022 05 02 15 31 00 2 3378.241
2022 05 02 15 30 45 3 3368.398
2022 05 02 15 30 30 3 3392.886
2022 05 02 15 30 15 3 3378.244
2022 05 02 15 30 00 3 3378.245
2022 05 02 15 30 00 2 3363.059
2022 05 02 15 29 00 2 3378.247
2022 05 02 15 28 00 2 3378.249
2022 05 02 15 27 00 2 3378.253
2022 05 02 15 26 00 2 3378.256
2022 05 02 15 25 00 2 3378.258
2022 05 02 15 24 00 2 3378.263
2022 05 02 15 23 00 2 3378.266
2022 05 02 15 22 00 2 3378.270
2022 05 02 15 21 00 2 3378.274
2022 05 02 15 20 00 2 3378.277
2022 05 02 15 19 00 2 3378.282
2022 05 02 15 18 00 2 3378.285
2022 05 02 15 17 00 2 3378.289
2022 05 02 15 16 00 2 3378.293
2022 05 02 15 15 00 2 3378.296
2022 05 02 15 14 00 2 3378.300
2022 05 02 15 13 00 2 3378.304
2022 05 02 15 12 00 2 3378.309
2022 05 02 15 11 00 2 3378.314
2022 05 02 15 10 00 2 3378.318
2022 05 02 15 09 00 2 3378.323
2022 05 02 15 08 00 2 3378.328
2022 05 02 15 07 00 2 3378.332
2022 05 02 15 06 00 2 3378.336
2022 05 02 15 05 00 2 3378.341
2022 05 02 15 04 00 2 3378.346
2022 05 02 15 03 00 2 3378.351
2022 05 02 15 02 00 2 3378.357
2022 05 02 15 01 00 2 3378.361
2022 05 02 15 00 00 2 3378.367
2022 05 02 15 00 00 1 3378.369
2022 05 02 14 45 00 1 3378.458
2022 05 02 14 30 00 1 3378.563
2022 05 02 14 15 00 1 3378.685
2022 05 02 14 00 00 1 3378.820
2022 05 02 13 45 00 1 3378.965
2022 05 02 13 30 00 1 3379.119
2022 05 02 13 15 00 1 3379.282
2022 05 02 13 00 00 1 3379.448
2022 05 02 12 45 00 1 3379.614
2022 05 02 12 30 00 1 3379.782
2022 05 02 12 15 00 1 3379.946
2022 05 02 12 00 00 1 3380.104
2022 05 02 11 45 00 1 3380.255
2022 05 02 11 30 00 1 3380.396
2022 05 02 11 15 00 1 3380.524
2022 05 02 11 00 00 1 3380.642
2022 05 02 10 45 00 1 3380.745
2022 05 02 10 30 00 1 3380.834
2022 05 02 10 15 00 1 3380.909
2022 05 02 10 00 00 1 3380.965
2022 05 02 09 45 00 1 3381.004
2022 05 02 09 30 00 1 3381.027
2022 05 02 09 15 00 1 3381.032
2022 05 02 09 00 00 1 3381.019
2022 05 02 08 45 00 1 3380.988
2022 05 02 08 30 00 1 3380.940
2022 05 02 08 15 00 1 3380.876
2022 05 02 08 00 00 1 3380.799
2022 05 02 07 45 00 1 3380.710
2022 05 02 07 30 00 1 3380.613
2022 05 02 07 15 00 1 3380.505
2022 05 02 07 00 00 1 3380.391
2022 05 02 06 45 00 1 3380.272
2022 05 02 06 30 00 1 3380.148
2022 05 02 06 15 00 1 3380.024
2022 05 02 06 00 00 1 3379.902
2022 05 02 05 45 00 1 3379.784
2022 05 02 05 30 00 1 3379.671
2022 05 02 05 15 00 1 3379.564
2022 05 02 05 00 00 1 3379.471
2022 05 02 04 45 00 1 3379.383
2022 05 02 04 30 00 1 3379.311
2022 05 02 04 15 00 1 3379.251
2022 05 02 04 00 00 1 3379.206
2022 05 02 03 45 00 1 3379.175
2022 05 02 03 30 00 1 3379.160
2022 05 02 03 15 00 1 3379.158
2022 05 02 03 00 00 1 3379.175
2022 05 02 02 45 00 1 3379.203
2022 05 02 02 30 00 1 3379.244
2022 05 02 02 15 00 1 3379.300
2022 05 02 02 00 00 1 3379.368
2022 05 02 01 45 00 1 3379.448
2022 05 02 01 30 00 1 3379.535
2022 05 02 01 15 00 1 3379.629
2022 05 02 01 00 00 1 3379.726
2022 05 02 00 45 00 1 3379.830
2022 05 02 00 30 00 1 3379.932
2022 05 02 00 15 00 1 3380.035
2022 05 02 00 00 00 1 3380.134
2022 05 01 23 45 00 1 3380.230
2022 05 01 23 30 00 1 3380.316
2022 05 01 23 15 00 1 3380.396
2022 05 01 23 00 00 1 3380.465
2022 05 01 22 45 00 1 3380.521
2022 05 01 22 30 00 1 3380.564
2022 05 01 22 15 00 1 3380.589
2022 05 01 22 00 00 1 3380.599
2022 05 01 21 45 00 1 3380.592
2022 05 01 21 30 00 1 3380.569
2022 05 01 21 15 00 1 3380.530
2022 05 01 21 00 00 1 3380.475
2022 05 01 20 45 00 1 3380.406
2022 05 01 20 30 00 1 3380.324
2022 05 01 20 15 00 1 3380.229
2022 05 01 20 00 00 1 3380.119
2022 05 01 19 45 00 1 3379.996
2022 05 01 19 30 00 1 3379.863
2022 05 01 19 15 00 1 3379.727
2022 05 01 19 00 00 1 3379.581
2022 05 01 18 45 00 1 3379.427
2022 05 01 18 30 00 1 3379.278
2022 05 01 18 15 00 1 3379.130
2022 05 01 18 00 00 1 3378.982
2022 05 01 17 45 00 1 3378.845
2022 05 01 17 30 00 1 3378.715
2022 05 01 17 15 00 1 3378.596
2022 05 01 17 00 00 1 3378.483
2022 05 01 16 45 00 1 3378.394
2022 05 01 16 30 00 1 3378.313
2022 05 01 16 15 00 1 3378.250
2022 05 01 16 00 00 1 3378.206
2022 05 01 15 45 00 1 3378.176
2022 05 01 15 30 00 1 3378.170
2022 05 01 15 15 00 1 3378.177
2022 05 01 15 00 00 1 3378.208
2022 05 01 14 45 00 1 3378.255
2022 05 01 14 30 00 1 3378.325
2022 05 01 14 15 00 1 3378.414
2022 05 01 14 00 00 1 3378.521
2022 05 01 13 45 00 1 3378.645
2022 05 01 13 30 00 1 3378.779
2022 05 01 13 15 00 1 3378.924
2022 05 01 12 00 00 1 3379.749
2022 05 01 11 45 00 1 3379.913
2022 05 01 11 30 00 1 3380.075
2022 05 01 11 15 00 1 3380.231
2022 05 01 11 00 00 1 3380.376
2022 05 01 10 45 00 1 3380.510
2022 05 01 10 30 00 1 3380.633
2022 05 01 10 15 00 1 3380.741
2022 05 01 10 00 00 1 3380.834
2022 05 01 09 45 00 1 3380.914
2022 05 01 09 30 00 1 3380.972
2022 05 01 09 15 00 1 3381.012
2022 05 01 09 00 00 1 3381.035
2022 05 01 08 45 00 1 3381.035
2022 05 01 08 30 00 1 3381.020
2022 05 01 08 15 00 1 3380.984
2022 05 01 07 00 00 1 3380.575
2022 05 01 06 45 00 1 3380.457
2022 05 01 06 30 00 1 3380.336
2022 05 01 06 15 00 1 3380.206
2022 05 01 06 00 00 1 3380.076
2022 05 01 05 45 00 1 3379.943
2022 05 01 05 30 00 1 3379.812
2022 05 01 05 15 00 1 3379.682
2022 05 01 05 00 00 1 3379.558
2022 05 01 04 45 00 1 3379.442
2022 05 01 04 30 00 1 3379.336
2022 05 01 04 15 00 1 3379.243
2022 05 01 04 00 00 1 3379.163
2022 05 01 03 45 00 1 3379.095
2022 05 01 03 30 00 1 3379.044
2022 05 01 03 15 00 1 3379.008
2022 05 01 03 00 00 1 3378.987
2022 05 01 02 45 00 1 3378.980
2022 05 01 02 30 00 1 3378.994
2022 05 01 02 15 00 1 3379.019
2022 05 01 02 00 00 1 3379.061
2022 05 01 01 45 00 1 3379.120
2022 05 01 01 30 00 1 3379.187
2022 05 01 01 15 00 1 3379.268
2022 05 01 01 00 00 1 3379.363
2022 05 01 00 45 00 1 3379.464
2022 05 01 00 30 00 1 3379.571
2022 05 01 00 15 00 1 3379.685
2022 05 01 00 00 00 1 3379.801
2022 04 30 23 45 00 1 3379.914
2022 04 30 23 30 00 1 3380.027
2022 04 30 23 15 00 1 3380.133
2022 04 30 23 00 00 1 3380.234
2022 04 30 22 45 00 1 3380.328
2022 04 30 22 30 00 1 3380.411
2022 04 30 22 15 00 1 3380.479
2022 04 30 22 00 00 1 3380.537
2022 04 30 21 45 00 1 3380.580
2022 04 30 21 30 00 1 3380.606
2022 04 30 21 15 00 1 3380.615
2022 04 30 21 00 00 1 3380.606
2022 04 30 20 45 00 1 3380.581
2022 04 30 20 30 00 1 3380.538
2022 04 30 20 15 00 1 3380.479
2022 04 30 20 00 00 1 3380.405
2022 04 30 19 45 00 1 3380.316
2022 04 30 19 30 00 1 3380.212
2022 04 30 19 15 00 1 3380.098
2022 04 30 19 00 00 1 3379.972
2022 04 30 18 45 00 1 3379.837
2022 04 30 18 30 00 1 3379.692
2022 04 30 18 15 00 1 3379.542
2022 04 30 18 00 00 1 3379.393
2022 04 30 17 45 00 1 3379.245
2022 04 30 17 30 00 1 3379.101
2022 04 30 17 15 00 1 3378.958
2022 04 30 17 00 00 1 3378.826
2022 04 30 16 45 00 1 3378.703
2022 04 30 16 30 00 1 3378.588
2022 04 30 16 15 00 1 3378.490
2022 04 30 16 00 00 1 3378.403
2022 04 30 15 45 00 1 3378.336
2022 04 30 15 30 00 1 3378.284
2022 04 30 15 15 00 1 3378.248
2022 04 30 15 00 00 1 3378.238
2022 04 30 14 45 00 1 3378.244
2022 04 30 14 30 00 1 3378.269
2022 04 30 14 15 00 1 3378.312
2022 04 30 14 00 00 1 3378.377
2022 04 30 13 45 00 1 3378.459
2022 04 30 13 30 00 1 3378.555
2022 04 30 13 15 00 1 3378.668
2022 04 30 13 00 00 1 3378.795
2022 04 30 12 45 00 1 3378.934
2022 04 30 12 30 00 1 3379.084
2022 04 30 12 15 00 1 3379.238
2022 04 30 12 00 00 1 3379.401
2022 04 30 11 45 00 1 3379.565
2022 04 30 11 30 00 1 3379.731
2022 04 30 11 15 00 1 3379.894
2022 04 30 11 00 00 1 3380.055
2022 04 30 10 45 00 1 3380.207
2022 04 30 10 30 00 1 3380.353
2022 04 30 10 15 00 1 3380.486
2022 04 30 10 00 00 1 3380.608
2022 04 30 09 45 00 1 3380.716
2022 04 30 09 30 00 1 3380.807
2022 04 30 09 15 00 1 3380.883
2022 04 30 09 00 00 1 3380.942
2022 04 30 08 45 00 1 3380.981
2022 04 30 08 30 00 1 3381.002
2022 04 30 08 15 00 1 3381.001
2022 04 30 08 00 00 1 3380.979
2022 04 30 07 45 00 1 3380.944
2022 04 30 07 30 00 1 3380.892
2022 04 30 07 15 00 1 3380.818
2022 04 30 07 00 00 1 3380.731
2022 04 30 06 45 00 1 3380.632
2022 04 30 06 30 00 1 3380.522
2022 04 30 06 15 00 1 3380.401
2022 04 30 06 00 00 1 3380.272
2022 04 30 05 45 00 1 3380.137
2022 04 30 05 30 00 1 3379.999
2022 04 30 05 15 00 1 3379.861
2022 04 30 05 00 00 1 3379.724
2022 04 30 04 45 00 1 3379.591
2022 04 30 04 30 00 1 3379.462
2022 04 30 04 15 00 1 3379.341
2022 04 30 04 00 00 1 3379.228
2022 04 30 03 45 00 1 3379.130
2022 04 30 03 30 00 1 3379.045
2022 04 30 03 15 00 1 3378.975
2022 04 30 03 00 00 1 3378.920
2022 04 30 02 45 00 1 3378.880
2022 04 30 02 30 00 1 3378.857
