#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 04 26 21 45 00 1 5658.973
2022 04 26 21 30 00 1 5658.891
2022 04 26 21 15 00 1 5658.808
2022 04 26 21 00 00 1 5658.724
2022 04 26 20 45 00 1 5658.643
2022 04 26 20 30 00 1 5658.564
2022 04 26 20 15 00 1 5658.489
2022 04 26 20 00 00 1 5658.418
2022 04 26 19 45 00 1 5658.353
2022 04 26 19 30 00 1 5658.296
2022 04 26 19 15 00 1 5658.245
2022 04 26 19 00 00 1 5658.202
2022 04 26 18 45 00 1 5658.167
2022 04 26 18 30 00 1 5658.142
2022 04 26 18 15 00 1 5658.128
2022 04 26 18 00 00 1 5658.124
2022 04 26 17 45 00 1 5658.128
2022 04 26 17 30 00 1 5658.141
2022 04 26 17 15 00 1 5658.167
2022 04 26 17 00 00 1 5658.199
2022 04 26 16 45 00 1 5658.240
2022 04 26 16 30 00 1 5658.287
2022 04 26 16 15 00 1 5658.341
2022 04 26 16 00 00 1 5658.401
2022 04 26 15 45 00 1 5658.466
2022 04 26 15 30 00 1 5658.537
2022 04 26 15 15 00 1 5658.610
2022 04 26 15 00 00 1 5658.683
2022 04 26 14 45 00 1 5658.758
2022 04 26 14 30 00 1 5658.834
2022 04 26 14 15 00 1 5658.908
2022 04 26 14 00 00 1 5658.978
2022 04 26 13 45 00 1 5659.045
2022 04 26 13 30 00 1 5659.109
2022 04 26 13 15 00 1 5659.170
2022 04 26 13 00 00 1 5659.221
2022 04 26 12 45 00 1 5659.265
2022 04 26 12 30 00 1 5659.304
2022 04 26 12 15 00 1 5659.335
2022 04 26 12 00 00 1 5659.358
2022 04 26 11 45 00 1 5659.372
2022 04 26 11 30 00 1 5659.374
2022 04 26 11 15 00 1 5659.371
2022 04 26 11 00 00 1 5659.359
2022 04 26 10 45 00 1 5659.340
2022 04 26 10 30 00 1 5659.314
2022 04 26 10 15 00 1 5659.281
2022 04 26 10 00 00 1 5659.242
2022 04 26 09 45 00 1 5659.201
2022 04 26 09 30 00 1 5659.156
2022 04 26 09 15 00 1 5659.106
2022 04 26 09 00 00 1 5659.054
2022 04 26 08 45 00 1 5659.003
2022 04 26 08 30 00 1 5658.951
2022 04 26 08 15 00 1 5658.898
2022 04 26 08 00 00 1 5658.848
2022 04 26 07 45 00 1 5658.800
2022 04 26 07 30 00 1 5658.753
2022 04 26 07 15 00 1 5658.709
2022 04 26 07 00 00 1 5658.672
2022 04 26 06 45 00 1 5658.636
2022 04 26 06 30 00 1 5658.607
2022 04 26 06 15 00 1 5658.582
2022 04 26 06 00 00 1 5658.563
2022 04 26 05 45 00 1 5658.553
2022 04 26 05 30 00 1 5658.549
2022 04 26 05 15 00 1 5658.549
2022 04 26 05 00 00 1 5658.554
2022 04 26 04 45 00 1 5658.570
2022 04 26 04 30 00 1 5658.591
2022 04 26 04 15 00 1 5658.615
2022 04 26 04 00 00 1 5658.646
2022 04 26 03 45 00 1 5658.680
2022 04 26 03 30 00 1 5658.718
2022 04 26 03 15 00 1 5658.759
2022 04 26 03 00 00 1 5658.804
2022 04 26 02 45 00 1 5658.850
2022 04 26 02 30 00 1 5658.898
2022 04 26 02 15 00 1 5658.942
2022 04 26 02 00 00 1 5658.988
2022 04 26 01 45 00 1 5659.030
2022 04 26 01 30 00 1 5659.072
2022 04 26 01 15 00 1 5659.109
2022 04 26 01 00 00 1 5659.141
2022 04 26 00 45 00 1 5659.172
2022 04 26 00 30 00 1 5659.195
2022 04 26 00 15 00 1 5659.216
2022 04 26 00 00 00 1 5659.229
2022 04 25 23 45 00 1 5659.238
2022 04 25 23 30 00 1 5659.239
2022 04 25 23 15 00 1 5659.234
2022 04 25 23 00 00 1 5659.223
2022 04 25 22 45 00 1 5659.206
2022 04 25 22 30 00 1 5659.181
2022 04 25 22 15 00 1 5659.150
2022 04 25 22 00 00 1 5659.115
2022 04 25 21 45 00 1 5659.072
2022 04 25 21 30 00 1 5659.028
2022 04 25 21 15 00 1 5658.978
2022 04 25 21 00 00 1 5658.926
2022 04 25 20 45 00 1 5658.875
2022 04 25 20 30 00 1 5658.819
2022 04 25 20 15 00 1 5658.765
2022 04 25 20 00 00 1 5658.709
2022 04 25 19 45 00 1 5658.655
2022 04 25 19 30 00 1 5658.601
2022 04 25 19 15 00 1 5658.548
2022 04 25 19 00 00 1 5658.498
2022 04 25 18 45 00 1 5658.452
2022 04 25 18 30 00 1 5658.410
2022 04 25 18 15 00 1 5658.373
2022 04 25 18 00 00 1 5658.340
2022 04 25 17 45 00 1 5658.312
2022 04 25 17 30 00 1 5658.285
2022 04 25 17 15 00 1 5658.269
2022 04 25 17 00 00 1 5658.259
2022 04 25 16 45 00 1 5658.254
2022 04 25 16 30 00 1 5658.257
2022 04 25 16 15 00 1 5658.263
2022 04 25 16 00 00 1 5658.273
2022 04 25 15 45 00 1 5658.288
2022 04 25 15 30 00 1 5658.311
2022 04 25 15 15 00 1 5658.341
2022 04 25 15 00 00 1 5658.375
2022 04 25 14 45 00 1 5658.414
2022 04 25 14 30 00 1 5658.457
2022 04 25 14 15 00 1 5658.504
2022 04 25 14 00 00 1 5658.557
2022 04 25 13 45 00 1 5658.614
2022 04 25 13 30 00 1 5658.671
2022 04 25 13 15 00 1 5658.730
2022 04 25 13 00 00 1 5658.788
2022 04 25 12 45 00 1 5658.848
2022 04 25 12 30 00 1 5658.904
2022 04 25 12 15 00 1 5658.957
2022 04 25 12 00 00 1 5659.009
2022 04 25 11 45 00 1 5659.061
2022 04 25 11 30 00 1 5659.106
2022 04 25 11 15 00 1 5659.150
2022 04 25 11 00 00 1 5659.189
2022 04 25 10 45 00 1 5659.222
2022 04 25 10 30 00 1 5659.251
2022 04 25 10 15 00 1 5659.278
2022 04 25 10 00 00 1 5659.298
2022 04 25 09 45 00 1 5659.312
2022 04 25 09 30 00 1 5659.320
2022 04 25 09 15 00 1 5659.322
2022 04 25 09 00 00 1 5659.318
2022 04 25 08 45 00 1 5659.310
2022 04 25 08 30 00 1 5659.295
2022 04 25 08 15 00 1 5659.278
2022 04 25 08 00 00 1 5659.256
2022 04 25 07 45 00 1 5659.233
2022 04 25 07 30 00 1 5659.204
2022 04 25 07 15 00 1 5659.174
2022 04 25 07 00 00 1 5659.144
2022 04 25 06 45 00 1 5659.110
2022 04 25 06 30 00 1 5659.075
2022 04 25 06 15 00 1 5659.038
2022 04 25 06 00 00 1 5658.999
2022 04 25 05 45 00 1 5658.958
2022 04 25 05 30 00 1 5658.921
2022 04 25 05 15 00 1 5658.884
2022 04 25 05 00 00 1 5658.849
2022 04 25 04 45 00 1 5658.817
2022 04 25 04 30 00 1 5658.789
2022 04 25 04 15 00 1 5658.762
2022 04 25 04 00 00 1 5658.739
2022 04 25 03 45 00 1 5658.720
2022 04 25 03 30 00 1 5658.705
2022 04 25 03 15 00 1 5658.693
2022 04 25 03 00 00 1 5658.684
2022 04 25 02 45 00 1 5658.679
2022 04 25 02 30 00 1 5658.680
2022 04 25 02 15 00 1 5658.682
2022 04 25 02 00 00 1 5658.690
2022 04 25 01 45 00 1 5658.702
2022 04 25 01 30 00 1 5658.717
2022 04 25 01 15 00 1 5658.735
2022 04 25 01 00 00 1 5658.756
2022 04 25 00 45 00 1 5658.780
2022 04 25 00 30 00 1 5658.803
2022 04 25 00 15 00 1 5658.827
2022 04 25 00 00 00 1 5658.850
2022 04 24 23 45 00 1 5658.877
2022 04 24 23 30 00 1 5658.902
2022 04 24 23 15 00 1 5658.926
2022 04 24 23 00 00 1 5658.947
2022 04 24 22 45 00 1 5658.966
2022 04 24 22 30 00 1 5658.983
2022 04 24 22 15 00 1 5658.997
2022 04 24 22 00 00 1 5659.007
2022 04 24 21 45 00 1 5659.016
2022 04 24 21 30 00 1 5659.021
2022 04 24 21 15 00 1 5659.020
2022 04 24 21 00 00 1 5659.013
2022 04 24 20 45 00 1 5659.004
2022 04 24 20 30 00 1 5658.991
2022 04 24 20 15 00 1 5658.975
2022 04 24 20 00 00 1 5658.955
2022 04 24 19 45 00 1 5658.930
2022 04 24 19 30 00 1 5658.902
2022 04 24 19 15 00 1 5658.870
2022 04 24 19 00 00 1 5658.835
2022 04 24 18 45 00 1 5658.796
2022 04 24 18 30 00 1 5658.756
2022 04 24 18 15 00 1 5658.713
2022 04 24 18 00 00 1 5658.666
2022 04 24 17 45 00 1 5658.621
2022 04 24 17 30 00 1 5658.574
2022 04 24 17 15 00 1 5658.526
2022 04 24 17 00 00 1 5658.478
2022 04 24 16 45 00 1 5658.434
2022 04 24 16 30 00 1 5658.391
2022 04 24 16 15 00 1 5658.350
2022 04 24 16 00 00 1 5658.312
2022 04 24 15 45 00 1 5658.279
2022 04 24 15 30 00 1 5658.252
2022 04 24 15 15 00 1 5658.229
2022 04 24 15 00 00 1 5658.211
2022 04 24 14 45 00 1 5658.199
2022 04 24 14 30 00 1 5658.197
2022 04 24 14 15 00 1 5658.198
2022 04 24 14 00 00 1 5658.206
2022 04 24 13 45 00 1 5658.222
2022 04 24 13 30 00 1 5658.246
2022 04 24 13 15 00 1 5658.276
2022 04 24 13 00 00 1 5658.315
2022 04 24 12 45 00 1 5658.359
2022 04 24 12 30 00 1 5658.408
2022 04 24 12 15 00 1 5658.463
2022 04 24 12 00 00 1 5658.522
2022 04 24 11 45 00 1 5658.585
2022 04 24 11 30 00 1 5658.652
2022 04 24 11 15 00 1 5658.723
2022 04 24 11 00 00 1 5658.794
2022 04 24 10 45 00 1 5658.869
2022 04 24 10 30 00 1 5658.942
2022 04 24 10 15 00 1 5659.016
2022 04 24 10 00 00 1 5659.087
2022 04 24 09 45 00 1 5659.158
2022 04 24 09 30 00 1 5659.225
2022 04 24 09 15 00 1 5659.287
2022 04 24 09 00 00 1 5659.342
2022 04 24 08 45 00 1 5659.391
2022 04 24 08 30 00 1 5659.435
2022 04 24 08 15 00 1 5659.472
2022 04 24 08 00 00 1 5659.501
2022 04 24 07 45 00 1 5659.523
2022 04 24 07 30 00 1 5659.537
2022 04 24 07 15 00 1 5659.547
2022 04 24 07 00 00 1 5659.548
2022 04 24 06 45 00 1 5659.541
2022 04 24 06 30 00 1 5659.525
