#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 05 04 22 00 00 1 3148.229
2022 05 04 21 45 00 1 3148.248
2022 05 04 21 30 00 1 3148.267
2022 05 04 21 15 00 1 3148.284
2022 05 04 21 00 00 1 3148.304
2022 05 04 20 45 00 1 3148.323
2022 05 04 20 30 00 1 3148.342
2022 05 04 20 15 00 1 3148.361
2022 05 04 20 00 00 1 3148.378
2022 05 04 19 45 00 1 3148.398
2022 05 04 19 30 00 1 3148.415
2022 05 04 19 15 00 1 3148.431
2022 05 04 19 00 00 1 3148.447
2022 05 04 18 45 00 1 3148.461
2022 05 04 18 30 00 1 3148.475
2022 05 04 18 15 00 1 3148.488
2022 05 04 18 00 00 1 3148.500
2022 05 04 17 45 00 1 3148.511
2022 05 04 17 30 00 1 3148.521
2022 05 04 17 15 00 1 3148.529
2022 05 04 17 00 00 1 3148.536
2022 05 04 16 45 00 1 3148.542
2022 05 04 16 30 00 1 3148.546
2022 05 04 16 15 00 1 3148.550
2022 05 04 16 00 00 1 3148.554
2022 05 04 15 45 00 1 3148.556
2022 05 04 15 30 00 1 3148.556
2022 05 04 15 15 00 1 3148.555
2022 05 04 15 00 00 1 3148.554
2022 05 04 14 45 00 1 3148.552
2022 05 04 14 30 00 1 3148.548
2022 05 04 14 15 00 1 3148.544
2022 05 04 14 00 00 1 3148.537
2022 05 04 13 45 00 1 3148.529
2022 05 04 13 30 00 1 3148.519
2022 05 04 13 15 00 1 3148.509
2022 05 04 13 00 00 1 3148.498
2022 05 04 12 45 00 1 3148.487
2022 05 04 12 30 00 1 3148.473
2022 05 04 12 15 00 1 3148.458
2022 05 04 12 00 00 1 3148.444
2022 05 04 11 45 00 1 3148.428
2022 05 04 11 30 00 1 3148.412
2022 05 04 11 15 00 1 3148.395
2022 05 04 11 00 00 1 3148.379
2022 05 04 10 45 00 1 3148.361
2022 05 04 10 30 00 1 3148.343
2022 05 04 10 15 00 1 3148.326
2022 05 04 10 00 00 1 3148.308
2022 05 04 09 45 00 1 3148.291
2022 05 04 09 30 00 1 3148.273
2022 05 04 09 15 00 1 3148.255
2022 05 04 09 00 00 1 3148.238
2022 05 04 08 45 00 1 3148.224
2022 05 04 08 30 00 1 3148.208
2022 05 04 08 15 00 1 3148.192
2022 05 04 08 00 00 1 3148.177
2022 05 04 07 45 00 1 3148.162
2022 05 04 07 30 00 1 3148.147
2022 05 04 07 15 00 1 3148.132
2022 05 04 07 00 00 1 3148.118
2022 05 04 06 45 00 1 3148.105
2022 05 04 06 30 00 1 3148.093
2022 05 04 06 15 00 1 3148.081
2022 05 04 06 00 00 1 3148.069
2022 05 04 05 45 00 1 3148.057
2022 05 04 05 30 00 1 3148.047
2022 05 04 05 15 00 1 3148.037
2022 05 04 05 00 00 1 3148.028
2022 05 04 04 45 00 1 3148.020
2022 05 04 04 30 00 1 3148.012
2022 05 04 04 15 00 1 3148.008
2022 05 04 04 00 00 1 3148.003
2022 05 04 03 45 00 1 3147.997
2022 05 04 03 30 00 1 3147.996
2022 05 04 03 15 00 1 3147.993
2022 05 04 03 00 00 1 3147.991
2022 05 04 02 45 00 1 3147.991
2022 05 04 02 30 00 1 3147.990
2022 05 04 02 15 00 1 3147.992
2022 05 04 02 00 00 1 3147.996
2022 05 04 01 45 00 1 3148.000
2022 05 04 01 30 00 1 3148.007
2022 05 04 01 15 00 1 3148.011
2022 05 04 01 00 00 1 3148.019
2022 05 04 00 45 00 1 3148.025
2022 05 04 00 30 00 1 3148.034
2022 05 04 00 15 00 1 3148.045
2022 05 04 00 00 00 1 3148.056
2022 05 03 23 45 00 1 3148.068
2022 05 03 23 30 00 1 3148.082
2022 05 03 23 15 00 1 3148.094
2022 05 03 23 00 00 1 3148.110
2022 05 03 22 45 00 1 3148.123
2022 05 03 22 30 00 1 3148.140
2022 05 03 22 15 00 1 3148.158
2022 05 03 22 00 00 1 3148.175
2022 05 03 21 45 00 1 3148.194
2022 05 03 21 30 00 1 3148.213
2022 05 03 21 15 00 1 3148.232
2022 05 03 21 00 00 1 3148.252
2022 05 03 20 45 00 1 3148.270
2022 05 03 20 30 00 1 3148.289
2022 05 03 20 15 00 1 3148.309
2022 05 03 20 00 00 1 3148.329
2022 05 03 19 45 00 1 3148.349
2022 05 03 19 30 00 1 3148.369
2022 05 03 19 15 00 1 3148.387
2022 05 03 19 00 00 1 3148.403
2022 05 03 18 45 00 1 3148.419
2022 05 03 18 30 00 1 3148.436
2022 05 03 18 15 00 1 3148.453
2022 05 03 18 00 00 1 3148.466
2022 05 03 17 45 00 1 3148.480
2022 05 03 17 30 00 1 3148.494
2022 05 03 17 15 00 1 3148.507
2022 05 03 17 00 00 1 3148.518
2022 05 03 16 45 00 1 3148.528
2022 05 03 16 30 00 1 3148.537
2022 05 03 16 15 00 1 3148.545
2022 05 03 16 00 00 1 3148.550
2022 05 03 15 45 00 1 3148.555
2022 05 03 15 30 00 1 3148.559
2022 05 03 15 15 00 1 3148.562
2022 05 03 15 00 00 1 3148.563
2022 05 03 14 45 00 1 3148.564
2022 05 03 14 30 00 1 3148.562
2022 05 03 14 15 00 1 3148.560
2022 05 03 14 00 00 1 3148.559
2022 05 03 13 45 00 1 3148.553
2022 05 03 13 30 00 1 3148.549
2022 05 03 13 15 00 1 3148.542
2022 05 03 13 00 00 1 3148.533
2022 05 03 12 45 00 1 3148.525
2022 05 03 12 30 00 1 3148.516
2022 05 03 12 15 00 1 3148.507
2022 05 03 12 00 00 1 3148.494
2022 05 03 11 45 00 1 3148.481
2022 05 03 11 30 00 1 3148.465
2022 05 03 11 15 00 1 3148.450
2022 05 03 11 00 00 1 3148.435
2022 05 03 10 45 00 1 3148.419
2022 05 03 10 30 00 1 3148.404
2022 05 03 10 15 00 1 3148.387
2022 05 03 10 00 00 1 3148.370
2022 05 03 09 45 00 1 3148.353
2022 05 03 09 30 00 1 3148.336
2022 05 03 09 15 00 1 3148.320
2022 05 03 09 00 00 1 3148.304
2022 05 03 08 45 00 1 3148.289
2022 05 03 08 30 00 1 3148.274
2022 05 03 08 15 00 1 3148.258
2022 05 03 08 00 00 1 3148.241
2022 05 03 07 45 00 1 3148.226
2022 05 03 07 30 00 1 3148.210
2022 05 03 07 15 00 1 3148.196
2022 05 03 07 00 00 1 3148.181
2022 05 03 06 45 00 1 3148.169
2022 05 03 06 30 00 1 3148.155
2022 05 03 06 15 00 1 3148.142
2022 05 03 06 00 00 1 3148.130
2022 05 03 05 45 00 1 3148.118
2022 05 03 05 30 00 1 3148.106
2022 05 03 05 15 00 1 3148.095
2022 05 03 05 00 00 1 3148.083
2022 05 03 04 45 00 1 3148.075
2022 05 03 04 30 00 1 3148.064
2022 05 03 04 15 00 1 3148.055
2022 05 03 04 00 00 1 3148.048
2022 05 03 03 45 00 1 3148.041
2022 05 03 03 30 00 1 3148.035
2022 05 03 03 15 00 1 3148.032
2022 05 03 03 00 00 1 3148.024
2022 05 03 02 45 00 1 3148.020
2022 05 03 02 30 00 1 3148.019
2022 05 03 02 15 00 1 3148.019
2022 05 03 02 00 00 1 3148.017
2022 05 03 01 45 00 1 3148.018
2022 05 03 01 30 00 1 3148.019
2022 05 03 01 15 00 1 3148.021
2022 05 03 01 00 00 1 3148.025
2022 05 03 00 45 00 1 3148.029
2022 05 03 00 30 00 1 3148.033
2022 05 03 00 15 00 1 3148.037
2022 05 03 00 00 00 1 3148.045
2022 05 02 23 45 00 1 3148.052
2022 05 02 23 30 00 1 3148.063
2022 05 02 23 15 00 1 3148.074
2022 05 02 23 00 00 1 3148.086
2022 05 02 22 45 00 1 3148.100
2022 05 02 22 30 00 1 3148.111
2022 05 02 22 15 00 1 3148.126
2022 05 02 22 00 00 1 3148.141
2022 05 02 21 45 00 1 3148.156
2022 05 02 21 30 00 1 3148.173
2022 05 02 21 15 00 1 3148.190
2022 05 02 21 00 00 1 3148.207
2022 05 02 20 45 00 1 3148.225
2022 05 02 20 30 00 1 3148.244
2022 05 02 20 15 00 1 3148.262
2022 05 02 20 00 00 1 3148.281
2022 05 02 19 45 00 1 3148.300
2022 05 02 19 30 00 1 3148.319
2022 05 02 19 15 00 1 3148.340
2022 05 02 19 00 00 1 3148.359
2022 05 02 18 45 00 1 3148.378
2022 05 02 18 30 00 1 3148.394
2022 05 02 18 15 00 1 3148.411
2022 05 02 18 00 00 1 3148.426
2022 05 02 17 45 00 1 3148.439
2022 05 02 17 30 00 1 3148.454
2022 05 02 17 15 00 1 3148.467
2022 05 02 17 00 00 1 3148.482
2022 05 02 16 45 00 1 3148.493
2022 05 02 16 30 00 1 3148.504
2022 05 02 16 15 00 1 3148.514
2022 05 02 16 00 00 1 3148.523
2022 05 02 15 45 00 1 3148.531
2022 05 02 15 30 00 1 3148.536
2022 05 02 15 15 00 1 3148.539
2022 05 02 15 00 00 1 3148.543
2022 05 02 14 45 00 1 3148.544
2022 05 02 14 30 00 1 3148.548
2022 05 02 14 15 00 1 3148.550
2022 05 02 14 00 00 1 3148.549
2022 05 02 13 45 00 1 3148.549
2022 05 02 13 30 00 1 3148.546
2022 05 02 13 15 00 1 3148.543
2022 05 02 13 00 00 1 3148.539
2022 05 02 12 45 00 1 3148.534
2022 05 02 12 30 00 1 3148.528
2022 05 02 12 15 00 1 3148.521
2022 05 02 12 00 00 1 3148.511
2022 05 02 11 45 00 1 3148.503
2022 05 02 11 30 00 1 3148.491
2022 05 02 11 15 00 1 3148.480
2022 05 02 11 00 00 1 3148.467
2022 05 02 10 45 00 1 3148.455
2022 05 02 10 30 00 1 3148.440
2022 05 02 10 15 00 1 3148.427
2022 05 02 10 00 00 1 3148.414
2022 05 02 09 45 00 1 3148.402
2022 05 02 09 30 00 1 3148.389
2022 05 02 09 15 00 1 3148.376
2022 05 02 09 00 00 1 3148.362
2022 05 02 08 45 00 1 3148.348
2022 05 02 08 30 00 1 3148.335
2022 05 02 08 15 00 1 3148.322
2022 05 02 08 00 00 1 3148.310
2022 05 02 07 45 00 1 3148.296
2022 05 02 07 30 00 1 3148.281
2022 05 02 07 15 00 1 3148.268
2022 05 02 07 00 00 1 3148.257
2022 05 02 06 45 00 1 3148.246
2022 05 02 06 30 00 1 3148.235
2022 05 02 06 15 00 1 3148.224
2022 05 02 06 00 00 1 3148.212
2022 05 02 05 45 00 1 3148.200
2022 05 02 05 30 00 1 3148.188
2022 05 02 05 15 00 1 3148.177
2022 05 02 05 00 00 1 3148.166
2022 05 02 04 45 00 1 3148.153
2022 05 02 04 30 00 1 3148.142
2022 05 02 04 15 00 1 3148.132
2022 05 02 04 00 00 1 3148.123
2022 05 02 03 45 00 1 3148.113
2022 05 02 03 30 00 1 3148.104
2022 05 02 03 15 00 1 3148.096
2022 05 02 03 00 00 1 3148.091
2022 05 02 02 45 00 1 3148.085
2022 05 02 02 30 00 1 3148.079
2022 05 02 02 15 00 1 3148.076
2022 05 02 02 00 00 1 3148.072
2022 05 02 01 45 00 1 3148.068
2022 05 02 01 30 00 1 3148.066
2022 05 02 01 15 00 1 3148.064
2022 05 02 01 00 00 1 3148.064
2022 05 02 00 45 00 1 3148.064
2022 05 02 00 30 00 1 3148.066
2022 05 02 00 15 00 1 3148.071
2022 05 02 00 00 00 1 3148.076
2022 05 01 23 45 00 1 3148.082
2022 05 01 23 30 00 1 3148.088
2022 05 01 23 15 00 1 3148.095
2022 05 01 23 00 00 1 3148.102
2022 05 01 22 45 00 1 3148.112
2022 05 01 22 30 00 1 3148.121
2022 05 01 22 15 00 1 3148.131
2022 05 01 22 00 00 1 3148.142
2022 05 01 21 45 00 1 3148.153
2022 05 01 21 30 00 1 3148.167
2022 05 01 21 15 00 1 3148.181
2022 05 01 21 00 00 1 3148.195
2022 05 01 20 45 00 1 3148.211
2022 05 01 20 30 00 1 3148.225
2022 05 01 20 15 00 1 3148.244
2022 05 01 20 00 00 1 3148.261
2022 05 01 19 45 00 1 3148.279
2022 05 01 19 30 00 1 3148.296
2022 05 01 19 15 00 1 3148.313
2022 05 01 19 00 00 1 3148.332
2022 05 01 18 45 00 1 3148.349
2022 05 01 18 30 00 1 3148.365
2022 05 01 18 15 00 1 3148.380
2022 05 01 18 00 00 1 3148.395
2022 05 01 17 45 00 1 3148.411
2022 05 01 17 30 00 1 3148.426
2022 05 01 17 15 00 1 3148.441
2022 05 01 17 00 00 1 3148.454
2022 05 01 16 45 00 1 3148.466
2022 05 01 16 30 00 1 3148.477
2022 05 01 16 15 00 1 3148.486
2022 05 01 16 00 00 1 3148.494
2022 05 01 15 45 00 1 3148.501
2022 05 01 15 30 00 1 3148.507
2022 05 01 15 15 00 1 3148.512
2022 05 01 15 00 00 1 3148.514
2022 05 01 14 45 00 1 3148.517
2022 05 01 14 30 00 1 3148.520
2022 05 01 14 15 00 1 3148.519
2022 05 01 14 00 00 1 3148.520
2022 05 01 13 45 00 1 3148.519
2022 05 01 13 30 00 1 3148.517
2022 05 01 13 15 00 1 3148.516
2022 05 01 13 00 00 1 3148.513
2022 05 01 12 45 00 1 3148.509
2022 05 01 12 30 00 1 3148.503
2022 05 01 12 15 00 1 3148.497
2022 05 01 12 00 00 1 3148.489
2022 05 01 11 45 00 1 3148.481
2022 05 01 11 30 00 1 3148.472
2022 05 01 11 15 00 1 3148.463
2022 05 01 11 00 00 1 3148.453
2022 05 01 10 45 00 1 3148.439
2022 05 01 10 30 00 1 3148.429
2022 05 01 10 15 00 1 3148.418
2022 05 01 10 00 00 1 3148.407
2022 05 01 09 45 00 1 3148.396
2022 05 01 09 30 00 1 3148.383
2022 05 01 09 15 00 1 3148.369
2022 05 01 09 00 00 1 3148.356
2022 05 01 08 45 00 1 3148.345
2022 05 01 08 30 00 1 3148.332
2022 05 01 08 15 00 1 3148.319
2022 05 01 08 00 00 1 3148.307
2022 05 01 07 45 00 1 3148.294
2022 05 01 07 30 00 1 3148.285
2022 05 01 07 15 00 1 3148.275
2022 05 01 07 00 00 1 3148.265
2022 05 01 06 45 00 1 3148.253
2022 05 01 06 30 00 1 3148.242
2022 05 01 06 15 00 1 3148.229
2022 05 01 06 00 00 1 3148.217
2022 05 01 05 45 00 1 3148.205
2022 05 01 05 30 00 1 3148.193
2022 05 01 05 15 00 1 3148.184
2022 05 01 05 00 00 1 3148.172
2022 05 01 04 45 00 1 3148.162
2022 05 01 04 30 00 1 3148.151
2022 05 01 04 15 00 1 3148.140
2022 05 01 04 00 00 1 3148.127
2022 05 01 03 45 00 1 3148.115
2022 05 01 03 30 00 1 3148.103
2022 05 01 03 15 00 1 3148.093
2022 05 01 03 00 00 1 3148.084
2022 05 01 02 45 00 1 3148.074
2022 05 01 02 30 00 1 3148.065
2022 05 01 02 15 00 1 3148.058
2022 05 01 02 00 00 1 3148.051
2022 05 01 01 45 00 1 3148.047
2022 05 01 01 30 00 1 3148.041
2022 05 01 01 15 00 1 3148.037
2022 05 01 01 00 00 1 3148.034
2022 05 01 00 45 00 1 3148.033
2022 05 01 00 30 00 1 3148.032
2022 05 01 00 15 00 1 3148.033
2022 05 01 00 00 00 1 3148.033
2022 04 30 23 45 00 1 3148.036
2022 04 30 23 30 00 1 3148.041
2022 04 30 23 15 00 1 3148.044
2022 04 30 23 00 00 1 3148.049
2022 04 30 22 45 00 1 3148.055
2022 04 30 22 30 00 1 3148.062
2022 04 30 22 15 00 1 3148.070
2022 04 30 22 00 00 1 3148.078
2022 04 30 21 45 00 1 3148.088
2022 04 30 21 30 00 1 3148.097
2022 04 30 21 15 00 1 3148.108
2022 04 30 21 00 00 1 3148.120
2022 04 30 20 45 00 1 3148.134
2022 04 30 20 30 00 1 3148.146
2022 04 30 20 15 00 1 3148.161
2022 04 30 20 00 00 1 3148.175
2022 04 30 19 45 00 1 3148.191
2022 04 30 19 30 00 1 3148.206
2022 04 30 19 15 00 1 3148.224
2022 04 30 19 00 00 1 3148.239
2022 04 30 18 45 00 1 3148.255
2022 04 30 18 30 00 1 3148.269
2022 04 30 18 15 00 1 3148.284
2022 04 30 18 00 00 1 3148.299
2022 04 30 17 45 00 1 3148.313
2022 04 30 17 30 00 1 3148.329
2022 04 30 17 15 00 1 3148.343
2022 04 30 17 00 00 1 3148.356
2022 04 30 16 45 00 1 3148.369
2022 04 30 16 30 00 1 3148.382
2022 04 30 16 15 00 1 3148.393
2022 04 30 16 00 00 1 3148.403
2022 04 30 15 45 00 1 3148.414
2022 04 30 15 30 00 1 3148.420
2022 04 30 15 15 00 1 3148.427
2022 04 30 15 00 00 1 3148.433
2022 04 30 14 45 00 1 3148.438
2022 04 30 14 30 00 1 3148.442
2022 04 30 14 15 00 1 3148.446
2022 04 30 14 00 00 1 3148.450
2022 04 30 13 45 00 1 3148.453
2022 04 30 13 30 00 1 3148.456
2022 04 30 13 15 00 1 3148.458
2022 04 30 13 00 00 1 3148.459
2022 04 30 12 45 00 1 3148.458
2022 04 30 12 30 00 1 3148.459
2022 04 30 12 15 00 1 3148.460
2022 04 30 12 00 00 1 3148.457
2022 04 30 11 45 00 1 3148.454
2022 04 30 11 30 00 1 3148.452
2022 04 30 11 15 00 1 3148.445
2022 04 30 11 00 00 1 3148.440
2022 04 30 10 45 00 1 3148.435
2022 04 30 10 30 00 1 3148.429
2022 04 30 10 15 00 1 3148.422
2022 04 30 10 00 00 1 3148.415
2022 04 30 09 45 00 1 3148.408
2022 04 30 09 30 00 1 3148.399
2022 04 30 09 15 00 1 3148.395
2022 04 30 09 00 00 1 3148.388
2022 04 30 08 45 00 1 3148.382
2022 04 30 08 30 00 1 3148.374
2022 04 30 08 15 00 1 3148.366
2022 04 30 08 00 00 1 3148.358
2022 04 30 07 45 00 1 3148.352
2022 04 30 07 30 00 1 3148.345
2022 04 30 07 15 00 1 3148.339
2022 04 30 07 00 00 1 3148.331
2022 04 30 06 45 00 1 3148.325
2022 04 30 06 30 00 1 3148.317
2022 04 30 06 15 00 1 3148.311
2022 04 30 06 00 00 1 3148.304
2022 04 30 05 45 00 1 3148.296
2022 04 30 05 30 00 1 3148.289
2022 04 30 05 15 00 1 3148.281
2022 04 30 05 00 00 1 3148.272
2022 04 30 04 45 00 1 3148.264
2022 04 30 04 30 00 1 3148.256
2022 04 30 04 15 00 1 3148.246
2022 04 30 04 00 00 1 3148.236
2022 04 30 03 45 00 1 3148.229
2022 04 30 03 30 00 1 3148.222
2022 04 30 03 15 00 1 3148.212
2022 04 30 03 00 00 1 3148.205
2022 04 30 02 45 00 1 3148.196
2022 04 30 02 30 00 1 3148.187
2022 04 30 02 15 00 1 3148.179
2022 04 30 02 00 00 1 3148.171
2022 04 30 01 45 00 1 3148.164
2022 04 30 01 30 00 1 3148.158
2022 04 30 01 15 00 1 3148.153
2022 04 30 01 00 00 1 3148.148
2022 04 30 00 45 00 1 3148.144
2022 04 30 00 30 00 1 3148.141
2022 04 30 00 15 00 1 3148.139
2022 04 30 00 00 00 1 3148.139
2022 04 29 23 45 00 1 3148.139
2022 04 29 23 30 00 1 3148.140
2022 04 29 23 15 00 1 3148.141
2022 04 29 23 00 00 1 3148.143
2022 04 29 22 45 00 1 3148.146
2022 04 29 22 30 00 1 3148.149
2022 04 29 22 15 00 1 3148.154
2022 04 29 22 00 00 1 3148.159
2022 04 29 21 45 00 1 3148.165
2022 04 29 21 30 00 1 3148.170
2022 04 29 21 15 00 1 3148.176
2022 04 29 21 00 00 1 3148.183
2022 04 29 20 45 00 1 3148.192
2022 04 29 20 30 00 1 3148.201
2022 04 29 20 15 00 1 3148.210
2022 04 29 20 00 00 1 3148.221
2022 04 29 19 45 00 1 3148.233
2022 04 29 19 30 00 1 3148.244
2022 04 29 19 15 00 1 3148.256
2022 04 29 19 00 00 1 3148.267
2022 04 29 18 45 00 1 3148.279
2022 04 29 18 30 00 1 3148.291
2022 04 29 18 15 00 1 3148.302
2022 04 29 18 00 00 1 3148.313
2022 04 29 17 45 00 1 3148.324
2022 04 29 17 30 00 1 3148.334
2022 04 29 17 15 00 1 3148.345
2022 04 29 17 00 00 1 3148.355
2022 04 29 16 45 00 1 3148.365
2022 04 29 16 30 00 1 3148.374
2022 04 29 16 15 00 1 3148.382
2022 04 29 16 00 00 1 3148.389
2022 04 29 15 45 00 1 3148.398
2022 04 29 15 30 00 1 3148.403
2022 04 29 15 15 00 1 3148.408
2022 04 29 15 00 00 1 3148.411
2022 04 29 14 45 00 1 3148.414
2022 04 29 14 30 00 1 3148.417
2022 04 29 14 15 00 1 3148.420
2022 04 29 14 00 00 1 3148.422
2022 04 29 13 45 00 1 3148.422
2022 04 29 13 30 00 1 3148.421
2022 04 29 13 15 00 1 3148.422
2022 04 29 13 00 00 1 3148.421
2022 04 29 12 45 00 1 3148.420
2022 04 29 12 30 00 1 3148.418
2022 04 29 12 15 00 1 3148.416
2022 04 29 12 00 00 1 3148.414
2022 04 29 11 45 00 1 3148.411
2022 04 29 11 30 00 1 3148.407
2022 04 29 11 15 00 1 3148.404
2022 04 29 11 00 00 1 3148.400
2022 04 29 10 45 00 1 3148.397
2022 04 29 10 30 00 1 3148.393
2022 04 29 10 15 00 1 3148.389
2022 04 29 10 00 00 1 3148.385
2022 04 29 09 45 00 1 3148.379
2022 04 29 09 30 00 1 3148.375
2022 04 29 09 15 00 1 3148.369
2022 04 29 09 00 00 1 3148.364
2022 04 29 08 45 00 1 3148.359
2022 04 29 08 30 00 1 3148.354
2022 04 29 08 15 00 1 3148.350
2022 04 29 08 00 00 1 3148.346
2022 04 29 07 45 00 1 3148.341
2022 04 29 07 30 00 1 3148.338
2022 04 29 07 15 00 1 3148.334
2022 04 29 07 00 00 1 3148.331
2022 04 29 06 45 00 1 3148.328
2022 04 29 06 30 00 1 3148.325
2022 04 29 06 15 00 1 3148.322
2022 04 29 06 00 00 1 3148.317
2022 04 29 05 45 00 1 3148.314
2022 04 29 05 30 00 1 3148.307
2022 04 29 05 15 00 1 3148.302
2022 04 29 05 00 00 1 3148.296
2022 04 29 04 45 00 1 3148.291
2022 04 29 04 30 00 1 3148.285
2022 04 29 04 15 00 1 3148.280
2022 04 29 04 00 00 1 3148.273
2022 04 29 03 45 00 1 3148.266
2022 04 29 03 30 00 1 3148.260
2022 04 29 03 15 00 1 3148.253
2022 04 29 03 00 00 1 3148.245
2022 04 29 02 45 00 1 3148.237
2022 04 29 02 30 00 1 3148.229
2022 04 29 02 15 00 1 3148.222
2022 04 29 02 00 00 1 3148.215
2022 04 29 01 45 00 1 3148.209
2022 04 29 01 30 00 1 3148.204
2022 04 29 01 15 00 1 3148.197
2022 04 29 01 00 00 1 3148.192
2022 04 29 00 45 00 1 3148.185
2022 04 29 00 30 00 1 3148.179
2022 04 29 00 15 00 1 3148.175
2022 04 29 00 00 00 1 3148.173
2022 04 28 23 45 00 1 3148.171
2022 04 28 23 30 00 1 3148.170
2022 04 28 23 15 00 1 3148.169
2022 04 28 23 00 00 1 3148.169
2022 04 28 22 45 00 1 3148.170
2022 04 28 22 30 00 1 3148.172
2022 04 28 22 15 00 1 3148.173
2022 04 28 22 00 00 1 3148.176
2022 04 28 21 45 00 1 3148.179
2022 04 28 21 30 00 1 3148.180
2022 04 28 21 15 00 1 3148.184
2022 04 28 21 00 00 1 3148.187
2022 04 28 20 45 00 1 3148.191
2022 04 28 20 30 00 1 3148.197
2022 04 28 20 15 00 1 3148.203
2022 04 28 20 00 00 1 3148.209
2022 04 28 19 45 00 1 3148.217
2022 04 28 19 30 00 1 3148.225
2022 04 28 19 15 00 1 3148.232
2022 04 28 19 00 00 1 3148.240
2022 04 28 18 45 00 1 3148.247
2022 04 28 18 30 00 1 3148.254
2022 04 28 18 15 00 1 3148.262
2022 04 28 18 00 00 1 3148.268
2022 04 28 17 45 00 1 3148.275
2022 04 28 17 30 00 1 3148.283
2022 04 28 17 15 00 1 3148.290
2022 04 28 17 00 00 1 3148.297
2022 04 28 16 45 00 1 3148.305
2022 04 28 16 30 00 1 3148.311
2022 04 28 16 15 00 1 3148.320
2022 04 28 16 00 00 1 3148.324
2022 04 28 15 45 00 1 3148.329
2022 04 28 15 30 00 1 3148.332
2022 04 28 15 15 00 1 3148.336
2022 04 28 15 00 00 1 3148.338
2022 04 28 14 45 00 1 3148.340
2022 04 28 14 30 00 1 3148.340
2022 04 28 14 15 00 1 3148.342
2022 04 28 14 00 00 1 3148.342
2022 04 28 13 45 00 1 3148.342
2022 04 28 13 30 00 1 3148.343
2022 04 28 13 15 00 1 3148.343
2022 04 28 13 00 00 1 3148.343
2022 04 28 12 45 00 1 3148.344
2022 04 28 12 30 00 1 3148.342
