#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 05 03 12 00 00 1 3020.424
2022 05 03 11 45 00 1 3020.401
2022 05 03 11 15 00 1 3020.369
2022 05 03 11 00 00 1 3020.358
2022 05 03 10 45 00 1 3020.351
2022 05 03 10 15 00 1 3020.353
2022 05 03 10 00 00 1 3020.365
2022 05 03 09 45 00 1 3020.379
2022 05 03 09 15 00 1 3020.423
2022 05 03 09 00 00 1 3020.450
2022 05 03 08 45 00 1 3020.482
2022 05 03 08 15 00 1 3020.557
2022 05 03 08 00 00 1 3020.599
2022 05 03 07 45 00 1 3020.644
2022 05 03 07 15 00 1 3020.738
2022 05 03 07 00 00 1 3020.787
2022 05 03 06 45 00 1 3020.837
2022 05 03 06 15 00 1 3020.933
2022 05 03 06 00 00 1 3020.976
2022 05 03 05 45 00 1 3021.014
2022 05 03 05 15 00 1 3021.092
2022 05 03 05 00 00 1 3021.123
2022 05 03 04 45 00 1 3021.150
2022 05 03 04 15 00 1 3021.187
2022 05 03 04 00 00 1 3021.198
2022 05 03 03 45 00 1 3021.201
2022 05 03 03 15 00 1 3021.197
2022 05 03 03 00 00 1 3021.187
2022 05 03 02 45 00 1 3021.176
2022 05 03 02 15 00 1 3021.141
2022 05 03 02 00 00 1 3021.121
2022 05 03 01 45 00 1 3021.093
2022 05 03 01 15 00 1 3021.031
2022 05 03 01 00 00 1 3020.996
2022 05 03 00 45 00 1 3020.961
2022 05 03 00 15 00 1 3020.891
2022 05 03 00 00 00 1 3020.856
2022 05 02 23 45 00 1 3020.820
2022 05 02 23 30 00 1 3020.789
2022 05 02 23 15 00 1 3020.763
2022 05 02 23 00 00 1 3020.738
2022 05 02 22 45 00 1 3020.713
2022 05 02 22 30 00 1 3020.694
2022 05 02 22 15 00 1 3020.678
2022 05 02 22 00 00 1 3020.669
2022 05 02 21 45 00 1 3020.660
2022 05 02 21 30 00 1 3020.655
2022 05 02 21 15 00 1 3020.653
2022 05 02 21 00 00 1 3020.653
2022 05 02 20 45 00 1 3020.658
2022 05 02 20 30 00 1 3020.669
2022 05 02 20 15 00 1 3020.682
2022 05 02 20 00 00 1 3020.697
2022 05 02 19 45 00 1 3020.715
2022 05 02 19 30 00 1 3020.734
2022 05 02 19 15 00 1 3020.757
2022 05 02 19 00 00 1 3020.780
2022 05 02 18 45 00 1 3020.807
2022 05 02 18 30 00 1 3020.832
2022 05 02 18 15 00 1 3020.856
2022 05 02 18 00 00 1 3020.880
2022 05 02 17 45 00 1 3020.900
2022 05 02 17 30 00 1 3020.918
2022 05 02 17 15 00 1 3020.930
2022 05 02 17 00 00 1 3020.943
2022 05 02 16 45 00 1 3020.948
2022 05 02 16 30 00 1 3020.950
2022 05 02 16 15 00 1 3020.943
2022 05 02 16 00 00 1 3020.939
2022 05 02 15 45 00 1 3020.924
2022 05 02 15 30 00 1 3020.910
2022 05 02 15 15 00 1 3020.888
2022 05 02 15 00 00 1 3020.866
2022 05 02 14 45 00 1 3020.838
2022 05 02 14 30 00 1 3020.809
2022 05 02 14 15 00 1 3020.772
2022 05 02 14 00 00 1 3020.737
2022 05 02 13 45 00 1 3020.700
2022 05 02 13 30 00 1 3020.662
2022 05 02 13 15 00 1 3020.621
2022 05 02 13 00 00 1 3020.583
2022 05 02 12 45 00 1 3020.546
2022 05 02 12 30 00 1 3020.511
