#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 05 02 20 00 00 1 2607.758
2022 05 02 19 45 00 1 2607.729
2022 05 02 19 30 00 1 2607.709
2022 05 02 19 15 00 1 2607.697
2022 05 02 19 00 00 1 2607.691
2022 05 02 18 45 00 1 2607.689
2022 05 02 18 30 00 1 2607.695
2022 05 02 18 15 00 1 2607.704
2022 05 02 18 00 00 1 2607.723
2022 05 02 17 45 00 1 2607.745
2022 05 02 17 30 00 1 2607.773
2022 05 02 17 15 00 1 2607.806
2022 05 02 17 00 00 1 2607.850
2022 05 02 16 45 00 1 2607.894
2022 05 02 16 30 00 1 2607.942
2022 05 02 16 15 00 1 2607.994
2022 05 02 16 00 00 1 2608.046
2022 05 02 15 45 00 1 2608.098
2022 05 02 15 30 00 1 2608.145
2022 05 02 15 15 00 1 2608.193
2022 05 02 15 00 00 1 2608.237
2022 05 02 14 45 00 1 2608.276
2022 05 02 14 30 00 1 2608.315
2022 05 02 14 15 00 1 2608.348
2022 05 02 14 00 00 1 2608.372
2022 05 02 13 45 00 1 2608.395
2022 05 02 13 30 00 1 2608.413
2022 05 02 13 15 00 1 2608.421
2022 05 02 13 00 00 1 2608.424
2022 05 02 12 45 00 1 2608.419
2022 05 02 12 30 00 1 2608.410
2022 05 02 12 15 00 1 2608.394
2022 05 02 12 00 00 1 2608.367
2022 05 02 11 45 00 1 2608.336
2022 05 02 11 30 00 1 2608.299
2022 05 02 11 15 00 1 2608.261
2022 05 02 11 00 00 1 2608.217
2022 05 02 10 45 00 1 2608.171
2022 05 02 10 30 00 1 2608.120
2022 05 02 10 15 00 1 2608.065
2022 05 02 10 00 00 1 2608.009
2022 05 02 09 45 00 1 2607.959
2022 05 02 09 30 00 1 2607.908
2022 05 02 09 15 00 1 2607.858
2022 05 02 09 00 00 1 2607.815
2022 05 02 08 45 00 1 2607.773
2022 05 02 08 30 00 1 2607.739
2022 05 02 08 15 00 1 2607.710
2022 05 02 08 00 00 1 2607.690
2022 05 02 07 45 00 1 2607.673
2022 05 02 07 30 00 1 2607.665
2022 05 02 07 15 00 1 2607.662
2022 05 02 07 00 00 1 2607.665
2022 05 02 06 45 00 1 2607.673
2022 05 02 06 30 00 1 2607.688
2022 05 02 06 15 00 1 2607.715
2022 05 02 06 00 00 1 2607.748
2022 05 02 05 45 00 1 2607.783
2022 05 02 05 30 00 1 2607.822
2022 05 02 05 15 00 1 2607.867
2022 05 02 05 00 00 1 2607.919
2022 05 02 04 45 00 1 2607.977
2022 05 02 04 30 00 1 2608.034
2022 05 02 04 15 00 1 2608.099
2022 05 02 04 00 00 1 2608.166
2022 05 02 03 45 00 1 2608.225
2022 05 02 03 30 00 1 2608.290
2022 05 02 03 15 00 1 2608.354
2022 05 02 03 00 00 1 2608.414
2022 05 02 02 45 00 1 2608.472
2022 05 02 02 30 00 1 2608.526
2022 05 02 02 15 00 1 2608.569
2022 05 02 02 00 00 1 2608.611
2022 05 02 01 45 00 1 2608.647
2022 05 02 01 30 00 1 2608.672
2022 05 02 01 15 00 1 2608.693
2022 05 02 01 00 00 1 2608.705
2022 05 02 00 45 00 1 2608.710
2022 05 02 00 30 00 1 2608.707
2022 05 02 00 15 00 1 2608.697
2022 05 02 00 00 00 1 2608.681
2022 05 01 23 45 00 1 2608.658
2022 05 01 23 30 00 1 2608.630
2022 05 01 23 15 00 1 2608.591
2022 05 01 23 00 00 1 2608.546
2022 05 01 22 45 00 1 2608.495
2022 05 01 22 30 00 1 2608.439
2022 05 01 22 15 00 1 2608.379
2022 05 01 22 00 00 1 2608.316
2022 05 01 21 45 00 1 2608.249
2022 05 01 21 30 00 1 2608.183
2022 05 01 21 15 00 1 2608.116
2022 05 01 21 00 00 1 2608.050
2022 05 01 20 45 00 1 2607.987
2022 05 01 20 30 00 1 2607.930
2022 05 01 20 15 00 1 2607.878
2022 05 01 20 00 00 1 2607.827
2022 05 01 19 45 00 1 2607.785
2022 05 01 19 30 00 1 2607.747
2022 05 01 19 15 00 1 2607.717
2022 05 01 19 00 00 1 2607.692
2022 05 01 18 45 00 1 2607.677
2022 05 01 18 30 00 1 2607.667
2022 05 01 18 15 00 1 2607.662
2022 05 01 18 00 00 1 2607.664
2022 05 01 17 45 00 1 2607.674
2022 05 01 17 30 00 1 2607.691
2022 05 01 17 15 00 1 2607.713
2022 05 01 17 00 00 1 2607.743
2022 05 01 16 45 00 1 2607.780
2022 05 01 16 30 00 1 2607.823
2022 05 01 16 15 00 1 2607.869
2022 05 01 16 00 00 1 2607.921
2022 05 01 15 45 00 1 2607.975
2022 05 01 15 30 00 1 2608.028
2022 05 01 15 15 00 1 2608.081
2022 05 01 15 00 00 1 2608.136
2022 05 01 14 45 00 1 2608.189
2022 05 01 14 30 00 1 2608.237
2022 05 01 14 15 00 1 2608.284
2022 05 01 14 00 00 1 2608.326
2022 05 01 13 45 00 1 2608.361
2022 05 01 13 30 00 1 2608.391
2022 05 01 13 15 00 1 2608.419
2022 05 01 13 00 00 1 2608.438
2022 05 01 12 45 00 1 2608.450
2022 05 01 12 30 00 1 2608.454
2022 05 01 12 15 00 1 2608.452
2022 05 01 12 00 00 1 2608.444
2022 05 01 11 45 00 1 2608.432
2022 05 01 11 30 00 1 2608.413
2022 05 01 11 15 00 1 2608.386
2022 05 01 11 00 00 1 2608.349
2022 05 01 10 45 00 1 2608.306
2022 05 01 10 30 00 1 2608.258
2022 05 01 10 15 00 1 2608.207
2022 05 01 10 00 00 1 2608.154
2022 05 01 09 45 00 1 2608.097
2022 05 01 09 30 00 1 2608.037
2022 05 01 09 15 00 1 2607.977
2022 05 01 09 00 00 1 2607.918
2022 05 01 08 45 00 1 2607.864
2022 05 01 08 30 00 1 2607.815
2022 05 01 08 15 00 1 2607.768
2022 05 01 08 00 00 1 2607.727
2022 05 01 07 45 00 1 2607.692
2022 05 01 07 30 00 1 2607.661
2022 05 01 07 15 00 1 2607.636
2022 05 01 07 00 00 1 2607.619
2022 05 01 06 45 00 1 2607.610
2022 05 01 06 30 00 1 2607.608
2022 05 01 06 15 00 1 2607.615
2022 05 01 06 00 00 1 2607.629
2022 05 01 05 45 00 1 2607.650
2022 05 01 05 30 00 1 2607.677
2022 05 01 05 15 00 1 2607.712
2022 05 01 05 00 00 1 2607.750
2022 05 01 04 45 00 1 2607.790
2022 05 01 04 30 00 1 2607.835
2022 05 01 04 15 00 1 2607.888
2022 05 01 04 00 00 1 2607.945
2022 05 01 03 45 00 1 2608.008
2022 05 01 03 30 00 1 2608.073
2022 05 01 03 15 00 1 2608.139
2022 05 01 03 00 00 1 2608.208
2022 05 01 02 45 00 1 2608.271
2022 05 01 02 30 00 1 2608.337
2022 05 01 02 15 00 1 2608.401
2022 05 01 02 00 00 1 2608.458
2022 05 01 01 45 00 1 2608.510
2022 05 01 01 30 00 1 2608.552
2022 05 01 01 15 00 1 2608.587
2022 05 01 01 00 00 1 2608.617
2022 05 01 00 45 00 1 2608.640
2022 05 01 00 30 00 1 2608.658
2022 05 01 00 15 00 1 2608.665
2022 05 01 00 00 00 1 2608.666
2022 04 30 23 45 00 1 2608.658
2022 04 30 23 30 00 1 2608.642
2022 04 30 23 15 00 1 2608.619
2022 04 30 23 00 00 1 2608.588
2022 04 30 22 45 00 1 2608.550
2022 04 30 22 30 00 1 2608.505
2022 04 30 22 15 00 1 2608.453
2022 04 30 22 00 00 1 2608.398
2022 04 30 21 45 00 1 2608.336
2022 04 30 21 30 00 1 2608.272
2022 04 30 21 15 00 1 2608.204
2022 04 30 21 00 00 1 2608.136
2022 04 30 20 45 00 1 2608.068
2022 04 30 20 30 00 1 2608.001
2022 04 30 20 15 00 1 2607.935
2022 04 30 20 00 00 1 2607.875
2022 04 30 19 45 00 1 2607.818
2022 04 30 19 30 00 1 2607.767
2022 04 30 19 15 00 1 2607.721
2022 04 30 19 00 00 1 2607.681
2022 04 30 18 45 00 1 2607.646
2022 04 30 18 30 00 1 2607.617
2022 04 30 18 15 00 1 2607.596
2022 04 30 18 00 00 1 2607.581
2022 04 30 17 45 00 1 2607.576
2022 04 30 17 30 00 1 2607.579
2022 04 30 17 15 00 1 2607.588
2022 04 30 17 00 00 1 2607.605
2022 04 30 16 45 00 1 2607.631
2022 04 30 16 30 00 1 2607.663
2022 04 30 16 15 00 1 2607.699
2022 04 30 16 00 00 1 2607.742
2022 04 30 15 45 00 1 2607.790
2022 04 30 15 30 00 1 2607.842
2022 04 30 15 15 00 1 2607.899
2022 04 30 15 00 00 1 2607.956
2022 04 30 14 45 00 1 2608.012
2022 04 30 14 30 00 1 2608.069
2022 04 30 14 15 00 1 2608.127
2022 04 30 14 00 00 1 2608.181
2022 04 30 13 45 00 1 2608.232
2022 04 30 13 30 00 1 2608.278
2022 04 30 13 15 00 1 2608.321
2022 04 30 13 00 00 1 2608.358
2022 04 30 12 45 00 1 2608.388
2022 04 30 12 30 00 1 2608.410
2022 04 30 12 15 00 1 2608.429
2022 04 30 12 00 00 1 2608.442
2022 04 30 11 45 00 1 2608.448
2022 04 30 11 30 00 1 2608.444
2022 04 30 11 15 00 1 2608.436
2022 04 30 11 00 00 1 2608.420
2022 04 30 10 45 00 1 2608.396
2022 04 30 10 30 00 1 2608.364
2022 04 30 10 15 00 1 2608.326
2022 04 30 10 00 00 1 2608.281
2022 04 30 09 45 00 1 2608.231
2022 04 30 09 30 00 1 2608.176
2022 04 30 09 15 00 1 2608.119
2022 04 30 09 00 00 1 2608.061
2022 04 30 08 45 00 1 2608.003
2022 04 30 08 30 00 1 2607.946
2022 04 30 08 15 00 1 2607.887
2022 04 30 08 00 00 1 2607.832
2022 04 30 07 45 00 1 2607.783
2022 04 30 07 30 00 1 2607.735
2022 04 30 07 15 00 1 2607.695
2022 04 30 07 00 00 1 2607.661
2022 04 30 06 45 00 1 2607.630
2022 04 30 06 30 00 1 2607.607
2022 04 30 06 15 00 1 2607.596
2022 04 30 06 00 00 1 2607.592
2022 04 30 05 45 00 1 2607.595
2022 04 30 05 30 00 1 2607.603
2022 04 30 05 15 00 1 2607.618
2022 04 30 05 00 00 1 2607.640
2022 04 30 04 45 00 1 2607.669
2022 04 30 04 30 00 1 2607.702
2022 04 30 04 15 00 1 2607.742
2022 04 30 03 00 00 1 2608.025
2022 04 30 02 45 00 1 2608.092
2022 04 30 02 30 00 1 2608.161
2022 04 30 02 15 00 1 2608.228
2022 04 30 02 00 00 1 2608.294
2022 04 30 01 45 00 1 2608.358
2022 04 30 01 30 00 1 2608.415
2022 04 30 01 15 00 1 2608.467
2022 04 30 01 00 00 1 2608.514
2022 04 30 00 45 00 1 2608.557
2022 04 30 00 30 00 1 2608.592
2022 04 30 00 15 00 1 2608.620
2022 04 30 00 00 00 1 2608.640
2022 04 29 23 45 00 1 2608.653
2022 04 29 23 30 00 1 2608.657
2022 04 29 23 15 00 1 2608.654
2022 04 29 23 00 00 1 2608.645
2022 04 29 22 45 00 1 2608.630
2022 04 29 22 30 00 1 2608.606
2022 04 29 22 15 00 1 2608.575
2022 04 29 22 00 00 1 2608.537
2022 04 29 21 45 00 1 2608.492
2022 04 29 21 30 00 1 2608.440
2022 04 29 21 15 00 1 2608.384
2022 04 29 21 00 00 1 2608.322
2022 04 29 20 45 00 1 2608.257
2022 04 29 20 30 00 1 2608.188
2022 04 29 20 15 00 1 2608.122
2022 04 29 20 00 00 1 2608.056
2022 04 29 19 45 00 1 2607.991
2022 04 29 19 30 00 1 2607.928
2022 04 29 19 15 00 1 2607.868
2022 04 29 19 00 00 1 2607.814
2022 04 29 18 45 00 1 2607.768
2022 04 29 18 30 00 1 2607.727
2022 04 29 18 15 00 1 2607.688
2022 04 29 18 00 00 1 2607.656
2022 04 29 17 45 00 1 2607.634
2022 04 29 17 30 00 1 2607.618
2022 04 29 17 15 00 1 2607.609
2022 04 29 17 00 00 1 2607.610
2022 04 29 16 45 00 1 2607.619
2022 04 29 16 30 00 1 2607.635
2022 04 29 16 15 00 1 2607.656
2022 04 29 16 00 00 1 2607.686
2022 04 29 15 45 00 1 2607.722
2022 04 29 15 30 00 1 2607.762
2022 04 29 15 15 00 1 2607.807
2022 04 29 15 00 00 1 2607.857
2022 04 29 14 45 00 1 2607.909
2022 04 29 14 30 00 1 2607.964
2022 04 29 14 15 00 1 2608.025
2022 04 29 14 00 00 1 2608.085
2022 04 29 13 45 00 1 2608.144
2022 04 29 13 30 00 1 2608.201
2022 04 29 13 15 00 1 2608.258
2022 04 29 13 00 00 1 2608.309
2022 04 29 12 45 00 1 2608.355
2022 04 29 12 30 00 1 2608.397
2022 04 29 12 15 00 1 2608.430
2022 04 29 12 00 00 1 2608.457
2022 04 29 11 45 00 1 2608.477
2022 04 29 11 30 00 1 2608.492
2022 04 29 11 15 00 1 2608.498
2022 04 29 11 00 00 1 2608.496
2022 04 29 10 45 00 1 2608.489
2022 04 29 10 30 00 1 2608.478
2022 04 29 10 15 00 1 2608.455
2022 04 29 09 00 00 1 2608.266
2022 04 29 08 45 00 1 2608.209
2022 04 29 08 30 00 1 2608.149
2022 04 29 08 15 00 1 2608.088
2022 04 29 08 00 00 1 2608.028
2022 04 29 07 45 00 1 2607.969
2022 04 29 07 30 00 1 2607.911
2022 04 29 07 15 00 1 2607.854
2022 04 29 07 02 00 2 2607.810
2022 04 29 07 01 00 2 2607.808
2022 04 29 07 00 00 2 2607.804
2022 04 29 06 59 00 2 2607.801
2022 04 29 06 58 00 2 2607.798
2022 04 29 06 57 00 2 2607.795
2022 04 29 06 56 00 2 2607.790
2022 04 29 06 55 00 2 2607.787
2022 04 29 06 54 00 2 2607.784
2022 04 29 06 53 00 2 2607.781
2022 04 29 06 52 00 2 2607.779
2022 04 29 06 51 00 2 2607.776
2022 04 29 06 50 00 2 2607.773
2022 04 29 06 49 00 2 2607.770
2022 04 29 06 48 00 2 2607.766
2022 04 29 06 47 00 2 2607.764
2022 04 29 06 46 00 2 2607.761
2022 04 29 06 45 00 2 2607.758
2022 04 29 06 44 00 2 2607.755
2022 04 29 06 43 00 2 2607.752
2022 04 29 06 42 00 2 2607.749
2022 04 29 06 41 00 2 2607.746
2022 04 29 06 40 00 2 2607.743
2022 04 29 06 39 00 2 2607.741
2022 04 29 06 38 00 2 2607.737
2022 04 29 06 37 00 2 2607.735
2022 04 29 06 36 00 2 2607.732
2022 04 29 06 35 00 2 2607.729
2022 04 29 06 34 00 2 2607.727
2022 04 29 06 33 00 2 2607.725
2022 04 29 06 32 00 2 2607.722
2022 04 29 06 31 00 2 2607.719
2022 04 29 06 30 00 2 2607.717
2022 04 29 06 29 00 2 2607.715
2022 04 29 06 28 00 2 2607.713
2022 04 29 06 27 00 2 2607.710
2022 04 29 06 26 00 2 2607.708
2022 04 29 06 25 00 2 2607.706
2022 04 29 06 24 00 2 2607.703
2022 04 29 06 23 00 2 2607.700
2022 04 29 06 22 00 2 2607.699
2022 04 29 06 21 00 2 2607.696
2022 04 29 06 20 00 2 2607.694
2022 04 29 06 19 00 2 2607.692
2022 04 29 06 18 00 2 2607.690
2022 04 29 06 17 00 2 2607.687
2022 04 29 06 16 00 2 2607.685
2022 04 29 06 15 00 2 2607.683
2022 04 29 06 14 00 2 2607.680
2022 04 29 06 13 00 2 2607.678
2022 04 29 06 12 00 2 2607.676
2022 04 29 06 11 00 2 2607.675
2022 04 29 06 10 00 2 2607.672
2022 04 29 06 09 00 2 2607.671
2022 04 29 06 08 00 2 2607.670
2022 04 29 06 07 00 2 2607.667
2022 04 29 06 06 00 2 2607.665
2022 04 29 06 05 00 2 2607.664
2022 04 29 06 04 00 2 2607.661
2022 04 29 06 03 00 2 2607.660
2022 04 29 06 02 00 2 2607.658
2022 04 29 06 01 00 2 2607.657
2022 04 29 06 00 00 2 2607.655
2022 04 29 05 59 00 2 2607.654
2022 04 29 05 58 00 2 2607.652
2022 04 29 05 57 00 2 2607.651
2022 04 29 05 56 00 2 2607.649
2022 04 29 05 55 00 2 2607.647
2022 04 29 05 54 00 2 2607.646
2022 04 29 05 53 00 2 2607.644
2022 04 29 05 52 00 2 2607.643
2022 04 29 05 51 00 2 2607.641
2022 04 29 05 50 00 2 2607.640
2022 04 29 05 49 00 2 2607.638
2022 04 29 05 48 00 2 2607.637
2022 04 29 05 47 00 2 2607.636
2022 04 29 05 46 00 2 2607.635
2022 04 29 05 45 00 2 2607.633
2022 04 29 05 44 00 2 2607.632
2022 04 29 05 43 00 2 2607.631
2022 04 29 05 42 00 2 2607.630
2022 04 29 05 41 00 2 2607.628
2022 04 29 05 40 00 2 2607.628
2022 04 29 05 39 00 2 2607.628
2022 04 29 05 38 00 2 2607.627
2022 04 29 05 37 00 2 2607.625
2022 04 29 05 36 00 2 2607.625
2022 04 29 05 35 00 2 2607.624
2022 04 29 05 34 00 2 2607.623
2022 04 29 05 33 00 2 2607.623
2022 04 29 05 32 00 2 2607.621
2022 04 29 05 31 00 2 2607.621
2022 04 29 05 30 00 2 2607.619
2022 04 29 05 29 00 2 2607.618
2022 04 29 05 28 00 2 2607.617
2022 04 29 05 27 00 2 2607.617
2022 04 29 05 26 00 2 2607.616
2022 04 29 05 25 00 2 2607.616
2022 04 29 05 24 00 2 2607.615
2022 04 29 05 23 00 2 2607.615
2022 04 29 05 22 00 2 2607.614
2022 04 29 05 21 00 2 2607.614
2022 04 29 05 20 00 2 2607.614
2022 04 29 05 19 00 2 2607.613
2022 04 29 05 18 00 2 2607.613
2022 04 29 05 17 00 2 2607.613
2022 04 29 05 16 00 2 2607.613
2022 04 29 05 15 00 2 2607.612
2022 04 29 05 14 00 2 2607.613
2022 04 29 05 13 00 2 2607.612
2022 04 29 05 12 00 2 2607.612
2022 04 29 05 11 00 2 2607.612
2022 04 29 05 10 00 2 2607.613
2022 04 29 05 09 00 2 2607.613
2022 04 29 05 08 00 2 2607.613
2022 04 29 05 07 00 2 2607.613
2022 04 29 05 06 00 2 2607.613
2022 04 29 05 05 00 2 2607.614
2022 04 29 05 04 00 2 2607.614
2022 04 29 05 03 00 2 2607.614
2022 04 29 05 02 00 2 2607.614
2022 04 29 05 01 00 2 2607.615
2022 04 29 05 00 00 2 2607.615
2022 04 29 04 59 00 2 2607.615
2022 04 29 04 58 00 2 2607.616
2022 04 29 04 57 00 2 2607.616
2022 04 29 04 56 00 2 2607.616
2022 04 29 04 55 00 2 2607.617
2022 04 29 04 54 00 2 2607.617
2022 04 29 04 53 00 2 2607.618
2022 04 29 04 52 00 2 2607.619
2022 04 29 04 51 00 2 2607.620
2022 04 29 04 50 00 2 2607.620
2022 04 29 04 49 00 2 2607.621
2022 04 29 04 48 00 2 2607.621
2022 04 29 04 47 00 2 2607.622
2022 04 29 04 46 00 2 2607.623
2022 04 29 04 45 00 2 2607.624
2022 04 29 04 44 00 2 2607.625
2022 04 29 04 43 00 2 2607.626
2022 04 29 04 42 00 2 2607.626
2022 04 29 04 41 00 2 2607.627
2022 04 29 04 40 00 2 2607.629
2022 04 29 04 39 00 2 2607.630
2022 04 29 04 38 00 2 2607.631
2022 04 29 04 37 00 2 2607.632
2022 04 29 04 36 00 2 2607.633
2022 04 29 04 35 00 2 2607.634
2022 04 29 04 34 00 2 2607.635
2022 04 29 04 33 00 2 2607.636
2022 04 29 04 32 00 2 2607.637
2022 04 29 04 31 00 2 2607.638
2022 04 29 04 30 00 2 2607.639
2022 04 29 04 29 00 2 2607.641
2022 04 29 04 28 00 2 2607.642
2022 04 29 04 27 00 2 2607.643
2022 04 29 04 26 00 2 2607.644
2022 04 29 04 25 00 2 2607.646
2022 04 29 04 24 00 2 2607.647
2022 04 29 04 23 00 2 2607.649
2022 04 29 04 22 00 2 2607.649
2022 04 29 04 21 00 2 2607.652
2022 04 29 04 20 00 2 2607.654
2022 04 29 04 19 00 2 2607.655
2022 04 29 04 18 00 2 2607.657
2022 04 29 04 17 00 2 2607.658
2022 04 29 04 16 00 2 2607.661
2022 04 29 04 15 00 2 2607.661
2022 04 29 04 14 00 2 2607.664
2022 04 29 04 13 00 2 2607.666
2022 04 29 04 12 00 2 2607.668
2022 04 29 04 11 00 2 2607.670
2022 04 29 04 10 00 2 2607.671
2022 04 29 04 09 00 2 2607.673
2022 04 29 04 08 00 2 2607.675
2022 04 29 04 07 00 2 2607.677
2022 04 29 04 06 00 2 2607.679
2022 04 29 04 05 00 2 2607.680
2022 04 29 04 04 00 2 2607.682
2022 04 29 04 03 15 3 2607.685
2022 04 29 04 03 00 3 2607.685
2022 04 29 04 03 00 2 2607.685
2022 04 29 04 02 45 3 2607.685
2022 04 29 04 02 30 3 2607.686
2022 04 29 04 02 15 3 2607.687
2022 04 29 04 02 00 3 2607.688
2022 04 29 04 02 00 2 2607.687
2022 04 29 04 01 45 3 2607.688
2022 04 29 04 01 30 3 2607.688
2022 04 29 04 01 15 3 2607.688
2022 04 29 04 01 00 3 2607.689
2022 04 29 04 01 00 2 2607.688
2022 04 29 04 00 45 3 2607.690
2022 04 29 04 00 30 3 2607.691
2022 04 29 04 00 15 3 2607.691
2022 04 29 04 00 00 3 2607.658
2022 04 29 04 00 00 2 2607.682
2022 04 29 03 59 45 3 2607.692
2022 04 29 03 59 30 3 2607.693
2022 04 29 03 59 00 2 2607.693
2022 04 29 03 58 00 2 2607.695
2022 04 29 03 57 00 2 2607.697
2022 04 29 03 56 00 2 2607.700
2022 04 29 03 55 00 2 2607.703
2022 04 29 03 54 00 2 2607.706
2022 04 29 03 53 00 2 2607.707
2022 04 29 03 52 00 2 2607.710
2022 04 29 03 51 00 2 2607.713
2022 04 29 03 50 00 2 2607.714
2022 04 29 03 49 00 2 2607.718
2022 04 29 03 48 00 2 2607.720
2022 04 29 03 47 00 2 2607.722
2022 04 29 03 46 00 2 2607.724
2022 04 29 03 45 00 2 2607.727
2022 04 29 03 44 00 2 2607.729
2022 04 29 03 43 00 2 2607.733
2022 04 29 03 42 00 2 2607.735
2022 04 29 03 41 00 2 2607.738
2022 04 29 03 40 00 2 2607.741
2022 04 29 03 39 00 2 2607.744
2022 04 29 03 38 00 2 2607.747
2022 04 29 03 37 00 2 2607.750
2022 04 29 03 36 00 2 2607.751
2022 04 29 03 35 00 2 2607.754
2022 04 29 03 34 00 2 2607.757
2022 04 29 03 33 00 2 2607.759
2022 04 29 03 32 00 2 2607.763
2022 04 29 03 31 00 2 2607.765
2022 04 29 03 30 00 2 2607.769
2022 04 29 03 29 00 2 2607.772
2022 04 29 03 28 00 2 2607.774
2022 04 29 03 27 00 2 2607.778
2022 04 29 03 26 00 2 2607.780
2022 04 29 03 25 00 2 2607.783
2022 04 29 03 24 00 2 2607.786
2022 04 29 03 23 00 2 2607.790
2022 04 29 03 22 00 2 2607.792
2022 04 29 03 21 00 2 2607.796
2022 04 29 03 20 00 2 2607.799
2022 04 29 03 19 00 2 2607.801
2022 04 29 03 18 00 2 2607.804
2022 04 29 03 17 00 2 2607.808
2022 04 29 03 16 00 2 2607.811
2022 04 29 03 15 00 2 2607.814
2022 04 29 03 14 00 2 2607.818
2022 04 29 03 13 00 2 2607.821
2022 04 29 03 12 00 2 2607.825
2022 04 29 03 11 00 2 2607.828
2022 04 29 03 10 00 2 2607.831
2022 04 29 03 09 00 2 2607.835
2022 04 29 03 08 00 2 2607.838
2022 04 29 03 07 00 2 2607.842
2022 04 29 03 06 00 2 2607.846
2022 04 29 03 05 00 2 2607.849
2022 04 29 03 04 00 2 2607.853
2022 04 29 03 03 00 2 2607.857
2022 04 29 03 02 00 2 2607.861
2022 04 29 03 01 00 2 2607.864
2022 04 29 03 00 00 2 2607.867
2022 04 29 03 00 00 1 2607.868
2022 04 29 02 59 00 2 2607.871
2022 04 29 02 58 00 2 2607.875
2022 04 29 02 57 00 2 2607.879
2022 04 29 02 56 00 2 2607.882
2022 04 29 02 55 00 2 2607.885
2022 04 29 02 54 00 2 2607.889
2022 04 29 02 53 00 2 2607.892
2022 04 29 02 52 00 2 2607.896
2022 04 29 02 51 00 2 2607.900
2022 04 29 02 50 00 2 2607.903
2022 04 29 02 49 00 2 2607.907
2022 04 29 02 48 00 2 2607.911
2022 04 29 02 47 00 2 2607.915
2022 04 29 02 46 00 2 2607.919
2022 04 29 02 45 00 2 2607.922
2022 04 29 02 45 00 1 2607.923
2022 04 29 02 44 00 2 2607.926
2022 04 29 02 43 00 2 2607.930
2022 04 29 02 42 00 2 2607.934
2022 04 29 02 41 00 2 2607.937
2022 04 29 02 40 00 2 2607.942
2022 04 29 02 39 00 2 2607.945
2022 04 29 02 38 00 2 2607.949
2022 04 29 02 37 00 2 2607.953
2022 04 29 02 36 00 2 2607.956
2022 04 29 02 35 00 2 2607.960
2022 04 29 02 34 00 2 2607.963
2022 04 29 02 33 00 2 2607.968
2022 04 29 02 32 00 2 2607.971
2022 04 29 02 31 00 2 2607.975
2022 04 29 02 30 00 2 2607.979
2022 04 29 02 30 00 1 2607.981
2022 04 29 02 29 00 2 2607.983
2022 04 29 02 28 00 2 2607.987
2022 04 29 02 27 00 2 2607.991
2022 04 29 02 26 00 2 2607.996
2022 04 29 02 25 00 2 2607.999
2022 04 29 02 24 00 2 2608.003
2022 04 29 02 23 00 2 2608.006
