#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 04 29 14 45 00 1 3587.380
2022 04 29 14 30 00 1 3587.395
2022 04 29 14 15 00 1 3587.432
2022 04 29 14 00 00 1 3587.487
2022 04 29 13 45 00 1 3587.561
2022 04 29 13 30 00 1 3587.651
2022 04 29 13 15 00 1 3587.756
2022 04 29 13 00 00 1 3587.876
2022 04 29 12 45 00 1 3588.010
2022 04 29 12 30 00 1 3588.153
2022 04 29 12 15 00 1 3588.303
2022 04 29 12 00 00 1 3588.461
2022 04 29 11 45 00 1 3588.620
2022 04 29 11 30 00 1 3588.783
2022 04 29 11 15 00 1 3588.945
2022 04 29 11 00 00 1 3589.101
2022 04 29 10 45 00 1 3589.251
2022 04 29 10 30 00 1 3589.392
2022 04 29 10 15 00 1 3589.525
2022 04 29 10 00 00 1 3589.641
2022 04 29 09 45 00 1 3589.747
2022 04 29 09 30 00 1 3589.836
2022 04 29 09 15 00 1 3589.909
2022 04 29 09 00 00 1 3589.965
2022 04 29 08 45 00 1 3590.001
2022 04 29 08 30 00 1 3590.015
2022 04 29 08 15 00 1 3590.010
2022 04 29 08 00 00 1 3589.986
2022 04 29 07 45 00 1 3589.944
2022 04 29 07 30 00 1 3589.886
2022 04 29 07 15 00 1 3589.811
2022 04 29 07 00 00 1 3589.719
2022 04 29 06 45 00 1 3589.615
2022 04 29 06 30 00 1 3589.499
2022 04 29 06 15 00 1 3589.369
2022 04 29 06 00 00 1 3589.233
2022 04 29 05 45 00 1 3589.089
2022 04 29 05 30 00 1 3588.941
2022 04 29 05 15 00 1 3588.794
2022 04 29 05 00 00 1 3588.648
2022 04 29 04 45 00 1 3588.505
2022 04 29 04 30 00 1 3588.370
2022 04 29 04 15 00 1 3588.243
2022 04 29 04 00 00 1 3588.122
2022 04 29 03 45 00 1 3588.017
2022 04 29 03 30 00 1 3587.923
2022 04 29 03 15 00 1 3587.843
2022 04 29 03 00 00 1 3587.781
2022 04 29 02 45 00 1 3587.736
2022 04 29 02 30 00 1 3587.706
2022 04 29 02 15 00 1 3587.691
2022 04 29 02 00 00 1 3587.698
2022 04 29 01 45 00 1 3587.722
2022 04 29 01 30 00 1 3587.763
2022 04 29 01 15 00 1 3587.817
2022 04 29 01 00 00 1 3587.887
2022 04 29 00 45 00 1 3587.972
2022 04 29 00 30 00 1 3588.069
2022 04 29 00 15 00 1 3588.177
2022 04 29 00 00 00 1 3588.292
2022 04 28 23 45 00 1 3588.414
2022 04 28 23 30 00 1 3588.543
2022 04 28 23 15 00 1 3588.671
2022 04 28 23 00 00 1 3588.800
2022 04 28 22 45 00 1 3588.927
2022 04 28 22 30 00 1 3589.047
2022 04 28 22 15 00 1 3589.163
2022 04 28 22 00 00 1 3589.268
2022 04 28 21 45 00 1 3589.362
2022 04 28 21 30 00 1 3589.445
2022 04 28 21 15 00 1 3589.514
2022 04 28 21 00 00 1 3589.570
2022 04 28 20 45 00 1 3589.610
2022 04 28 20 30 00 1 3589.634
2022 04 28 20 15 00 1 3589.639
2022 04 28 20 00 00 1 3589.632
2022 04 28 19 45 00 1 3589.605
2022 04 28 19 30 00 1 3589.563
2022 04 28 19 15 00 1 3589.502
2022 04 28 19 00 00 1 3589.425
2022 04 28 18 45 00 1 3589.337
2022 04 28 18 30 00 1 3589.238
2022 04 28 18 15 00 1 3589.128
2022 04 28 18 00 00 1 3589.010
2022 04 28 17 45 00 1 3588.885
2022 04 28 17 30 00 1 3588.755
2022 04 28 17 15 00 1 3588.620
2022 04 28 17 00 00 1 3588.490
2022 04 28 16 45 00 1 3588.356
2022 04 28 16 30 00 1 3588.229
2022 04 28 16 15 00 1 3588.111
2022 04 28 16 00 00 1 3587.999
2022 04 28 15 45 00 1 3587.899
2022 04 28 15 30 00 1 3587.811
2022 04 28 15 15 00 1 3587.736
2022 04 28 15 00 00 1 3587.674
2022 04 28 14 45 00 1 3587.629
2022 04 28 14 30 00 1 3587.600
2022 04 28 14 15 00 1 3587.590
2022 04 28 14 00 00 1 3587.595
2022 04 28 13 45 00 1 3587.618
2022 04 28 13 30 00 1 3587.657
2022 04 28 13 15 00 1 3587.716
2022 04 28 13 00 00 1 3587.789
2022 04 28 12 45 00 1 3587.877
2022 04 28 12 30 00 1 3587.980
2022 04 28 12 15 00 1 3588.096
2022 04 28 12 00 00 1 3588.220
2022 04 28 11 45 00 1 3588.354
2022 04 28 11 30 00 1 3588.492
2022 04 28 11 15 00 1 3588.635
2022 04 28 11 00 00 1 3588.782
2022 04 28 10 45 00 1 3588.926
2022 04 28 10 30 00 1 3589.068
2022 04 28 10 15 00 1 3589.204
2022 04 28 10 00 00 1 3589.333
2022 04 28 09 45 00 1 3589.452
2022 04 28 09 30 00 1 3589.558
2022 04 28 09 15 00 1 3589.655
2022 04 28 09 00 00 1 3589.739
2022 04 28 08 45 00 1 3589.808
2022 04 28 08 30 00 1 3589.858
2022 04 28 08 15 00 1 3589.892
2022 04 28 08 00 00 1 3589.911
2022 04 28 07 45 00 1 3589.909
2022 04 28 07 30 00 1 3589.887
2022 04 28 07 15 00 1 3589.849
2022 04 28 07 00 00 1 3589.794
2022 04 28 06 45 00 1 3589.726
2022 04 28 06 30 00 1 3589.641
2022 04 28 06 15 00 1 3589.541
2022 04 28 06 00 00 1 3589.430
2022 04 28 05 45 00 1 3589.309
2022 04 28 05 30 00 1 3589.179
2022 04 28 05 15 00 1 3589.042
2022 04 28 05 00 00 1 3588.899
2022 04 28 04 45 00 1 3588.756
2022 04 28 04 30 00 1 3588.612
2022 04 28 04 15 00 1 3588.467
2022 04 28 04 00 00 1 3588.335
2022 04 28 03 45 00 1 3588.206
2022 04 28 03 30 00 1 3588.085
2022 04 28 03 15 00 1 3587.973
