#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 05 01 08 15 00 2 2485.824
2022 05 01 08 14 00 2 2485.829
2022 05 01 08 13 00 2 2485.835
2022 05 01 08 12 00 2 2485.839
2022 05 01 08 11 00 2 2485.843
2022 05 01 08 10 00 2 2485.843
2022 05 01 08 09 00 2 2485.847
2022 05 01 08 08 00 2 2485.857
2022 05 01 08 07 00 2 2485.868
2022 05 01 08 06 00 2 2485.872
2022 05 01 08 05 00 2 2485.876
2022 05 01 08 04 00 2 2485.885
2022 05 01 08 03 00 2 2485.889
2022 05 01 08 02 00 2 2485.893
2022 05 01 08 01 00 2 2485.904
2022 05 01 08 00 00 2 2485.910
2022 05 01 07 59 00 2 2485.915
2022 05 01 07 58 00 2 2485.921
2022 05 01 07 57 00 2 2485.927
2022 05 01 07 56 00 2 2485.933
2022 05 01 07 55 00 2 2485.937
2022 05 01 07 54 00 2 2485.937
2022 05 01 07 53 00 2 2485.941
2022 05 01 07 52 00 2 2485.953
2022 05 01 07 51 00 2 2485.965
2022 05 01 07 50 00 2 2485.971
2022 05 01 07 49 00 2 2485.977
2022 05 01 07 48 00 2 2485.983
2022 05 01 07 47 00 2 2485.989
2022 05 01 07 46 00 2 2485.995
2022 05 01 07 45 00 2 2486.001
2022 05 01 07 44 00 2 2486.007
2022 05 01 07 43 00 2 2486.013
2022 05 01 07 42 00 2 2486.020
2022 05 01 07 41 00 2 2486.026
2022 05 01 07 40 00 2 2486.032
2022 05 01 07 39 00 2 2486.036
2022 05 01 07 38 00 2 2486.037
2022 05 01 07 37 00 2 2486.042
2022 05 01 07 36 00 2 2486.056
2022 05 01 07 35 00 2 2486.069
2022 05 01 07 34 00 2 2486.076
2022 05 01 07 33 00 2 2486.084
2022 05 01 07 32 00 2 2486.091
2022 05 01 07 31 00 2 2486.098
2022 05 01 07 30 00 2 2486.106
2022 05 01 07 29 00 2 2486.113
2022 05 01 07 28 00 2 2486.119
2022 05 01 07 27 00 2 2486.127
2022 05 01 07 26 00 2 2486.134
2022 05 01 07 25 00 2 2486.141
2022 05 01 07 24 00 2 2486.147
2022 05 01 07 23 00 2 2486.153
2022 05 01 07 22 00 2 2486.155
2022 05 01 07 21 00 2 2486.159
2022 05 01 07 20 00 2 2486.172
2022 05 01 07 19 00 2 2486.185
2022 05 01 07 18 00 2 2486.193
2022 05 01 07 17 00 2 2486.201
2022 05 01 07 16 00 2 2486.208
2022 05 01 07 15 00 2 2486.216
2022 05 01 07 14 00 2 2486.223
2022 05 01 07 13 00 2 2486.229
2022 05 01 07 12 00 2 2486.236
2022 05 01 07 11 00 2 2486.243
2022 05 01 07 10 00 2 2486.249
2022 05 01 07 09 00 2 2486.253
2022 05 01 07 08 00 2 2486.258
2022 05 01 07 07 00 2 2486.268
2022 05 01 07 06 00 2 2486.270
2022 05 01 07 05 00 2 2486.273
2022 05 01 07 04 00 2 2486.285
2022 05 01 07 03 00 2 2486.296
2022 05 01 07 02 00 2 2486.302
2022 05 01 07 01 00 2 2486.314
2022 05 01 07 00 00 2 2486.321
2022 05 01 06 59 00 2 2486.329
2022 05 01 06 58 00 2 2486.336
2022 05 01 06 57 00 2 2486.344
2022 05 01 06 56 00 2 2486.351
2022 05 01 06 55 00 2 2486.359
2022 05 01 06 54 00 2 2486.366
2022 05 01 06 53 00 2 2486.373
2022 05 01 06 52 00 2 2486.379
2022 05 01 06 51 00 2 2486.385
2022 05 01 06 50 00 2 2486.388
2022 05 01 06 49 00 2 2486.393
2022 05 01 06 48 00 2 2486.408
2022 05 01 06 47 00 2 2486.422
2022 05 01 06 46 00 2 2486.431
2022 05 01 06 45 00 2 2486.438
2022 05 01 06 44 00 2 2486.447
2022 05 01 06 43 00 2 2486.455
2022 05 01 06 42 00 2 2486.464
2022 05 01 06 41 00 2 2486.472
2022 05 01 06 40 00 2 2486.480
2022 05 01 06 39 00 2 2486.488
2022 05 01 06 38 00 2 2486.497
2022 05 01 06 37 00 2 2486.505
2022 05 01 06 36 00 2 2486.512
2022 05 01 06 35 00 2 2486.519
2022 05 01 06 34 00 2 2486.523
2022 05 01 06 33 00 2 2486.527
2022 05 01 06 32 00 2 2486.541
2022 05 01 06 31 00 2 2486.554
2022 05 01 06 30 00 2 2486.562
2022 05 01 06 29 00 2 2486.570
2022 05 01 06 28 00 2 2486.578
2022 05 01 06 27 00 2 2486.586
2022 05 01 06 26 00 2 2486.593
2022 05 01 06 25 00 2 2486.602
2022 05 01 06 24 00 2 2486.610
2022 05 01 06 23 00 2 2486.617
2022 05 01 06 22 00 2 2486.626
2022 05 01 06 21 00 2 2486.633
2022 05 01 06 20 00 2 2486.640
2022 05 01 06 19 00 2 2486.645
2022 05 01 06 18 00 2 2486.648
2022 05 01 06 17 00 2 2486.653
2022 05 01 06 16 00 2 2486.665
2022 05 01 06 15 00 2 2486.678
2022 05 01 06 14 00 2 2486.685
2022 05 01 06 13 00 2 2486.692
2022 05 01 06 12 00 2 2486.698
2022 05 01 06 11 00 2 2486.703
2022 05 01 06 10 00 2 2486.705
2022 05 01 06 09 00 2 2486.707
2022 05 01 06 08 00 2 2486.719
2022 05 01 06 07 00 2 2486.730
2022 05 01 06 06 00 2 2486.735
2022 05 01 06 05 00 2 2486.740
2022 05 01 06 04 00 2 2486.749
2022 05 01 06 03 00 2 2486.751
2022 05 01 06 02 00 2 2486.753
2022 05 01 06 01 00 2 2486.760
2022 05 01 06 00 00 2 2486.773
2022 05 01 05 59 00 2 2486.787
2022 05 01 05 58 00 2 2486.794
2022 05 01 05 57 00 2 2486.802
2022 05 01 05 56 00 2 2486.809
2022 05 01 05 55 00 2 2486.816
2022 05 01 05 54 00 2 2486.819
2022 05 01 05 53 00 2 2486.823
2022 05 01 05 52 00 2 2486.836
2022 05 01 05 51 00 2 2486.850
2022 05 01 05 50 00 2 2486.859
2022 05 01 05 49 00 2 2486.866
2022 05 01 05 48 00 2 2486.873
2022 05 01 05 47 00 2 2486.880
2022 05 01 05 46 00 2 2486.883
2022 05 01 05 45 00 2 2486.886
2022 05 01 05 44 00 2 2486.898
2022 05 01 05 43 00 2 2486.911
2022 05 01 05 42 00 2 2486.919
2022 05 01 05 41 00 2 2486.925
2022 05 01 05 40 00 2 2486.933
2022 05 01 05 39 00 2 2486.937
2022 05 01 05 38 00 2 2486.939
2022 05 01 05 37 00 2 2486.942
2022 05 01 05 36 00 2 2486.954
2022 05 01 05 35 00 2 2486.967
2022 05 01 05 34 00 2 2486.974
2022 05 01 05 33 00 2 2486.981
2022 05 01 05 32 00 2 2486.987
2022 05 01 05 31 00 2 2486.992
2022 05 01 05 30 00 2 2486.994
2022 05 01 05 29 00 2 2486.997
2022 05 01 05 28 00 2 2487.009
2022 05 01 05 27 00 2 2487.022
2022 05 01 05 26 00 2 2487.029
2022 05 01 05 25 00 2 2487.035
2022 05 01 05 24 00 2 2487.041
2022 05 01 05 23 00 2 2487.045
2022 05 01 05 22 00 2 2487.046
2022 05 01 05 21 00 2 2487.048
2022 05 01 05 20 00 2 2487.058
2022 05 01 05 19 00 2 2487.070
2022 05 01 05 18 00 2 2487.076
2022 05 01 05 17 00 2 2487.082
2022 05 01 05 16 00 2 2487.087
2022 05 01 05 15 00 2 2487.091
2022 05 01 05 14 00 2 2487.092
2022 05 01 05 13 00 2 2487.093
2022 05 01 05 12 00 2 2487.102
2022 05 01 05 11 00 2 2487.112
2022 05 01 05 10 00 2 2487.115
2022 05 01 05 09 00 2 2487.117
2022 05 01 05 08 00 2 2487.140
2022 05 01 05 07 00 3 2487.440
2022 05 01 05 07 00 2 2487.427
2022 05 01 05 06 45 3 2487.441
2022 05 01 05 06 30 3 2487.441
2022 05 01 05 06 15 3 2487.437
2022 05 01 05 06 00 3 2487.377
2022 05 01 05 06 00 2 2487.424
2022 05 01 05 05 45 3 2487.365
2022 05 01 05 05 30 3 2487.377
2022 05 01 05 05 15 3 2487.331
2022 05 01 05 05 00 3 2487.333
2022 05 01 05 05 00 2 2487.351
2022 05 01 05 04 45 3 2487.315
2022 05 01 05 04 30 3 2487.353
2022 05 01 05 04 15 3 2487.331
2022 05 01 05 04 00 3 2487.331
2022 05 01 05 04 00 2 2487.332
2022 05 01 05 03 45 3 2487.386
2022 05 01 05 03 30 3 2487.339
2022 05 01 05 03 15 3 2487.293
2022 05 01 05 03 00 2 2487.358
2022 05 01 05 02 00 2 2487.275
2022 05 01 05 01 00 2 2487.289
2022 05 01 05 00 00 2 2487.294
2022 05 01 05 00 00 1 2487.296
2022 05 01 04 59 00 2 2487.298
2022 05 01 04 58 00 2 2487.303
2022 05 01 04 57 00 2 2487.308
2022 05 01 04 56 00 2 2487.312
2022 05 01 04 55 00 2 2487.318
2022 05 01 04 54 00 2 2487.322
2022 05 01 04 53 00 2 2487.328
2022 05 01 04 52 00 2 2487.334
2022 05 01 04 51 00 2 2487.339
2022 05 01 04 50 00 2 2487.345
2022 05 01 04 49 00 2 2487.351
2022 05 01 04 48 00 2 2487.357
2022 05 01 04 47 00 2 2487.363
2022 05 01 04 46 00 2 2487.369
2022 05 01 04 45 00 2 2487.375
2022 05 01 04 45 00 1 2487.377
2022 05 01 04 44 00 2 2487.381
2022 05 01 04 43 00 2 2487.386
2022 05 01 04 42 00 2 2487.392
2022 05 01 04 41 00 2 2487.396
2022 05 01 04 40 00 2 2487.401
2022 05 01 04 39 00 2 2487.406
2022 05 01 04 38 00 2 2487.411
2022 05 01 04 37 00 2 2487.415
2022 05 01 04 36 00 2 2487.421
2022 05 01 04 35 00 2 2487.425
2022 05 01 04 34 00 2 2487.429
2022 05 01 04 33 00 2 2487.433
2022 05 01 04 32 00 2 2487.437
2022 05 01 04 31 00 2 2487.441
2022 05 01 04 30 00 2 2487.445
2022 05 01 04 30 00 1 2487.446
2022 05 01 04 29 00 2 2487.448
2022 05 01 04 28 00 2 2487.451
2022 05 01 04 27 00 2 2487.455
2022 05 01 04 26 00 2 2487.459
2022 05 01 04 25 00 2 2487.463
2022 05 01 04 24 00 2 2487.465
2022 05 01 04 23 00 2 2487.468
2022 05 01 04 22 00 2 2487.471
2022 05 01 04 21 00 2 2487.475
2022 05 01 04 20 00 2 2487.478
2022 05 01 04 19 00 2 2487.481
2022 05 01 04 18 00 2 2487.485
2022 05 01 04 17 00 2 2487.487
2022 05 01 04 16 00 2 2487.490
2022 05 01 04 15 00 2 2487.493
2022 05 01 04 15 00 1 2487.494
2022 05 01 04 14 00 2 2487.495
2022 05 01 04 13 00 2 2487.498
2022 05 01 04 12 00 2 2487.500
2022 05 01 04 11 00 2 2487.502
2022 05 01 04 10 00 2 2487.504
2022 05 01 04 09 00 2 2487.505
2022 05 01 04 08 00 2 2487.505
2022 05 01 04 07 00 2 2487.510
2022 05 01 04 06 00 2 2487.511
2022 05 01 04 05 00 2 2487.511
2022 05 01 04 04 00 2 2487.517
2022 05 01 04 03 00 2 2487.518
2022 05 01 04 02 00 2 2487.519
2022 05 01 04 01 00 2 2487.525
2022 05 01 04 00 00 2 2487.529
2022 05 01 04 00 00 1 2487.529
2022 05 01 03 45 00 1 2487.549
2022 05 01 03 30 00 1 2487.555
2022 05 01 03 15 00 1 2487.542
2022 05 01 03 00 00 1 2487.511
2022 05 01 02 45 00 1 2487.468
2022 05 01 02 30 00 1 2487.412
2022 05 01 02 15 00 1 2487.343
2022 05 01 02 00 00 1 2487.264
2022 05 01 01 45 00 1 2487.175
2022 05 01 01 30 00 1 2487.073
2022 05 01 01 15 00 1 2486.968
2022 05 01 01 00 00 1 2486.851
2022 05 01 00 45 00 1 2486.738
2022 05 01 00 30 00 1 2486.617
2022 05 01 00 15 00 1 2486.498
2022 05 01 00 00 00 1 2486.380
2022 04 30 23 45 00 1 2486.264
2022 04 30 23 30 00 1 2486.158
2022 04 30 23 15 00 1 2486.063
2022 04 30 23 00 00 1 2485.971
2022 04 30 22 45 00 1 2485.894
2022 04 30 22 30 00 1 2485.828
2022 04 30 22 15 00 1 2485.771
2022 04 30 22 00 00 1 2485.727
2022 04 30 21 45 00 1 2485.699
2022 04 30 21 30 00 1 2485.686
2022 04 30 21 15 00 1 2485.685
2022 04 30 21 00 00 1 2485.698
2022 04 30 20 45 00 1 2485.727
2022 04 30 20 30 00 1 2485.774
2022 04 30 20 15 00 1 2485.830
2022 04 30 20 00 00 1 2485.895
2022 04 30 19 45 00 1 2485.970
2022 04 30 19 30 00 1 2486.057
2022 04 30 19 15 00 1 2486.146
2022 04 30 19 00 00 1 2486.245
2022 04 30 18 45 00 1 2486.346
2022 04 30 18 30 00 1 2486.446
2022 04 30 18 15 00 1 2486.559
2022 04 30 18 00 00 1 2486.675
2022 04 30 17 45 00 1 2486.779
2022 04 30 17 30 00 1 2486.874
2022 04 30 17 15 00 1 2486.959
2022 04 30 17 00 00 1 2487.057
2022 04 30 16 45 00 1 2487.143
2022 04 30 16 30 00 1 2487.212
2022 04 30 16 15 00 1 2487.268
2022 04 30 16 00 00 1 2487.309
2022 04 30 15 45 00 1 2487.340
2022 04 30 15 30 00 1 2487.356
2022 04 30 15 15 00 1 2487.359
2022 04 30 15 00 00 1 2487.345
2022 04 30 14 45 00 1 2487.318
2022 04 30 14 30 00 1 2487.278
2022 04 30 14 15 00 1 2487.224
2022 04 30 14 00 00 1 2487.160
2022 04 30 13 45 00 1 2487.087
2022 04 30 13 30 00 1 2487.002
2022 04 30 13 15 00 1 2486.907
2022 04 30 13 00 00 1 2486.805
2022 04 30 12 45 00 1 2486.700
2022 04 30 12 30 00 1 2486.592
2022 04 30 12 15 00 1 2486.477
2022 04 30 12 00 00 1 2486.368
2022 04 30 11 45 00 1 2486.259
2022 04 30 11 30 00 1 2486.155
2022 04 30 11 15 00 1 2486.059
2022 04 30 11 00 00 1 2485.968
2022 04 30 10 45 00 1 2485.889
2022 04 30 10 30 00 1 2485.824
2022 04 30 10 15 00 1 2485.770
2022 04 30 10 00 00 1 2485.728
2022 04 30 09 45 00 1 2485.701
2022 04 30 09 30 00 1 2485.688
2022 04 30 09 15 00 1 2485.689
2022 04 30 09 00 00 1 2485.704
2022 04 30 08 45 00 1 2485.732
2022 04 30 08 30 00 1 2485.780
2022 04 30 08 15 00 1 2485.837
2022 04 30 08 00 00 1 2485.902
2022 04 30 07 45 00 1 2485.978
2022 04 30 07 30 00 1 2486.070
2022 04 30 07 15 00 1 2486.165
2022 04 30 07 00 00 1 2486.265
2022 04 30 06 45 00 1 2486.378
2022 04 30 06 30 00 1 2486.488
2022 04 30 06 15 00 1 2486.601
2022 04 30 06 00 00 1 2486.719
2022 04 30 05 45 00 1 2486.833
2022 04 30 05 30 00 1 2486.938
2022 04 30 05 15 00 1 2487.045
2022 04 30 05 00 00 1 2487.148
2022 04 30 04 45 00 1 2487.242
2022 04 30 04 30 00 1 2487.323
2022 04 30 04 15 00 1 2487.382
2022 04 30 04 00 00 1 2487.448
2022 04 30 03 45 00 1 2487.500
2022 04 30 03 30 00 1 2487.535
2022 04 30 03 15 00 1 2487.551
2022 04 30 03 00 00 1 2487.552
2022 04 30 02 45 00 1 2487.539
2022 04 30 02 30 00 1 2487.512
2022 04 30 02 15 00 1 2487.470
2022 04 30 02 00 00 1 2487.413
2022 04 30 01 45 00 1 2487.341
2022 04 30 01 30 00 1 2487.261
2022 04 30 01 15 00 1 2487.171
2022 04 30 01 00 00 1 2487.072
2022 04 30 00 45 00 1 2486.962
2022 04 30 00 30 00 1 2486.850
2022 04 30 00 15 00 1 2486.732
2022 04 30 00 00 00 1 2486.612
2022 04 29 23 45 00 1 2486.492
2022 04 29 23 30 00 1 2486.375
2022 04 29 23 15 00 1 2486.259
2022 04 29 23 00 00 1 2486.155
2022 04 29 22 45 00 1 2486.056
2022 04 29 22 30 00 1 2485.964
2022 04 29 22 15 00 1 2485.887
2022 04 29 22 00 00 1 2485.819
2022 04 29 21 45 00 1 2485.762
2022 04 29 21 30 00 1 2485.723
2022 04 29 21 15 00 1 2485.694
2022 04 29 21 00 00 1 2485.678
2022 04 29 20 45 00 1 2485.680
2022 04 29 20 30 00 1 2485.697
2022 04 29 20 15 00 1 2485.724
2022 04 29 20 00 00 1 2485.767
2022 04 29 19 45 00 1 2485.824
2022 04 29 19 30 00 1 2485.889
2022 04 29 19 15 00 1 2485.965
2022 04 29 19 00 00 1 2486.046
2022 04 29 18 45 00 1 2486.133
2022 04 29 18 30 00 1 2486.232
2022 04 29 18 15 00 1 2486.334
2022 04 29 18 00 00 1 2486.441
2022 04 29 17 45 00 1 2486.549
2022 04 29 17 30 00 1 2486.654
2022 04 29 17 15 00 1 2486.765
2022 04 29 17 00 00 1 2486.869
2022 04 29 16 45 00 1 2486.960
2022 04 29 16 30 00 1 2487.039
2022 04 29 16 15 00 1 2487.131
2022 04 29 16 00 00 1 2487.208
2022 04 29 15 45 00 1 2487.264
2022 04 29 15 30 00 1 2487.311
2022 04 29 15 15 00 1 2487.342
2022 04 29 15 00 00 1 2487.362
2022 04 29 14 45 00 1 2487.367
2022 04 29 14 30 00 1 2487.360
2022 04 29 14 15 00 1 2487.339
2022 04 29 14 00 00 1 2487.302
2022 04 29 13 45 00 1 2487.255
2022 04 29 13 30 00 1 2487.197
2022 04 29 13 15 00 1 2487.126
2022 04 29 13 00 00 1 2487.046
2022 04 29 12 45 00 1 2486.961
2022 04 29 12 30 00 1 2486.863
2022 04 29 12 15 00 1 2486.760
2022 04 29 12 00 00 1 2486.657
2022 04 29 11 45 00 1 2486.551
2022 04 29 11 30 00 1 2486.443
2022 04 29 11 15 00 1 2486.340
2022 04 29 11 00 00 1 2486.242
2022 04 29 10 45 00 1 2486.151
2022 04 29 10 30 00 1 2486.066
2022 04 29 10 15 00 1 2485.990
2022 04 29 10 00 00 1 2485.922
2022 04 29 09 45 00 1 2485.869
2022 04 29 09 30 00 1 2485.829
2022 04 29 09 15 00 1 2485.802
2022 04 29 09 00 00 1 2485.785
2022 04 29 08 45 00 1 2485.784
2022 04 29 08 30 00 1 2485.798
2022 04 29 08 15 00 1 2485.823
2022 04 29 08 00 00 1 2485.860
2022 04 29 07 45 00 1 2485.910
2022 04 29 07 30 00 1 2485.972
2022 04 29 07 15 00 1 2486.046
2022 04 29 07 00 00 1 2486.125
2022 04 29 06 45 00 1 2486.211
2022 04 29 06 30 00 1 2486.307
2022 04 29 06 15 00 1 2486.406
2022 04 29 06 00 00 1 2486.511
2022 04 29 05 45 00 1 2486.615
2022 04 29 05 30 00 1 2486.722
2022 04 29 05 15 00 1 2486.823
2022 04 29 05 00 00 1 2486.924
2022 04 29 04 45 00 1 2487.021
2022 04 29 04 30 00 1 2487.108
2022 04 29 04 15 00 1 2487.198
2022 04 29 04 00 00 1 2487.270
2022 04 29 03 45 00 1 2487.325
2022 04 29 03 30 00 1 2487.387
2022 04 29 03 15 00 1 2487.437
2022 04 29 03 00 00 1 2487.465
2022 04 29 02 45 00 1 2487.477
2022 04 29 02 30 00 1 2487.479
2022 04 29 02 15 00 1 2487.464
2022 04 29 02 00 00 1 2487.437
2022 04 29 01 45 00 1 2487.395
2022 04 29 01 30 00 1 2487.342
2022 04 29 01 15 00 1 2487.279
2022 04 29 01 00 00 1 2487.199
2022 04 29 00 45 00 1 2487.114
2022 04 29 00 30 00 1 2487.016
2022 04 29 00 15 00 1 2486.916
2022 04 29 00 00 00 1 2486.810
2022 04 28 23 45 00 1 2486.700
2022 04 28 23 30 00 1 2486.588
2022 04 28 23 15 00 1 2486.477
2022 04 28 23 00 00 1 2486.369
2022 04 28 22 45 00 1 2486.263
2022 04 28 22 30 00 1 2486.163
2022 04 28 22 15 00 1 2486.068
2022 04 28 22 00 00 1 2485.982
2022 04 28 21 45 00 1 2485.908
2022 04 28 21 30 00 1 2485.846
2022 04 28 21 15 00 1 2485.797
2022 04 28 21 00 00 1 2485.757
2022 04 28 20 45 00 1 2485.731
2022 04 28 20 30 00 1 2485.714
2022 04 28 20 15 00 1 2485.721
2022 04 28 20 00 00 1 2485.734
2022 04 28 19 45 00 1 2485.760
2022 04 28 19 30 00 1 2485.800
2022 04 28 19 15 00 1 2485.855
2022 04 28 19 00 00 1 2485.919
2022 04 28 18 45 00 1 2485.988
2022 04 28 18 30 00 1 2486.067
2022 04 28 18 15 00 1 2486.161
2022 04 28 18 00 00 1 2486.255
2022 04 28 17 45 00 1 2486.351
2022 04 28 17 30 00 1 2486.457
2022 04 28 17 15 00 1 2486.562
2022 04 28 17 00 00 1 2486.666
2022 04 28 16 45 00 1 2486.766
2022 04 28 16 30 00 1 2486.861
2022 04 28 16 15 00 1 2486.956
2022 04 28 16 00 00 1 2487.050
2022 04 28 15 45 00 1 2487.133
2022 04 28 15 30 00 1 2487.199
2022 04 28 15 15 00 1 2487.259
2022 04 28 15 00 00 1 2487.301
2022 04 28 14 45 00 1 2487.335
2022 04 28 14 30 00 1 2487.352
2022 04 28 14 15 00 1 2487.363
2022 04 28 14 00 00 1 2487.359
2022 04 28 13 45 00 1 2487.337
2022 04 28 13 30 00 1 2487.303
2022 04 28 13 15 00 1 2487.264
2022 04 28 13 00 00 1 2487.209
2022 04 28 12 45 00 1 2487.147
2022 04 28 12 30 00 1 2487.070
2022 04 28 12 15 00 1 2486.984
2022 04 28 12 00 00 1 2486.894
2022 04 28 11 45 00 1 2486.797
2022 04 28 11 30 00 1 2486.699
2022 04 28 11 15 00 1 2486.598
2022 04 28 11 00 00 1 2486.496
2022 04 28 10 45 00 1 2486.398
2022 04 28 10 30 00 1 2486.307
2022 04 28 10 15 00 1 2486.221
2022 04 28 10 00 00 1 2486.138
2022 04 28 09 45 00 1 2486.063
2022 04 28 09 30 00 1 2485.997
2022 04 28 09 15 00 1 2485.944
2022 04 28 09 00 00 1 2485.900
2022 04 28 08 45 00 1 2485.868
2022 04 28 08 30 00 1 2485.847
2022 04 28 08 15 00 1 2485.838
2022 04 28 08 00 00 1 2485.844
2022 04 28 07 45 00 1 2485.864
2022 04 28 07 30 00 1 2485.893
2022 04 28 07 15 00 1 2485.934
2022 04 28 07 00 00 1 2485.984
2022 04 28 06 45 00 1 2486.047
2022 04 28 06 30 00 1 2486.118
2022 04 28 06 15 00 1 2486.193
2022 04 28 06 00 00 1 2486.276
2022 04 28 05 45 00 1 2486.366
2022 04 28 05 30 00 1 2486.457
2022 04 28 05 15 00 1 2486.553
2022 04 28 05 00 00 1 2486.646
2022 04 28 04 45 00 1 2486.743
2022 04 28 04 30 00 1 2486.839
2022 04 28 04 15 00 1 2486.923
2022 04 28 04 00 00 1 2487.003
2022 04 28 03 45 00 1 2487.078
2022 04 28 03 30 00 1 2487.147
2022 04 28 03 15 00 1 2487.215
2022 04 28 03 00 00 1 2487.267
2022 04 28 02 45 00 1 2487.307
2022 04 28 02 30 00 1 2487.337
2022 04 28 02 15 00 1 2487.351
2022 04 28 02 00 00 1 2487.353
2022 04 28 01 45 00 1 2487.345
2022 04 28 01 30 00 1 2487.321
2022 04 28 01 15 00 1 2487.288
2022 04 28 01 00 00 1 2487.241
2022 04 28 00 45 00 1 2487.185
2022 04 28 00 30 00 1 2487.119
2022 04 28 00 15 00 1 2487.043
2022 04 28 00 00 00 1 2486.957
2022 04 27 23 45 00 1 2486.865
2022 04 27 23 30 00 1 2486.770
