#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 05 01 12 00 00 1 2941.676
2022 05 01 11 45 00 1 2941.599
2022 05 01 11 30 00 1 2941.526
2022 05 01 11 15 00 1 2941.456
2022 05 01 11 00 00 1 2941.389
2022 05 01 10 45 00 1 2941.327
2022 05 01 10 30 00 1 2941.275
2022 05 01 10 15 00 1 2941.233
2022 05 01 10 00 00 1 2941.197
2022 05 01 09 45 00 1 2941.170
2022 05 01 09 30 00 1 2941.156
2022 05 01 09 15 00 1 2941.149
2022 05 01 09 00 00 1 2941.154
2022 05 01 08 45 00 1 2941.167
2022 05 01 08 30 00 1 2941.189
2022 05 01 08 15 00 1 2941.222
2022 05 01 08 00 00 1 2941.265
2022 05 01 07 45 00 1 2941.318
2022 05 01 07 30 00 1 2941.380
2022 05 01 07 15 00 1 2941.447
2022 05 01 07 00 00 1 2941.523
2022 05 01 06 45 00 1 2941.601
2022 05 01 06 30 00 1 2941.684
2022 05 01 06 15 00 1 2941.767
2022 05 01 06 00 00 1 2941.852
2022 05 01 05 45 00 1 2941.935
2022 05 01 05 30 00 1 2942.019
2022 05 01 05 15 00 1 2942.099
2022 05 01 05 00 00 1 2942.172
2022 05 01 04 45 00 1 2942.241
2022 05 01 04 30 00 1 2942.306
2022 05 01 04 15 00 1 2942.361
2022 05 01 04 00 00 1 2942.408
2022 05 01 03 45 00 1 2942.447
2022 05 01 03 30 00 1 2942.474
2022 05 01 03 15 00 1 2942.491
2022 05 01 03 00 00 1 2942.498
2022 05 01 02 45 00 1 2942.491
2022 05 01 02 30 00 1 2942.472
2022 05 01 02 15 00 1 2942.443
2022 05 01 02 00 00 1 2942.408
2022 05 01 01 45 00 1 2942.360
2022 05 01 01 30 00 1 2942.305
2022 05 01 01 15 00 1 2942.243
2022 05 01 01 00 00 1 2942.170
2022 05 01 00 45 00 1 2942.092
2022 05 01 00 30 00 1 2942.006
2022 05 01 00 15 00 1 2941.921
2022 05 01 00 00 00 1 2941.833
2022 04 30 23 45 00 1 2941.742
2022 04 30 23 30 00 1 2941.653
2022 04 30 23 15 00 1 2941.566
2022 04 30 23 00 00 1 2941.484
2022 04 30 22 45 00 1 2941.407
2022 04 30 22 30 00 1 2941.337
2022 04 30 22 15 00 1 2941.270
2022 04 30 22 00 00 1 2941.213
2022 04 30 21 45 00 1 2941.161
2022 04 30 21 30 00 1 2941.122
2022 04 30 21 15 00 1 2941.094
2022 04 30 21 00 00 1 2941.074
2022 04 30 20 45 00 1 2941.067
2022 04 30 20 30 00 1 2941.070
2022 04 30 20 15 00 1 2941.083
2022 04 30 20 00 00 1 2941.107
2022 04 30 19 45 00 1 2941.145
2022 04 30 19 30 00 1 2941.190
2022 04 30 19 15 00 1 2941.242
2022 04 30 19 00 00 1 2941.305
2022 04 30 18 45 00 1 2941.372
2022 04 30 18 30 00 1 2941.445
2022 04 30 18 15 00 1 2941.522
2022 04 30 18 00 00 1 2941.603
2022 04 30 17 45 00 1 2941.685
2022 04 30 17 30 00 1 2941.768
2022 04 30 17 15 00 1 2941.848
2022 04 30 17 00 00 1 2941.924
2022 04 30 16 45 00 1 2941.996
2022 04 30 16 30 00 1 2942.066
2022 04 30 16 15 00 1 2942.129
2022 04 30 16 00 00 1 2942.183
2022 04 30 15 45 00 1 2942.232
2022 04 30 15 30 00 1 2942.269
2022 04 30 15 15 00 1 2942.298
2022 04 30 15 00 00 1 2942.321
2022 04 30 14 45 00 1 2942.330
2022 04 30 14 30 00 1 2942.329
2022 04 30 14 15 00 1 2942.318
2022 04 30 14 00 00 1 2942.297
2022 04 30 13 45 00 1 2942.268
2022 04 30 13 30 00 1 2942.226
2022 04 30 13 15 00 1 2942.175
2022 04 30 13 00 00 1 2942.119
2022 04 30 12 45 00 1 2942.052
2022 04 30 12 30 00 1 2941.986
2022 04 30 12 15 00 1 2941.913
2022 04 30 12 00 00 1 2941.834
2022 04 30 11 45 00 1 2941.757
2022 04 30 11 30 00 1 2941.677
2022 04 30 11 15 00 1 2941.600
2022 04 30 11 00 00 1 2941.526
2022 04 30 10 45 00 1 2941.457
2022 04 30 10 30 00 1 2941.392
2022 04 30 10 15 00 1 2941.333
2022 04 30 10 00 00 1 2941.279
2022 04 30 09 45 00 1 2941.236
2022 04 30 09 30 00 1 2941.198
2022 04 30 09 15 00 1 2941.170
2022 04 30 09 00 00 1 2941.155
2022 04 30 08 45 00 1 2941.150
2022 04 30 08 30 00 1 2941.158
2022 04 30 08 15 00 1 2941.175
2022 04 30 08 00 00 1 2941.201
2022 04 30 07 45 00 1 2941.238
2022 04 30 07 30 00 1 2941.281
2022 04 30 07 15 00 1 2941.334
2022 04 30 07 00 00 1 2941.396
2022 04 30 06 45 00 1 2941.462
2022 04 30 06 30 00 1 2941.535
2022 04 30 06 15 00 1 2941.616
2022 04 30 06 00 00 1 2941.698
2022 04 30 05 45 00 1 2941.783
2022 04 30 05 30 00 1 2941.871
2022 04 30 05 15 00 1 2941.953
2022 04 30 05 00 00 1 2942.036
2022 04 30 04 45 00 1 2942.113
2022 04 30 04 30 00 1 2942.185
2022 04 30 04 15 00 1 2942.251
2022 04 30 04 00 00 1 2942.313
2022 04 30 03 45 00 1 2942.365
2022 04 30 03 30 00 1 2942.408
2022 04 30 03 15 00 1 2942.443
2022 04 30 03 00 00 1 2942.470
2022 04 30 02 45 00 1 2942.486
2022 04 30 02 30 00 1 2942.491
2022 04 30 02 15 00 1 2942.488
2022 04 30 02 00 00 1 2942.472
