#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 05 04 17 00 00 1 4195.816
2022 05 04 16 45 00 1 4195.908
2022 05 04 16 30 00 1 4196.017
2022 05 04 16 15 00 1 4196.138
2022 05 04 16 00 00 1 4196.268
2022 05 04 15 45 00 1 4196.405
2022 05 04 15 30 00 1 4196.546
2022 05 04 15 15 00 1 4196.694
2022 05 04 15 00 00 1 4196.846
2022 05 04 14 45 00 1 4196.995
2022 05 04 14 30 00 1 4197.146
2022 05 04 14 15 00 1 4197.293
2022 05 04 14 00 00 1 4197.437
2022 05 04 13 45 00 1 4197.573
2022 05 04 13 30 00 1 4197.701
2022 05 04 13 15 00 1 4197.817
2022 05 04 13 00 00 1 4197.922
2022 05 04 12 45 00 1 4198.015
2022 05 04 12 30 00 1 4198.093
2022 05 04 12 15 00 1 4198.158
2022 05 04 12 00 00 1 4198.206
2022 05 04 11 45 00 1 4198.240
2022 05 04 11 30 00 1 4198.260
2022 05 04 11 15 00 1 4198.262
2022 05 04 11 00 00 1 4198.250
2022 05 04 10 45 00 1 4198.224
2022 05 04 10 30 00 1 4198.185
2022 05 04 10 15 00 1 4198.130
2022 05 04 10 00 00 1 4198.065
2022 05 04 09 45 00 1 4197.990
2022 05 04 09 30 00 1 4197.906
2022 05 04 09 15 00 1 4197.815
2022 05 04 09 00 00 1 4197.718
2022 05 04 08 45 00 1 4197.619
2022 05 04 08 30 00 1 4197.515
2022 05 04 08 15 00 1 4197.411
2022 05 04 08 00 00 1 4197.311
2022 05 04 07 45 00 1 4197.214
2022 05 04 07 30 00 1 4197.122
2022 05 04 07 15 00 1 4197.037
2022 05 04 07 00 00 1 4196.961
2022 05 04 06 45 00 1 4196.896
2022 05 04 06 30 00 1 4196.840
2022 05 04 06 15 00 1 4196.793
2022 05 04 06 00 00 1 4196.759
2022 05 04 05 45 00 1 4196.739
2022 05 04 05 30 00 1 4196.734
2022 05 04 05 15 00 1 4196.739
2022 05 04 05 00 00 1 4196.754
2022 05 04 04 45 00 1 4196.784
2022 05 04 04 30 00 1 4196.821
2022 05 04 04 15 00 1 4196.869
2022 05 04 04 00 00 1 4196.926
2022 05 04 03 45 00 1 4196.990
2022 05 04 03 30 00 1 4197.059
2022 05 04 03 15 00 1 4197.132
2022 05 04 03 00 00 1 4197.206
2022 05 04 02 45 00 1 4197.283
2022 05 04 02 30 00 1 4197.359
2022 05 04 02 15 00 1 4197.432
2022 05 04 02 00 00 1 4197.500
2022 05 04 01 45 00 1 4197.562
2022 05 04 01 30 00 1 4197.616
2022 05 04 01 15 00 1 4197.662
2022 05 04 01 00 00 1 4197.698
2022 05 04 00 45 00 1 4197.724
2022 05 04 00 30 00 1 4197.734
2022 05 04 00 15 00 1 4197.734
2022 05 04 00 00 00 1 4197.722
2022 05 03 23 45 00 1 4197.695
2022 05 03 23 30 00 1 4197.653
2022 05 03 23 15 00 1 4197.600
2022 05 03 23 00 00 1 4197.531
2022 05 03 22 45 00 1 4197.446
2022 05 03 22 30 00 1 4197.353
2022 05 03 22 15 00 1 4197.249
2022 05 03 22 00 00 1 4197.135
2022 05 03 21 45 00 1 4197.015
2022 05 03 21 30 00 1 4196.889
2022 05 03 21 15 00 1 4196.757
2022 05 03 21 00 00 1 4196.620
2022 05 03 20 45 00 1 4196.487
2022 05 03 20 30 00 1 4196.350
2022 05 03 20 15 00 1 4196.217
2022 05 03 20 00 00 1 4196.088
2022 05 03 19 45 00 1 4195.969
2022 05 03 19 30 00 1 4195.858
2022 05 03 19 15 00 1 4195.760
2022 05 03 19 00 00 1 4195.671
2022 05 03 18 45 00 1 4195.597
2022 05 03 18 30 00 1 4195.538
2022 05 03 18 15 00 1 4195.494
2022 05 03 18 00 00 1 4195.472
2022 05 03 17 45 00 1 4195.464
2022 05 03 17 30 00 1 4195.477
2022 05 03 17 15 00 1 4195.506
2022 05 03 17 00 00 1 4195.554
2022 05 03 16 45 00 1 4195.619
2022 05 03 16 30 00 1 4195.704
2022 05 03 16 15 00 1 4195.803
2022 05 03 16 00 00 1 4195.915
2022 05 03 15 45 00 1 4196.043
2022 05 03 15 30 00 1 4196.181
2022 05 03 15 15 00 1 4196.326
2022 05 03 15 00 00 1 4196.481
2022 05 03 14 45 00 1 4196.641
2022 05 03 14 30 00 1 4196.804
2022 05 03 14 15 00 1 4196.972
2022 05 03 14 00 00 1 4197.137
2022 05 03 13 45 00 1 4197.300
2022 05 03 13 30 00 1 4197.459
2022 05 03 13 15 00 1 4197.607
2022 05 03 13 00 00 1 4197.745
2022 05 03 12 45 00 1 4197.874
2022 05 03 12 30 00 1 4197.986
2022 05 03 12 15 00 1 4198.086
2022 05 03 12 00 00 1 4198.173
2022 05 03 11 45 00 1 4198.241
2022 05 03 11 30 00 1 4198.293
2022 05 03 11 15 00 1 4198.328
2022 05 03 11 00 00 1 4198.350
2022 05 03 10 45 00 1 4198.348
2022 05 03 10 30 00 1 4198.331
2022 05 03 10 15 00 1 4198.300
2022 05 03 10 00 00 1 4198.252
2022 05 03 09 45 00 1 4198.190
2022 05 03 09 30 00 1 4198.112
2022 05 03 09 15 00 1 4198.027
2022 05 03 09 00 00 1 4197.930
2022 05 03 08 45 00 1 4197.827
2022 05 03 08 30 00 1 4197.716
2022 05 03 08 15 00 1 4197.604
2022 05 03 08 00 00 1 4197.489
2022 05 03 07 45 00 1 4197.370
2022 05 03 07 30 00 1 4197.258
2022 05 03 07 15 00 1 4197.146
2022 05 03 07 00 00 1 4197.044
2022 05 03 06 45 00 1 4196.946
2022 05 03 06 30 00 1 4196.859
2022 05 03 06 15 00 1 4196.781
2022 05 03 06 00 00 1 4196.719
2022 05 03 05 45 00 1 4196.665
2022 05 03 05 30 00 1 4196.627
2022 05 03 05 15 00 1 4196.601
2022 05 03 05 00 00 1 4196.592
2022 05 03 04 45 00 1 4196.597
2022 05 03 04 30 00 1 4196.615
2022 05 03 04 15 00 1 4196.645
2022 05 03 04 00 00 1 4196.688
2022 05 03 03 45 00 1 4196.744
2022 05 03 03 30 00 1 4196.808
2022 05 03 03 15 00 1 4196.883
2022 05 03 03 00 00 1 4196.966
2022 05 03 02 45 00 1 4197.053
2022 05 03 02 30 00 1 4197.143
2022 05 03 02 15 00 1 4197.235
2022 05 03 02 00 00 1 4197.329
2022 05 03 01 45 00 1 4197.419
2022 05 03 01 30 00 1 4197.502
2022 05 03 01 15 00 1 4197.582
2022 05 03 01 00 00 1 4197.653
2022 05 03 00 45 00 1 4197.716
2022 05 03 00 30 00 1 4197.766
2022 05 03 00 15 00 1 4197.806
2022 05 03 00 00 00 1 4197.830
2022 05 02 23 45 00 1 4197.843
2022 05 02 23 30 00 1 4197.836
2022 05 02 23 15 00 1 4197.815
2022 05 02 23 00 00 1 4197.777
2022 05 02 22 45 00 1 4197.727
2022 05 02 22 30 00 1 4197.660
2022 05 02 22 15 00 1 4197.580
2022 05 02 22 00 00 1 4197.485
2022 05 02 21 45 00 1 4197.378
2022 05 02 21 30 00 1 4197.260
2022 05 02 21 15 00 1 4197.132
2022 05 02 21 00 00 1 4196.997
2022 05 02 20 45 00 1 4196.855
2022 05 02 20 30 00 1 4196.709
2022 05 02 20 15 00 1 4196.566
2022 05 02 20 00 00 1 4196.416
2022 05 02 19 45 00 1 4196.271
2022 05 02 19 30 00 1 4196.133
2022 05 02 19 15 00 1 4195.999
2022 05 02 19 00 00 1 4195.876
2022 05 02 18 45 00 1 4195.764
2022 05 02 18 30 00 1 4195.664
2022 05 02 18 15 00 1 4195.580
2022 05 02 18 00 00 1 4195.511
2022 05 02 17 45 00 1 4195.459
2022 05 02 17 30 00 1 4195.428
2022 05 02 17 15 00 1 4195.414
2022 05 02 17 00 00 1 4195.423
2022 05 02 16 45 00 1 4195.445
2022 05 02 16 30 00 1 4195.492
2022 05 02 16 15 00 1 4195.556
2022 05 02 16 00 00 1 4195.638
2022 05 02 15 45 00 1 4195.740
2022 05 02 15 30 00 1 4195.856
2022 05 02 15 15 00 1 4195.986
2022 05 02 15 00 00 1 4196.127
2022 05 02 14 45 00 1 4196.281
2022 05 02 14 30 00 1 4196.442
2022 05 02 14 15 00 1 4196.610
2022 05 02 14 00 00 1 4196.783
2022 05 02 13 45 00 1 4196.958
2022 05 02 13 30 00 1 4197.131
2022 05 02 13 15 00 1 4197.300
2022 05 02 13 00 00 1 4197.461
2022 05 02 12 45 00 1 4197.615
2022 05 02 12 30 00 1 4197.758
2022 05 02 12 15 00 1 4197.893
2022 05 02 12 00 00 1 4198.015
2022 05 02 11 45 00 1 4198.120
2022 05 02 11 30 00 1 4198.210
2022 05 02 11 15 00 1 4198.284
2022 05 02 11 00 00 1 4198.339
2022 05 02 10 45 00 1 4198.375
2022 05 02 10 30 00 1 4198.390
2022 05 02 10 15 00 1 4198.389
2022 05 02 10 00 00 1 4198.370
2022 05 02 09 45 00 1 4198.332
2022 05 02 09 30 00 1 4198.280
2022 05 02 09 15 00 1 4198.209
2022 05 02 09 00 00 1 4198.126
2022 05 02 08 45 00 1 4198.032
2022 05 02 08 30 00 1 4197.926
2022 05 02 08 15 00 1 4197.811
2022 05 02 08 00 00 1 4197.690
2022 05 02 07 45 00 1 4197.564
2022 05 02 07 30 00 1 4197.436
2022 05 02 07 15 00 1 4197.309
2022 05 02 07 00 00 1 4197.185
2022 05 02 06 45 00 1 4197.064
2022 05 02 06 30 00 1 4196.951
2022 05 02 06 15 00 1 4196.845
2022 05 02 06 00 00 1 4196.750
2022 05 02 05 45 00 1 4196.669
2022 05 02 05 30 00 1 4196.598
2022 05 02 05 15 00 1 4196.541
2022 05 02 05 00 00 1 4196.500
2022 05 02 04 45 00 1 4196.474
2022 05 02 04 30 00 1 4196.463
2022 05 02 04 15 00 1 4196.468
2022 05 02 04 00 00 1 4196.487
2022 05 02 03 45 00 1 4196.522
2022 05 02 03 30 00 1 4196.570
2022 05 02 03 15 00 1 4196.633
2022 05 02 03 00 00 1 4196.706
2022 05 02 02 45 00 1 4196.790
2022 05 02 02 30 00 1 4196.881
2022 05 02 02 15 00 1 4196.976
2022 05 02 02 00 00 1 4197.075
2022 05 02 01 45 00 1 4197.177
2022 05 02 01 30 00 1 4197.281
2022 05 02 01 15 00 1 4197.381
2022 05 02 01 00 00 1 4197.479
2022 05 02 00 45 00 1 4197.569
2022 05 02 00 30 00 1 4197.653
2022 05 02 00 15 00 1 4197.727
2022 05 02 00 00 00 1 4197.789
2022 05 01 23 45 00 1 4197.834
2022 05 01 23 30 00 1 4197.868
2022 05 01 23 15 00 1 4197.886
2022 05 01 23 00 00 1 4197.891
2022 05 01 22 45 00 1 4197.881
2022 05 01 22 30 00 1 4197.851
2022 05 01 22 15 00 1 4197.806
2022 05 01 22 00 00 1 4197.744
2022 05 01 21 45 00 1 4197.666
2022 05 01 21 30 00 1 4197.572
2022 05 01 21 15 00 1 4197.462
2022 05 01 21 00 00 1 4197.345
2022 05 01 20 45 00 1 4197.215
2022 05 01 20 30 00 1 4197.075
2022 05 01 20 15 00 1 4196.930
2022 05 01 20 00 00 1 4196.779
2022 05 01 19 45 00 1 4196.628
2022 05 01 19 30 00 1 4196.473
2022 05 01 19 15 00 1 4196.321
2022 05 01 19 00 00 1 4196.178
2022 05 01 18 45 00 1 4196.039
2022 05 01 18 30 00 1 4195.912
2022 05 01 18 15 00 1 4195.792
2022 05 01 18 00 00 1 4195.686
2022 05 01 17 45 00 1 4195.597
2022 05 01 17 30 00 1 4195.524
2022 05 01 17 15 00 1 4195.465
2022 05 01 17 00 00 1 4195.426
2022 05 01 16 45 00 1 4195.409
2022 05 01 16 30 00 1 4195.409
2022 05 01 16 15 00 1 4195.431
2022 05 01 16 00 00 1 4195.473
2022 05 01 15 45 00 1 4195.532
2022 05 01 15 30 00 1 4195.616
2022 05 01 15 15 00 1 4195.715
2022 05 01 15 00 00 1 4195.829
2022 05 01 14 45 00 1 4195.958
2022 05 01 14 30 00 1 4196.098
2022 05 01 14 15 00 1 4196.256
2022 05 01 14 00 00 1 4196.416
2022 05 01 13 45 00 1 4196.587
2022 05 01 13 30 00 1 4196.762
2022 05 01 13 15 00 1 4196.937
2022 05 01 13 00 00 1 4197.113
2022 05 01 12 45 00 1 4197.284
2022 05 01 12 30 00 1 4197.452
2022 05 01 12 15 00 1 4197.609
2022 05 01 12 00 00 1 4197.757
2022 05 01 11 45 00 1 4197.895
2022 05 01 11 30 00 1 4198.020
2022 05 01 11 15 00 1 4198.127
2022 05 01 11 00 00 1 4198.215
2022 05 01 10 45 00 1 4198.291
2022 05 01 10 30 00 1 4198.345
2022 05 01 10 15 00 1 4198.378
2022 05 01 10 00 00 1 4198.392
2022 05 01 09 45 00 1 4198.384
2022 05 01 09 30 00 1 4198.359
2022 05 01 09 15 00 1 4198.318
2022 05 01 09 00 00 1 4198.255
2022 05 01 08 45 00 1 4198.179
2022 05 01 08 30 00 1 4198.085
2022 05 01 08 15 00 1 4197.981
2022 05 01 08 00 00 1 4197.869
2022 05 01 07 45 00 1 4197.746
2022 05 01 07 30 00 1 4197.615
2022 05 01 07 15 00 1 4197.483
2022 05 01 07 00 00 1 4197.344
2022 05 01 06 45 00 1 4197.207
2022 05 01 06 30 00 1 4197.074
2022 05 01 06 15 00 1 4196.942
2022 05 01 06 00 00 1 4196.819
2022 05 01 05 45 00 1 4196.704
2022 05 01 05 30 00 1 4196.600
2022 05 01 05 15 00 1 4196.507
2022 05 01 05 00 00 1 4196.430
2022 05 01 04 45 00 1 4196.366
2022 05 01 04 30 00 1 4196.322
2022 05 01 04 15 00 1 4196.291
2022 05 01 04 00 00 1 4196.276
2022 05 01 03 45 00 1 4196.280
2022 05 01 03 30 00 1 4196.299
2022 05 01 03 15 00 1 4196.334
2022 05 01 03 00 00 1 4196.386
2022 05 01 02 45 00 1 4196.446
2022 05 01 02 30 00 1 4196.523
2022 05 01 02 15 00 1 4196.612
2022 05 01 02 00 00 1 4196.712
2022 05 01 01 45 00 1 4196.817
2022 05 01 01 30 00 1 4196.932
2022 05 01 01 15 00 1 4197.047
2022 05 01 01 00 00 1 4197.163
2022 05 01 00 45 00 1 4197.278
2022 05 01 00 30 00 1 4197.389
2022 05 01 00 15 00 1 4197.494
2022 04 30 12 00 00 1 4197.459
2022 04 30 11 45 00 1 4197.614
2022 04 30 11 30 00 1 4197.759
2022 04 30 11 15 00 1 4197.891
2022 04 30 11 00 00 1 4198.012
2022 04 30 10 45 00 1 4198.113
2022 04 30 10 30 00 1 4198.201
2022 04 30 10 15 00 1 4198.270
2022 04 30 10 00 00 1 4198.319
2022 04 30 09 45 00 1 4198.348
2022 04 30 09 30 00 1 4198.361
2022 04 30 09 15 00 1 4198.353
2022 04 30 09 00 00 1 4198.327
2022 04 30 08 45 00 1 4198.282
2022 04 30 08 30 00 1 4198.219
2022 04 30 08 15 00 1 4198.138
2022 04 30 08 00 00 1 4198.045
2022 04 30 07 45 00 1 4197.936
2022 04 30 07 30 00 1 4197.817
2022 04 30 07 15 00 1 4197.690
2022 04 30 07 00 00 1 4197.554
2022 04 30 06 45 00 1 4197.413
2022 04 30 06 30 00 1 4197.272
2022 04 30 06 15 00 1 4197.128
2022 04 30 06 00 00 1 4196.985
2022 04 30 05 45 00 1 4196.848
2022 04 30 05 30 00 1 4196.718
2022 04 30 05 15 00 1 4196.596
2022 04 30 05 00 00 1 4196.487
2022 04 30 04 45 00 1 4196.394
2022 04 30 04 30 00 1 4196.311
2022 04 30 04 15 00 1 4196.244
2022 04 30 02 00 00 1 4196.392
2022 04 30 01 45 00 1 4196.485
2022 04 30 01 30 00 1 4196.586
2022 04 30 01 15 00 1 4196.696
2022 04 30 01 00 00 1 4196.813
2022 04 30 00 45 00 1 4196.932
2022 04 30 00 30 00 1 4197.054
2022 04 30 00 15 00 1 4197.176
2022 04 30 00 00 00 1 4197.296
2022 04 29 23 45 00 1 4197.410
2022 04 29 23 30 00 1 4197.515
2022 04 29 23 15 00 1 4197.614
2022 04 29 23 00 00 1 4197.702
2022 04 29 22 45 00 1 4197.778
2022 04 29 22 30 00 1 4197.841
2022 04 29 22 15 00 1 4197.886
2022 04 29 22 00 00 1 4197.916
2022 04 29 21 45 00 1 4197.929
2022 04 29 21 30 00 1 4197.928
2022 04 29 21 15 00 1 4197.908
2022 04 29 21 00 00 1 4197.870
2022 04 29 20 45 00 1 4197.813
2022 04 29 20 30 00 1 4197.742
2022 04 29 20 15 00 1 4197.655
2022 04 29 20 00 00 1 4197.556
2022 04 29 19 45 00 1 4197.446
2022 04 29 19 30 00 1 4197.323
2022 04 29 19 15 00 1 4197.193
2022 04 29 19 00 00 1 4197.057
2022 04 29 18 45 00 1 4196.915
2022 04 29 18 30 00 1 4196.773
2022 04 29 18 15 00 1 4196.629
2022 04 29 18 00 00 1 4196.488
2022 04 29 17 45 00 1 4196.351
2022 04 29 17 30 00 1 4196.222
2022 04 29 17 15 00 1 4196.101
2022 04 29 17 00 00 1 4195.991
2022 04 29 16 45 00 1 4195.894
2022 04 29 16 30 00 1 4195.812
2022 04 29 16 15 00 1 4195.745
2022 04 29 16 00 00 1 4195.696
2022 04 29 15 45 00 1 4195.665
2022 04 29 15 30 00 1 4195.654
2022 04 29 15 15 00 1 4195.662
2022 04 29 15 00 00 1 4195.688
2022 04 29 14 45 00 1 4195.735
2022 04 29 14 30 00 1 4195.799
2022 04 29 14 15 00 1 4195.879
2022 04 29 14 00 00 1 4195.976
2022 04 29 13 45 00 1 4196.089
2022 04 29 13 30 00 1 4196.214
2022 04 29 13 15 00 1 4196.348
2022 04 29 13 00 00 1 4196.492
2022 04 29 12 45 00 1 4196.646
2022 04 29 12 30 00 1 4196.803
2022 04 29 12 15 00 1 4196.962
2022 04 29 12 00 00 1 4197.125
2022 04 29 11 45 00 1 4197.282
2022 04 29 11 30 00 1 4197.437
2022 04 29 11 15 00 1 4197.585
2022 04 29 11 00 00 1 4197.724
2022 04 29 10 45 00 1 4197.850
2022 04 29 10 30 00 1 4197.964
2022 04 29 10 15 00 1 4198.062
2022 04 29 10 00 00 1 4198.142
2022 04 29 09 45 00 1 4198.206
2022 04 29 09 30 00 1 4198.254
2022 04 29 09 15 00 1 4198.281
2022 04 29 09 00 00 1 4198.289
2022 04 29 08 45 00 1 4198.279
2022 04 29 08 30 00 1 4198.249
2022 04 29 08 15 00 1 4198.199
2022 04 29 08 00 00 1 4198.132
2022 04 29 07 45 00 1 4198.052
2022 04 29 07 30 00 1 4197.955
2022 04 29 07 15 00 1 4197.848
2022 04 29 07 00 00 1 4197.728
2022 04 29 06 45 00 1 4197.597
2022 04 29 06 30 00 1 4197.459
2022 04 29 06 15 00 1 4197.316
2022 04 29 06 00 00 1 4197.170
2022 04 29 05 45 00 1 4197.026
2022 04 29 05 30 00 1 4196.882
2022 04 29 05 15 00 1 4196.744
2022 04 29 05 00 00 1 4196.610
2022 04 29 04 45 00 1 4196.487
2022 04 29 04 30 00 1 4196.373
2022 04 29 04 15 00 1 4196.272
2022 04 29 04 00 00 1 4196.185
2022 04 29 03 45 00 1 4196.113
2022 04 29 03 30 00 1 4196.057
2022 04 29 03 15 00 1 4196.018
2022 04 29 03 00 00 1 4195.995
2022 04 29 02 45 00 1 4195.993
2022 04 29 02 30 00 1 4196.004
2022 04 29 02 15 00 1 4196.035
2022 04 29 02 00 00 1 4196.084
2022 04 29 01 45 00 1 4196.145
2022 04 29 01 30 00 1 4196.221
2022 04 29 01 15 00 1 4196.311
2022 04 29 01 00 00 1 4196.411
2022 04 29 00 45 00 1 4196.519
2022 04 29 00 30 00 1 4196.635
2022 04 29 00 15 00 1 4196.757
2022 04 29 00 00 00 1 4196.882
2022 04 28 23 45 00 1 4197.008
2022 04 28 23 30 00 1 4197.133
2022 04 28 23 15 00 1 4197.253
2022 04 28 23 00 00 1 4197.369
2022 04 28 22 45 00 1 4197.479
2022 04 28 22 30 00 1 4197.578
2022 04 28 22 15 00 1 4197.668
2022 04 28 22 00 00 1 4197.744
2022 04 28 21 45 00 1 4197.805
2022 04 28 21 30 00 1 4197.855
2022 04 28 21 15 00 1 4197.887
2022 04 28 21 00 00 1 4197.902
2022 04 28 20 45 00 1 4197.902
2022 04 28 20 30 00 1 4197.881
2022 04 28 20 15 00 1 4197.845
2022 04 28 20 00 00 1 4197.790
2022 04 28 19 45 00 1 4197.725
2022 04 28 19 30 00 1 4197.645
2022 04 28 19 15 00 1 4197.550
2022 04 28 19 00 00 1 4197.448
2022 04 28 18 45 00 1 4197.335
2022 04 28 18 30 00 1 4197.217
2022 04 28 18 15 00 1 4197.092
2022 04 28 18 00 00 1 4196.963
2022 04 28 17 45 00 1 4196.832
2022 04 28 17 30 00 1 4196.702
2022 04 28 17 15 00 1 4196.575
2022 04 28 17 00 00 1 4196.455
2022 04 28 16 45 00 1 4196.341
2022 04 28 16 30 00 1 4196.235
2022 04 28 16 15 00 1 4196.140
2022 04 28 16 00 00 1 4196.057
2022 04 28 15 45 00 1 4195.988
2022 04 28 15 30 00 1 4195.936
2022 04 28 15 15 00 1 4195.900
2022 04 28 15 00 00 1 4195.880
2022 04 28 14 45 00 1 4195.878
2022 04 28 14 30 00 1 4195.893
2022 04 28 14 15 00 1 4195.926
2022 04 28 14 00 00 1 4195.976
2022 04 28 13 45 00 1 4196.040
2022 04 28 13 30 00 1 4196.119
2022 04 28 13 15 00 1 4196.211
2022 04 28 13 00 00 1 4196.317
2022 04 28 12 45 00 1 4196.433
2022 04 28 12 30 00 1 4196.562
2022 04 28 12 15 00 1 4196.696
2022 04 28 12 00 00 1 4196.837
2022 04 28 11 45 00 1 4196.980
2022 04 28 11 30 00 1 4197.125
2022 04 28 11 15 00 1 4197.270
2022 04 28 11 00 00 1 4197.408
2022 04 28 10 45 00 1 4197.542
2022 04 28 10 30 00 1 4197.668
2022 04 28 10 15 00 1 4197.785
2022 04 28 10 00 00 1 4197.889
2022 04 28 09 45 00 1 4197.977
2022 04 28 09 30 00 1 4198.053
2022 04 28 09 15 00 1 4198.113
2022 04 28 09 00 00 1 4198.157
2022 04 28 08 45 00 1 4198.183
2022 04 28 08 30 00 1 4198.193
2022 04 28 08 15 00 1 4198.180
2022 04 28 08 00 00 1 4198.150
2022 04 28 07 45 00 1 4198.105
2022 04 28 07 30 00 1 4198.044
2022 04 28 07 15 00 1 4197.968
2022 04 28 07 00 00 1 4197.876
2022 04 28 06 45 00 1 4197.774
2022 04 28 06 30 00 1 4197.658
2022 04 28 06 15 00 1 4197.532
2022 04 28 06 00 00 1 4197.402
2022 04 28 05 45 00 1 4197.261
2022 04 28 05 30 00 1 4197.121
2022 04 28 05 15 00 1 4196.978
2022 04 28 05 00 00 1 4196.837
2022 04 28 04 45 00 1 4196.701
2022 04 28 04 30 00 1 4196.571
2022 04 28 04 15 00 1 4196.446
2022 04 28 04 00 00 1 4196.329
2022 04 28 03 45 00 1 4196.225
2022 04 28 03 30 00 1 4196.133
2022 04 28 03 15 00 1 4196.051
2022 04 28 03 00 00 1 4195.990
2022 04 28 02 45 00 1 4195.941
2022 04 28 02 30 00 1 4195.910
2022 04 28 02 15 00 1 4195.895
2022 04 28 02 00 00 1 4195.897
2022 04 28 01 45 00 1 4195.917
2022 04 28 01 30 00 1 4195.956
2022 04 28 01 15 00 1 4196.005
2022 04 28 01 00 00 1 4196.071
2022 04 28 00 45 00 1 4196.148
2022 04 28 00 30 00 1 4196.238
2022 04 28 00 15 00 1 4196.340
2022 04 28 00 00 00 1 4196.451
2022 04 27 23 45 00 1 4196.565
2022 04 27 23 30 00 1 4196.685
2022 04 27 23 15 00 1 4196.809
2022 04 27 23 00 00 1 4196.933
2022 04 27 22 45 00 1 4197.059
2022 04 27 22 30 00 1 4197.180
