#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 05 01 12 00 00 1 2829.555
2022 05 01 11 45 00 1 2829.554
2022 05 01 11 30 00 1 2829.559
2022 05 01 11 15 00 1 2829.574
2022 05 01 11 00 00 1 2829.609
2022 05 01 10 45 00 1 2829.648
2022 05 01 10 30 00 1 2829.692
2022 05 01 10 15 00 1 2829.752
2022 05 01 10 00 00 1 2829.812
2022 05 01 09 45 00 1 2829.886
2022 05 01 09 30 00 1 2829.961
2022 05 01 09 15 00 1 2830.036
2022 05 01 09 00 00 1 2830.115
2022 05 01 08 45 00 1 2830.195
2022 05 01 08 30 00 1 2830.268
2022 05 01 08 15 00 1 2830.348
2022 05 01 08 00 00 1 2830.418
2022 05 01 07 45 00 1 2830.489
2022 05 01 07 30 00 1 2830.542
2022 05 01 07 15 00 1 2830.597
2022 05 01 07 00 00 1 2830.631
2022 05 01 06 45 00 1 2830.667
2022 05 01 06 30 00 1 2830.686
2022 05 01 06 15 00 1 2830.691
2022 05 01 06 00 00 1 2830.691
2022 05 01 05 45 00 1 2830.676
2022 05 01 05 30 00 1 2830.651
2022 05 01 05 15 00 1 2830.606
2022 05 01 05 00 00 1 2830.557
2022 05 01 04 45 00 1 2830.497
2022 05 01 04 30 00 1 2830.427
2022 05 01 04 15 00 1 2830.338
2022 05 01 04 00 00 1 2830.242
2022 05 01 03 45 00 1 2830.144
2022 05 01 03 30 00 1 2830.033
2022 05 01 03 15 00 1 2829.919
2022 05 01 03 00 00 1 2829.804
2022 05 01 02 45 00 1 2829.684
2022 05 01 02 30 00 1 2829.571
2022 05 01 02 15 00 1 2829.451
2022 05 01 02 00 00 1 2829.341
2022 05 01 01 45 00 1 2829.231
2022 05 01 01 30 00 1 2829.127
2022 05 01 01 15 00 1 2829.037
2022 05 01 01 00 00 1 2828.957
2022 05 01 00 45 00 1 2828.882
2022 05 01 00 30 00 1 2828.822
2022 05 01 00 15 00 1 2828.777
2022 05 01 00 00 00 1 2828.742
2022 04 30 23 45 00 1 2828.722
2022 04 30 23 30 00 1 2828.712
2022 04 30 23 15 00 1 2828.717
2022 04 30 23 00 00 1 2828.743
2022 04 30 22 45 00 1 2828.777
2022 04 30 22 30 00 1 2828.822
2022 04 30 22 15 00 1 2828.886
2022 04 30 22 00 00 1 2828.962
2022 04 30 21 45 00 1 2829.037
2022 04 30 21 30 00 1 2829.131
2022 04 30 21 15 00 1 2829.230
2022 04 30 21 00 00 1 2829.341
2022 04 30 20 45 00 1 2829.450
2022 04 30 20 30 00 1 2829.565
2022 04 30 20 15 00 1 2829.679
2022 04 30 20 00 00 1 2829.800
2022 04 30 19 45 00 1 2829.915
2022 04 30 19 30 00 1 2830.023
2022 04 30 19 15 00 1 2830.134
2022 04 30 19 00 00 1 2830.228
2022 04 30 18 45 00 1 2830.325
2022 04 30 18 30 00 1 2830.410
2022 04 30 18 15 00 1 2830.478
2022 04 30 18 00 00 1 2830.539
2022 04 30 17 45 00 1 2830.594
2022 04 30 17 30 00 1 2830.628
2022 04 30 17 15 00 1 2830.659
2022 04 30 17 00 00 1 2830.678
2022 04 30 16 45 00 1 2830.678
2022 04 30 16 30 00 1 2830.673
2022 04 30 16 15 00 1 2830.648
2022 04 30 16 00 00 1 2830.613
2022 04 30 15 45 00 1 2830.568
2022 04 30 15 30 00 1 2830.514
2022 04 30 15 15 00 1 2830.443
2022 04 30 15 00 00 1 2830.376
2022 04 30 14 45 00 1 2830.304
2022 04 30 14 30 00 1 2830.224
2022 04 30 14 15 00 1 2830.140
2022 04 30 14 00 00 1 2830.060
2022 04 30 13 45 00 1 2829.981
2022 04 30 13 30 00 1 2829.896
2022 04 30 13 15 00 1 2829.826
2022 04 30 13 00 00 1 2829.751
2022 04 30 12 45 00 1 2829.690
2022 04 30 12 30 00 1 2829.637
2022 04 30 12 15 00 1 2829.592
2022 04 30 12 00 00 1 2829.552
2022 04 30 11 45 00 1 2829.528
2022 04 30 11 30 00 1 2829.512
2022 04 30 11 15 00 1 2829.502
2022 04 30 11 00 00 1 2829.512
2022 04 30 10 45 00 1 2829.522
2022 04 30 10 30 00 1 2829.552
2022 04 30 10 15 00 1 2829.592
2022 04 30 10 00 00 1 2829.638
2022 04 30 09 45 00 1 2829.691
2022 04 30 09 30 00 1 2829.751
2022 04 30 09 15 00 1 2829.826
2022 04 30 09 00 00 1 2829.900
2022 04 30 08 45 00 1 2829.980
2022 04 30 08 30 00 1 2830.059
2022 04 30 08 15 00 1 2830.143
2022 04 30 08 00 00 1 2830.223
2022 04 30 07 45 00 1 2830.299
2022 04 30 07 30 00 1 2830.373
2022 04 30 07 15 00 1 2830.438
2022 04 30 07 00 00 1 2830.502
2022 04 30 06 45 00 1 2830.553
2022 04 30 06 30 00 1 2830.608
2022 04 30 06 15 00 1 2830.636
2022 04 30 06 00 00 1 2830.661
2022 04 30 05 45 00 1 2830.672
2022 04 30 05 30 00 1 2830.676
2022 04 30 05 15 00 1 2830.661
2022 04 30 05 00 00 1 2830.641
2022 04 30 04 45 00 1 2830.608
2022 04 30 04 30 00 1 2830.561
2022 04 30 04 15 00 1 2830.502
2022 04 30 04 00 00 1 2830.438
2022 04 30 03 45 00 1 2830.358
2022 04 30 03 30 00 1 2830.268
2022 04 30 03 15 00 1 2830.170
2022 04 30 03 00 00 1 2830.069
2022 04 30 02 45 00 1 2829.966
2022 04 30 02 30 00 1 2829.851
2022 04 30 02 15 00 1 2829.737
2022 04 30 02 00 00 1 2829.622
2022 04 30 01 45 00 1 2829.508
2022 04 30 01 30 00 1 2829.403
2022 04 30 01 15 00 1 2829.294
2022 04 30 01 00 00 1 2829.195
2022 04 30 00 45 00 1 2829.109
2022 04 30 00 30 00 1 2829.025
2022 04 30 00 15 00 1 2828.955
2022 04 30 00 00 00 1 2828.901
