#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 05 01 14 00 00 1 4667.294
2022 05 01 13 45 00 1 4667.446
2022 05 01 13 30 00 1 4667.603
2022 05 01 13 15 00 1 4667.759
2022 05 01 13 00 00 1 4667.906
2022 05 01 12 45 00 1 4668.055
2022 05 01 12 30 00 1 4668.196
2022 05 01 12 15 00 1 4668.328
2022 05 01 12 00 00 1 4668.450
2022 05 01 11 45 00 1 4668.561
2022 05 01 11 30 00 1 4668.659
2022 05 01 11 15 00 1 4668.743
2022 05 01 11 00 00 1 4668.812
2022 05 01 10 45 00 1 4668.866
2022 05 01 10 30 00 1 4668.901
2022 05 01 10 15 00 1 4668.919
2022 05 01 10 00 00 1 4668.920
2022 05 01 09 45 00 1 4668.902
2022 05 01 09 30 00 1 4668.869
2022 05 01 09 15 00 1 4668.821
2022 05 01 09 00 00 1 4668.756
2022 05 01 08 45 00 1 4668.682
2022 05 01 08 30 00 1 4668.595
2022 05 01 08 15 00 1 4668.499
2022 05 01 08 00 00 1 4668.391
2022 05 01 07 45 00 1 4668.284
2022 05 01 07 30 00 1 4668.171
2022 05 01 07 15 00 1 4668.053
2022 05 01 07 00 00 1 4667.935
2022 05 01 06 45 00 1 4667.819
2022 05 01 06 30 00 1 4667.706
2022 05 01 06 15 00 1 4667.597
2022 05 01 06 00 00 1 4667.496
2022 05 01 05 45 00 1 4667.404
2022 05 01 05 30 00 1 4667.321
2022 05 01 05 15 00 1 4667.252
2022 05 01 05 00 00 1 4667.194
2022 05 01 04 45 00 1 4667.152
2022 05 01 04 30 00 1 4667.122
2022 05 01 04 15 00 1 4667.108
2022 05 01 04 00 00 1 4667.107
2022 05 01 03 45 00 1 4667.120
2022 05 01 03 30 00 1 4667.147
2022 05 01 03 15 00 1 4667.188
2022 05 01 03 00 00 1 4667.238
2022 05 01 02 45 00 1 4667.299
2022 05 01 02 30 00 1 4667.372
2022 05 01 02 15 00 1 4667.452
2022 05 01 02 00 00 1 4667.539
2022 05 01 01 45 00 1 4667.633
2022 05 01 01 30 00 1 4667.728
2022 05 01 01 15 00 1 4667.828
2022 05 01 01 00 00 1 4667.923
2022 05 01 00 45 00 1 4668.017
2022 05 01 00 30 00 1 4668.104
2022 05 01 00 15 00 1 4668.186
2022 05 01 00 00 00 1 4668.260
2022 04 30 23 45 00 1 4668.323
2022 04 30 23 30 00 1 4668.376
2022 04 30 23 15 00 1 4668.417
2022 04 30 23 00 00 1 4668.444
2022 04 30 22 45 00 1 4668.457
2022 04 30 22 30 00 1 4668.458
2022 04 30 22 15 00 1 4668.443
2022 04 30 22 00 00 1 4668.416
2022 04 30 21 45 00 1 4668.370
